chinese,frequency,pinyin,posseg
牽拉著,3,qian1-la1-zhe,l
前景色,11,qian2-jing3-se4,n
器物,657,qi4-wu4,n
區域估計,3,qu1-yu4-gu1-ji4,n
乾隆帝,3,qian2-long2-di4,nr
鉛珠,3,qian1-zhu1,n
千恩萬謝,44,qian1-en1-wan4-xie4,i
邱國棟,2,qiu1-guo2-dong4,nr
前呼後應,3,qian2-hu1-hou4-ying1,l
窮猿投林,3,qiong2-yuan2-tou2-lin2,i
球類運動,3,qiu2-lei4-yun4-dong4,l
秦震略,2,qin2-zhen4-lve4,nr
喬柏年,54,qiao2-bai3-nian2,nr
起鍋,3,qi3-guo1,v
七千多個,2,qi1-qian1-duo1-ge4,m
遣興,3,qian3-xing4,v
窮源溯流,3,qiong2-yuan2-su4-liu2,i
欠繳,23,qian4-jiao3,v
全球衛星,3,quan2-qiu2-wei4-xing1,nz
勤奮學習,3,qin2-fen4-xue2-xi2,n
鴝鵒,2,qu2-yu4,n
汽壓,3,qi4-ya1,n
淺褐色,16,qian3-he4-se4,n
契合金蘭,3,qi4-he2-jin1-lan2,ns
全部整,2,quan2-bu4-zheng3,m
趨阿奉媚,3,qu1-a1-feng4-mei4,i
氣衝霄漢,3,qi4-chong1-xiao1-han4,i
槍械,195,qiang1-xie4,n
鸜,9,qu2,zg
千倍,27,qian1-bei4,m
嶔崎磊落,3,qin1-qi2-lei3-luo4,nr
清潔球,3,qing1-jie2-qiu2,n
清承明,3,qing1-cheng2-ming2,nr
前方,649,qian2-fang1,f
求仙,28,qiu2-xian1,n
奇慢,3,qi2-man4,a
千頭萬序,3,qian1-tou2-wan4-xu4,i
清福,13,qing1-fu2,a
秋裝,2,qiu1-zhuang1,n
期末試卷,3,qi1-mo4-shi4-juan3,n
求檔,3,qiu2-dang4,v
親熱戲,3,qin1-re4-xi4,n
全部都是,3,quan2-bu4-dou1-shi4,n
淺,2850,qian3,a
拳打,103,quan2-da3,n
秦和趙,3,qin2-he2-zhao4,nr
輕蔑,309,qing1-mie4,v
僑居,137,qiao2-ju1,v
球籍,2,qiu2-ji2,n
杞國,2,qi3-guo2,ns
其後,776,qi2-hou4,c
潛蛟困鳳,3,qian2-jiao1-kun4-feng4,nr
青鋼劍,6,qing1-gang1-jian4,nr
牆式,7,qiang2-shi4,n
切合,201,qie4-he2,v
七千餘里,4,qi1-qian1-yu2-li3,m
前怕狼,3,qian2-pa4-lang2,i
輕蔑地笑,3,qing1-mie4-de-xiao4,vn
潛蹤匿影,3,qian2-zong1-ni4-ying3,i
七男八婿,3,qi1-nan2-ba1-xu4,i
全師東,3,quan2-shi1-dong1,nr
橋樑工事,3,qiao2-liang2-gong1-shi4,n
全景,251,quan2-jing3,n
青仁烏,2,qing1-ren2-wu1,nr
全款,3,quan2-kuan3,n
七十二,206,qi1-shi2-er4,m
取悅於,3,qu3-yue4-yu2,n
千字,3,qian1-zi4,n
愜當,3,qie4-dang1,a
強姦民意,4,qiang2-jian1-min2-yi4,l
七八家,12,qi1-ba1-jia1,m
切削油,3,qie1-xiao1-you2,n
遷入,258,qian1-ru4,v
丘師叔,3,qiu1-shi1-shu1,nr
千公里,11,qian1-gong1-li3,q
豈能,896,qi3-neng2,v
群育,3,qun2-yu4,n
青布,16,qing1-bu4,v
搇,6,qin4,zg
千條萬端,3,qian1-tiao2-wan4-duan1,i
訖站,3,qi4-zhan4,nr
強顏,6,qiang2-yan2,nr
遷流,3,qian1-liu2,n
全國科學大會獎,41,quan2-guo2-ke1-xue2-da4-hui4-jiang3,nz
曲新久,2,qu1-xin1-jiu3,nr
黔陽縣,3,qian2-yang2-xian4,ns
前首相,3,qian2-shou3-xiang4,i
強爺,2,qiang2-ye2,n
丘敦氏,2,qiu1-dun1-shi4,nr
槍神,3,qiang1-shen2,n
汽油味,7,qi4-you2-wei4,n
拳不離手,3,quan2-bu4-li2-shou3,i
奇瓦瓦,4,qi2-wa3-wa3,nrt
親善大使,3,qin1-shan4-da4-shi3,i
前葉,3,qian2-ye4,t
輕量化,3,qing1-liang4-hua4,n
前池,3,qian2-chi2,n
清蹕傳道,3,qing1-bi4-chuan2-dao4,nz
去蠟,3,qu4-la4,n
起飛,1024,qi3-fei1,v
錢惟演,3,qian2-wei2-yan3,nr
錢物,65,qian2-wu4,n
全寺,2,quan2-si4,n
遷地為良,3,qian1-de-wei4-liang2,ns
錢鍾書,2,qian2-zhong1-shu1,nr
企業級,31,qi3-ye4-ji2,n
親熱,560,qin1-re4,a
潛血,9,qian2-xue4,n
趨近,17,qu1-jin4,v
切除,450,qie1-chu2,v
乞糧,3,qi3-liang2,n
去年底,176,qu4-nian2-di3,t
敲空,3,qiao1-kong1,v
橋口區,3,qiao2-kou3-qu1,n
輕粉,3,qing1-fen3,n
搶摘,3,qiang3-zhai1,v
七通,3,qi1-tong1,nz
輕快地,3,qing1-kuai4-de,z
祈年殿,25,qi2-nian2-dian4,nz
遣送,138,qian3-song4,v
欽賢好士,3,qin1-xian2-hao3-shi4,i
奇禍,3,qi2-huo4,n
全歸,3,quan2-gui1,n
前一天,617,qian2-yi1-tian1,t
巧婦難為無米之炊,14,qiao3-fu4-nan2-wei4-wu2-mi3-zhi1-chui1,i
錢春弦,12,qian2-chun1-xian2,nr
青藏高原,411,qing1-zang4-gao1-yuan2,ns
秦軍射,2,qin2-jun1-she4,nr
氫氧化物,46,qing1-yang3-hua4-wu4,n
七步成詩,5,qi1-bu4-cheng2-shi1,l
七八十下,2,qi1-ba1-shi2-xia4,m
清清潔潔,3,qing1-qing1-jie2-jie2,nr
槍斃,147,qiang1-bi4,v
齊人立,2,qi2-ren2-li4,nr
七克,2,qi1-ke4,m
情報中心,3,qing2-bao4-zhong1-xin1,n
淺白,6,qian3-bai2,z
親密性,3,qin1-mi4-xing4,n
漆黑一團,67,qi1-hei1-yi1-tuan2,i
喬大爺,6,qiao2-da4-ye2,nr
乾燥無味,3,qian2-zao4-wu2-wei4,i
淇澳,5,qi2-ao4,ns
七宗,9,qi1-zong1,m
求實精神,3,qiu2-shi2-jing1-shen2,i
皳,5,qiu2,zg
裙邊,3,qun2-bian1,n
切爾諾貝利核電站,6,qie4-er3-nuo4-bei4-li4-he2-dian4-zhan4,nz
起動機,2,qi3-dong4-ji1,n
強悍,358,qiang2-han4,a
敲詐案,3,qiao1-zha4-an4,i
期刊流通,3,qi1-kan1-liu2-tong1,n
乾薑,29,qian2-jiang1,n
窮歡樂,3,qiong2-huan1-le4,i
遷完,3,qian1-wan2,v
曲線,970,qu1-xian4,n
球運,3,qiu2-yun4,n
七格,3,qi1-ge2,n
翹翹,3,qiao4-qiao4,n
喬治灣,2,qiao2-zhi4-wan1,nr
起重機,78,qi3-zhong4-ji1,n
起駕,38,qi3-jia4,v
醛水合物,3,quan2-shui3-he2-wu4,n
前埔,3,qian2-pu3,ns
企業經營者,24,qi3-ye4-jing1-ying2-zhe3,n
青絲白馬,3,qing1-si1-bai2-ma3,n
趨權附勢,3,qu1-quan2-fu4-shi4,n
搶走了,3,qiang3-zou3-le,l
取息,8,qu3-xi1,v
棄婦,18,qi4-fu4,n
強敵,289,qiang2-di2,v
券商,228,quan4-shang1,n
牽下去,3,qian1-xia4-qu4,v
情侶卡,3,qing2-lv3-ka3,n
青青,954,qing1-qing1,nr
全慧彬,3,quan2-hui4-bin1,i
取保候審,3,qu3-bao3-hou4-shen3,n
親密,653,qin1-mi4,a
全組,3,quan2-zu3,n
區劃,685,qu1-hua4,n
齊亞尼,2,qi2-ya4-ni2,nr
千篇,2,qian1-pian1,m
去暗投明,3,qu4-an4-tou2-ming2,i
全密封,3,quan2-mi4-feng1,nr
瓊漿金液,3,qiong2-jiang1-jin1-ye4,n
禥,8,qi2,zg
啟聰,3,qi3-cong1,nz
瘸腳,3,que2-jiao3,n
前程似錦,11,qian2-cheng2-shi4-jin3,n
瓊華,3,qiong2-hua2,nz
千克,1678,qian1-ke4,q
青山綠水,29,qing1-shan1-lv4-shui3,ns
千形萬狀,3,qian1-xing2-wan4-zhuang4,i
清汙,2,qing1-wu1,v
驅動之家,3,qu1-dong4-zhi1-jia1,n
乾製,13,qian2-zhi4,v
奇景,103,qi2-jing3,n
七秒,2,qi1-miao3,m
拳賽,4,quan2-sai4,n
欠考慮,3,qian4-kao3-lv4,n
氣性,58,qi4-xing4,n
遷上去,3,qian1-shang3-qu4,v
情深誼長,3,qing2-shen1-yi4-zhang3,n
奇蹄,3,qi2-ti2,n
前途遠大,3,qian2-tu2-yuan3-da4,i
千個,59,qian1-ge4,m
竊車團夥,3,qie4-che1-tuan2-huo3,n
粬,1457,qu1,zg
群體性,26,qun2-ti3-xing4,n
蘄春縣,262,qi2-chun1-xian4,ns
遷下,3,qian1-xia4,v
青兒,21,qing1-er2,n
前後文,6,qian2-hou4-wen2,n
圈,2645,quan1,q
青幽,3,qing1-you1,z
權在兵,3,quan2-zai4-bing1,nr
切粒機,3,qie4-li4-ji1,l
七萬餘,5,qi1-wan4-yu2,m
千古一時,3,qian1-gu3-yi1-shi2,i
屈谷巨瓠,3,qu1-gu3-ju4-hu4,nr
乾性油,20,qian2-xing4-you2,n
強而後可,3,qiang2-er2-hou4-ke3,l
情緒低沉,3,qing2-xu4-di1-chen2,n
前帖,3,qian2-tie1,n
全日空,6,quan2-ri4-kong1,nz
欠產,3,qian4-chan3,v
悽淒涼涼,3,qi1-qi1-liang2-liang2,z
企業局,3,qi3-ye4-ju2,n
取信於人,5,qu3-xin4-yu2-ren2,i
邱寶仁,4,qiu1-bao3-ren2,nr
寢,435,qin3,n
琴鳥,21,qin2-niao3,n
全麻,3,quan2-ma2,n
群時延,3,qun2-shi2-yan2,n
前後任,3,qian2-hou4-ren4,l
七口,16,qi1-kou3,m
氣候資源,3,qi4-hou4-zi1-yuan2,n
慶春路,3,qing4-chun1-lu4,nz
清政府,1647,qing1-zheng4-fu3,nt
窮酸氣,2,qiong2-suan1-qi4,n
啟口,3,qi3-kou3,vn
汽車保險,3,qi4-che1-bao3-xian3,n
丘林斯,2,qiu1-lin2-si1,nr
全天候,247,quan2-tian1-hou4,n
欠下,3,qian4-xia4,v
請入,3,qing3-ru4,v
全科,64,quan2-ke1,n
親暱性,3,qin1-ni4-xing4,vn
窮人,1693,qiong2-ren2,n
千餘畝,2,qian1-yu2-mu3,m
氣吞牛斗,3,qi4-tun1-niu2-dou4,i
清風,901,qing1-feng1,n
情場失意,11,qing2-chang3-shi1-yi4,l
敲骨剝髓,3,qiao1-gu3-bo1-sui3,i
錢鏡塘,2,qian2-jing4-tang2,nr
歧出,3,qi2-chu1,v
權謀,94,quan2-mou2,n
缺詞,3,que1-ci2,n
輕便,166,qing1-bian4,a
青天霹靂,3,qing1-tian1-pi1-li4,i
千聲,4,qian1-sheng1,m
情報,1890,qing2-bao4,n
氣憤,649,qi4-fen4,n
淺灰,3,qian3-hui1,n
千齡萬代,3,qian1-ling2-wan4-dai4,n
球賽,48,qiu2-sai4,n
繾,206,qian3,x
起徵點,5,qi3-zheng1-dian3,n
趨向性,8,qu1-xiang4-xing4,n
全體出席,3,quan2-ti3-chu1-xi2,n
慶祝晚會,3,qing4-zhu4-wan3-hui4,nr
青石板路,5,qing1-shi2-ban3-lu4,n
千狀萬態,3,qian1-zhuang4-wan4-tai4,l
七世夫妻,3,qi1-shi4-fu1-qi1,i
全息療法,3,quan2-xi1-liao2-fa3,n
全屏播放,3,quan2-ping2-bo1-fang4,i
曲利,4,qu1-li4,ns
秦艽,9,qin2-jiao1,nr
七都鎮,2,qi1-dou1-zhen4,ns
強身,32,qiang2-shen1,v
芹菜湯,3,qin2-cai4-tang1,n
清音閣,3,qing1-yin1-ge2,nr
親善,29,qin1-shan4,v
強搶,3,qiang2-qiang3,v
其他,25753,qi2-ta1,r
窮裡,3,qiong2-li3,n
拳賽選手,3,quan2-sai4-xuan3-shou3,n
奇曼,3,qi2-man4,nrt
恰似,162,qia4-si4,a
七七四十九鄉,2,qi1-qi1-si4-shi2-jiu3-xiang1,m
喬榛,5,qiao2-zhen1,nrfg
趨炎附熱,3,qu1-yan2-fu4-re4,i
氣象儀,2,qi4-xiang4-yi2,n
全周,3,quan2-zhou1,m
全族,6,quan2-zu2,n
青木正兒,2,qing1-mu4-zheng4-er2,nr
汧,12,qian1,zg
器皿,255,qi4-min3,n
秋刀魚,2,qiu1-dao1-yu2,nr
青島鹼業,15,qing1-dao3-jian3-ye4,n
窮本,3,qiong2-ben3,n
輕騎簡從,3,qing1-qi2-jian3-cong2,i
棄好背盟,3,qi4-hao3-bei4-meng2,i
撬門,3,qiao4-men2,n
取法,67,qu3-fa3,v
丘腦,84,qiu1-nao3,n
權杖,29,quan2-zhang4,n
囚室,45,qiu2-shi4,n
求死不能,3,qiu2-si3-bu4-neng2,i
奇龐,2,qi2-pang2,n
鉗子,59,qian2-zi,n
棄之可惜,7,qi4-zhi1-ke3-xi1,i
七點時,3,qi1-dian3-shi2,m
千宗易,3,qian1-zong1-yi4,nr
齊白石,91,qi2-bai2-shi2,nr
切上去,3,qie4-shang3-qu4,v
千美元,3,qian1-mei3-yuan2,m
牽上,3,qian1-shang4,v
錢學禮,135,qian2-xue2-li3,nr
喬裝,48,qiao2-zhuang1,n
氣功,184,qi4-gong1,n
裘錫圭,9,qiu2-xi1-gui1,nr
恰切,19,qia4-qie1,a
邱樹森,14,qiu1-shu4-sen1,nr
秦川發展,5,qin2-chuan1-fa1-zhan3,nt
齊魯晚報,13,qi2-lu3-wan3-bao4,nz
齊洛諾夫,18,qi2-luo4-nuo4-fu1,nr
戚姑娘,2,qi1-gu1-niang2,nr
氫氧根,13,qing1-yang3-gen1,nz
丘山之功,3,qiu1-shan1-zhi1-gong1,nr
氣候因子,3,qi4-hou4-yin1-zi,n
前不久,390,qian2-bu4-jiu3,i
遷建,12,qian1-jian4,v
秋白梨,2,qiu1-bai2-li2,nr
強烈建議,3,qiang2-lie4-jian4-yi4,l
鉗制,63,qian2-zhi4,n
漆片,3,qi1-pian4,n
契券,3,qi4-quan4,n
祛,122,qu1,v
青紫被體,3,qing1-zi3-bei4-ti3,nr
簽收,19,qian1-shou1,v
傾腸倒肚,3,qing1-chang2-dao4-du4,i
前套,3,qian2-tao4,n
企求,155,qi3-qiu2,n
七八千兩,2,qi1-ba1-qian1-liang3,m
屈萬乘,2,qu1-wan4-cheng2,nr
蹺蹺,3,qiao1-qiao1,a
橋墩,373,qiao2-dun1,n
缺門,2,que1-men2,n
騎士,839,qi2-shi4,n
切成,3,qie4-cheng2,v
祺,149,qi2,g
驅護艦,17,qu1-hu4-jian4,n
輕聲,603,qing1-sheng1,d
權相,8,quan2-xiang1,n
犬科,16,quan3-ke1,n
拳參,3,quan2-can1,n
清瑩秀澈,3,qing1-ying2-xiu4-che4,nr
全部種,5,quan2-bu4-zhong3,m
埼,2,qi2,zg
曲線形,3,qu1-xian4-xing2,n
起運,26,qi3-yun4,v
氫氧化鐵,27,qing1-yang3-hua4-tie3,n
前江,6,qian2-jiang1,f
千了百當,3,qian1-le-bai3-dang1,i
確,3623,que4,d
千島,62,qian1-dao3,ns
牆垛,5,qiang2-duo3,n
氣筒,48,qi4-tong3,n
全廠,77,quan2-chang3,n
窮鄉僻壤,48,qiong2-xiang1-pi4-rang3,i
清華北大,3,qing1-hua2-bei3-da4,nt
全逝去,3,quan2-shi4-qu4,z
牽累,48,qian1-lei4,v
強娶,3,qiang2-qu3,v
翹上來,3,qiao4-shang4-lai2,v
氣血,439,qi4-xue4,n
清除器,3,qing1-chu2-qi4,n
清唱,47,qing1-chang4,v
丘師弟,4,qiu1-shi1-di4,nr
求知者,3,qiu2-zhi1-zhe3,n
七月,923,qi1-yue4,t
求同,26,qiu2-tong2,v
慶城,3,qing4-cheng2,ns
怯生生,42,qie4-sheng1-sheng1,z
青楊,19,qing1-yang2,nr
群聚,18,qun2-ju4,v
起坐室,3,qi3-zuo4-shi4,n
青年宮,2,qing1-nian2-gong1,n
曲池合,2,qu3-chi2-he2,nr
青未了,3,qing1-wei4-liao3,l
全序集,2,quan2-xu4-ji2,n
遷就,138,qian1-jiu4,v
犬馬之年,3,quan3-ma3-zhi1-nian2,i
清水泵,3,qing1-shui3-beng4,n
權力下放,3,quan2-li4-xia4-fang4,l
祁縣,33,qi2-xian4,ns
千姿百態,87,qian1-zi1-bai3-tai4,i
敲一敲,3,qiao1-yi1-qiao1,l
鉛芯,2,qian1-xin1,n
祈求,321,qi2-qiu2,v
戚秀玉職業介紹所,4,qi1-xiu4-yu4-zhi2-ye4-jie4-shao4-suo3,nr
齊全,1417,qi2-quan2,nr
氣冷,19,qi4-leng3,z
闕失,3,que4-shi1,v
清州,18,qing1-zhou1,ns
起運點,3,qi3-yun4-dian3,n
清幽幽,3,qing1-you1-you1,z
前伸關係,3,qian2-shen1-guan1-xi4,l
去離子水,3,qu4-li2-zi-shui3,n
橋名,5,qiao2-ming2,n
清天白日,3,qing1-tian1-bai2-ri4,i
錢寶琮,64,qian2-bao3-cong2,nr
棄書捐劍,3,qi4-shu1-juan1-jian4,i
秋衣,5,qiu1-yi1,n
喬林,2,qiao2-lin2,nr
千文,4,qian1-wen2,m
齊哀公,3,qi2-ai1-gong1,nr
齊洛諾,5,qi2-luo4-nuo4,nr
瓊樓玉宇,135,qiong2-lou2-yu4-yu3,nr
七生七死,3,qi1-sheng1-qi1-si3,i
淺色系,3,qian3-se4-xi4,n
全國愛衛會,3,quan2-guo2-ai4-wei4-hui4,nt
群蛇,35,qun2-she2,n
全流通,3,quan2-liu2-tong1,n
千峰,17,qian1-feng1,m
啟動易,3,qi3-dong4-yi4,l
千餘,177,qian1-yu2,m
七八級,3,qi1-ba1-ji2,m
清鎮,9,qing1-zhen4,ns
奇巧,39,qi2-qiao3,a
七百元,4,qi1-bai3-yuan2,m
氣功波,3,qi4-gong1-bo1,n
青口,5,qing1-kou3,ns
窮死,3,qiong2-si3,v
曲成義,5,qu1-cheng2-yi4,nr
全省,12895,quan2-sheng3,n
青島,2190,qing1-dao3,ns
期刊管理,3,qi1-kan1-guan3-li3,n
蹺起,3,qiao1-qi3,a
切爾克斯,3,qie4-er3-ke4-si1,nrt
確確實實,92,que4-que4-shi2-shi2,ad
橋環體系,3,qiao2-huan2-ti3-xi4,l
群鳥,7,qun2-niao3,n
晴到多雲,19,qing2-dao4-duo1-yun2,l
遷善去惡,3,qian1-shan4-qu4-e4,n
千朵,4,qian1-duo3,m
欽州,46,qin1-zhou1,ns
七里香,3,qi1-li3-xiang1,nr
群情激動,3,qun2-qing2-ji1-dong4,l
七行俱下,3,qi1-hang2-ju4-xia4,i
切錯,3,qie4-cuo4,v
悽歷,3,qi1-li4,i
乾隆皇帝,3,qian2-long2-huang2-di4,nr
橋架,7,qiao2-jia4,n
取景,30,qu3-jing3,n
企劃案,3,qi3-hua4-an4,n
驅動器,65,qu1-dong4-qi4,n
全智全能,3,quan2-zhi4-quan2-neng2,n
千餘斤,5,qian1-yu2-jin1,m
青島大學,14,qing1-dao3-da4-xue2,nt
趣,315,qu4,n
雀屏,3,que4-ping2,n
清掉,3,qing1-diao4,v
七十斤,2,qi1-shi2-jin1,m
錢老兒,3,qian2-lao3-er2,nr
清悠悠,3,qing1-you1-you1,z
區域代理,3,qu1-yu4-dai4-li3,n
請先入甕,3,qing3-xian1-ru4-weng4,i
千萬座,3,qian1-wan4-zuo4,m
蜣,2,qiang1,n
錢理群,8,qian2-li3-qun2,nr
搶手貨,34,qiang3-shou3-huo4,nz
黔江,33,qian2-jiang1,ns
啟動,1810,qi3-dong4,vn
慶賀寺鄉,4,qing4-he4-si4-xiang1,nr
牽著手,3,qian1-zhe-shou3,v
青藏公路,40,qing1-cang2-gong1-lu4,ns
前生,59,qian2-sheng1,n
汽修廠,10,qi4-xiu1-chang3,n
青坡,4,qing1-po1,ns
七七四十九天,2,qi1-qi1-si4-shi2-jiu3-tian1,m
清江,856,qing1-jiang1,ns
琴行,13,qin2-xing2,n
鉛筆鑤,3,qian1-bi3-bao4,nz
七億人,3,qi1-yi4-ren2,l
淺淺,3,qian3-qian3,a
擒賊先擒王,19,qin2-zei2-xian1-qin2-wang2,i
囚,299,qiu2,n
潛意識,165,qian2-yi4-shi2,n
粸,33,qi2,zg
氣喘喘,16,qi4-chuan3-chuan3,i
清暉園,3,qing1-hui1-yuan2,nr
七十塊,5,qi1-shi2-kuai4,m
全部堆,2,quan2-bu4-dui1,m
缺少美,3,que1-shao3-mei3,n
千佛巖,6,qian1-fu2-yan2,nr
敲門聲,77,qiao1-men2-sheng1,i
全烏力,6,quan2-wu1-li4,nr
七盤,12,qi1-pan2,m
悽風,3,qi1-feng1,a
祁總鏢,2,qi2-zong3-biao1,nr
青葉膽,3,qing1-ye4-dan3,nr
七十二項,18,qi1-shi2-er4-xiang4,m
泣血椎心,3,qi4-xue4-chui2-xin1,n
群氓,10,qun2-meng2,n
情,8363,qing2,n
全乾擾,3,quan2-qian2-rao3,l
欺辱,64,qi1-ru3,v
祛病健身,3,qu1-bing4-jian4-shen1,n
齊聚一堂,3,qi2-ju4-yi1-tang2,nz
全權,415,quan2-quan2,n
秋後算賬,19,qiu1-hou4-suan4-zhang4,l
欺上瞞下,11,qi1-shang4-man2-xia4,l
七枝,21,qi1-zhi1,m
傾注全力,3,qing1-zhu4-quan2-li4,i
愨,5,que4,ag
趨勢,3047,qu1-shi4,n
撬出去,3,qiao4-chu1-qu4,v
七宗罪,3,qi1-zong1-zui4,i
邱俊介,3,qiu1-jun4-jie4,nr
區裡,71,qu1-li3,s
棄甲倒戈,3,qi4-jia3-dao3-ge1,i
漆樹,316,qi1-shu4,n
全無奇,2,quan2-wu2-qi2,i
簽訂協議,3,qian1-ding4-xie2-yi4,n
汽化器,4,qi4-hua4-qi4,n
愜,6,qie4,zg
奇盧巴,3,qi2-lu2-ba1,nrt
清規戒律,47,qing1-gui1-jie4-lv4,l
竊,683,qie4,vg
七鄰,3,qi1-lin2,n
鐑,229,qie4,zg
邱得用,44,qiu1-de2-yong4,nr
錢櫃,17,qian2-gui4,nr
瞿式耜,43,qu2-shi4-si4,nr
青菜,164,qing1-cai4,n
區宇一清,3,qu1-yu3-yi1-qing1,nr
秦安背,3,qin2-an1-bei4,nr
奇遇記,3,qi2-yu4-ji4,n
琴曲,46,qin2-qu3,n
屈辱性,8,qu1-ru3-xing4,n
筇,42,qiong2,g
秦震轉,3,qin2-zhen4-zhuan3,nr
前臺分區,3,qian2-tai2-fen1-qu1,n
輕鬆感,12,qing1-song1-gan3,n
籤合同,3,qian1-he2-tong,n
恰恰相反,249,qia4-qia4-xiang1-fan3,c
癿,2,qie2,zg
青風寨,3,qing1-feng1-zhai4,nr
傾蓋如故,3,qing1-gai4-ru2-gu4,i
求穩,3,qiu2-wen3,v
全角,3,quan2-jiao3,n
群威群膽,3,qun2-wei1-qun2-dan3,i
起意,3,qi3-yi4,v
清劍尖,2,qing1-jian4-jian1,nr
起縐,3,qi3-zhou4,n
搶修工作,3,qiang3-xiu1-gong1-zuo4,l
曲繞,3,qu1-rao4,nr
泉華沉積,3,quan2-hua2-chen2-ji1,vn
犰狳,12,qiu2-yu2,n
氣勢洶洶,119,qi4-shi4-xiong1-xiong1,i
簽字筆,26,qian1-zi4-bi3,n
旗開得勝,52,qi2-kai1-de2-sheng4,i
千思萬慮,3,qian1-si1-wan4-lv4,i
全息,104,quan2-xi1,n
輕賦薄斂,3,qing1-fu4-bao2-lian3,i
求搖,3,qiu2-yao2,v
全宇宙,3,quan2-yu3-zhou4,nr
邱淑貞,3,qiu1-shu1-zhen1,nz
權益法,13,quan2-yi4-fa3,n
情況表,22,qing2-kuang4-biao3,n
棋逢對手,12,qi2-feng2-dui4-shou3,i
清泉崗,3,qing1-quan2-gang3,ns
七十,353,qi1-shi2,m
喬治烏,10,qiao2-zhi4-wu1,nr
墻,3,qiang2,zg
祛斑霜,3,qu1-ban1-shuang1,nz
輕蔑性,3,qing1-mie4-xing4,vn
全英文,6,quan2-ying1-wen2,nr
淺葉凌奈,3,qian3-ye4-ling2-nai4,nr
槍術,3,qiang1-shu4,n
起腳,98,qi3-jiao3,v
勸善懲惡,3,quan4-shan4-cheng2-e4,i
七仙,5,qi1-xian1,n
輕傷,110,qing1-shang1,a
情人裝,3,qing2-ren2-zhuang1,n
潛心研究,3,qian2-xin1-yan2-jiu1,n
麴酒,278,qu1-jiu3,n
欺貧愛富,3,qi1-pin2-ai4-fu4,l
喬秀榮,5,qiao2-xiu4-rong2,nr
奇技淫巧,10,qi2-ji4-yin2-qiao3,i
七歪八扭,3,qi1-wai1-ba1-niu3,i
其他詞彙,3,qi2-ta1-ci2-hui4,l
戚總兵,2,qi1-zong3-bing1,nr
清源,15,qing1-yuan2,n
請用茶,3,qing3-yong4-cha2,n
情竇,3,qing2-dou4,n
錢孫喜,2,qian2-sun1-xi3,nr
僑辦,12,qiao2-ban4,v
青羊宮,4,qing1-yang2-gong1,nr
潛流,91,qian2-liu2,n
邱永明,2,qiu1-yong3-ming2,nr
騎兵師,3,qi2-bing1-shi1,n
清遠市,10,qing1-yuan3-shi4,ns
清亮,403,qing1-liang4,a
請君入甕,10,qing3-jun1-ru4-weng4,i
汽笛,76,qi4-di2,n
牆身,3,qiang2-shen1,n
犭,6,quan3,zg
蛆蟲,51,qu1-chong2,n
丘祖殿,12,qiu1-zu3-dian4,nr
起敬,10,qi3-jing4,v
遷上,3,qian1-shang4,v
氫化鉀,2,qing1-hua4-jia3,nz
搶度,3,qiang3-du4,n
漆出,3,qi1-chu1,n
清閒自在,3,qing1-xian2-zi4-zai4,l
青州市,12,qing1-zhou1-shi4,ns
淺綠色,29,qian3-lv4-se4,n
劬勞,8,qu2-lao2,a
清水溪,4,qing1-shui3-xi1,nr
槍響,228,qiang1-xiang3,vn
清廉,103,qing1-lian2,a
曲學阿世,3,qu1-xue2-e1-shi4,nr
七尺之軀,3,qi1-chi3-zhi1-qu1,i
青果,23,qing1-guo3,n
前仰後合,46,qian2-yang3-hou4-he2,i
清道光,3,qing1-dao4-guang1,nr
輕吻,3,qing1-wen3,n
秦始皇,668,qin2-shi3-huang2,nr
前三位,3,qian2-san1-wei4,n
乾個夠,3,qian2-ge4-gou4,nr
慶陽縣,5,qing4-yang2-xian4,ns
全文,599,quan2-wen2,n
曲臂,3,qu1-bi4,n
汽水瓶,3,qi4-shui3-ping2,n
請功,18,qing3-gong1,v
全速進行,3,quan2-su4-jin4-xing2,n
強奏,3,qiang2-zou4,v
起名網,3,qi3-ming2-wang3,n
棄,1441,qi4,vg
傾入,3,qing1-ru4,v
慶齡,4,qing4-ling2,n
求質,2,qiu2-zhi4,n
起博器,3,qi3-bo2-qi4,n
鎗,10,qiang1,zg
漆雕,7,qi1-diao1,n
瞧瞧,2034,qiao2-qiao2,v
青天白日,70,qing1-tian1-bai2-ri4,n
窮原竟委,3,qiong2-yuan2-jing4-wei3,i
遣憂,3,qian3-you1,v
其意,93,qi2-yi4,d
欽賜,3,qin1-ci4,n
岐阜縣,2,qi2-fu4-xian4,ns
祁東縣,3,qi2-dong1-xian4,ns
器滿將覆,3,qi4-man3-jiang1-fu4,i
去年此時,3,qu4-nian2-ci3-shi2,l
奇想天開,3,qi2-xiang3-tian1-kai1,i
乾燥櫥,3,qian2-zao4-chu2,n
全天然,3,quan2-tian1-ran2,b
邱曉華,10,qiu1-xiao3-hua2,nr
其家,3,qi2-jia1,r
曲榭,2,qu1-xie4,ns
七九年,7,qi1-jiu3-nian2,m
七支八搭,3,qi1-zhi1-ba1-da1,nr
青田石,9,qing1-tian2-shi2,nr
槍身,46,qiang1-shen1,n
錢永昌,4,qian2-yong3-chang1,nr
拳拳之枕,3,quan2-quan2-zhi1-zhen3,i
岐阜,5,qi2-fu4,ns
