chinese,frequency,pinyin,posseg
何力,28,he2-li4,d
化開,3,hua4-kai1,v
緩衝劑,5,huan3-chong1-ji4,n
後弘期,4,hou4-hong2-qi1,nr
合用,102,he2-yong4,v
哈蘭,4,ha1-lan2,ns
喝進去,3,he1-jin4-qu4,v
豁脣子,3,huo1-chun2-zi,v
合胃口,3,he2-wei4-kou3,n
絎,540,hang2,v
橫行無忌,18,heng2-xing2-wu2-ji4,i
匯錢,3,hui4-qian2,n
混合性,16,hun4-he2-xing4,b
海神節,7,hai3-shen2-jie2,n
灰漠土,3,hui1-mo4-tu3,n
環境汙染,150,huan2-jing4-wu1-ran3,n
黑髮,112,hei1-fa4,n
猴拳,17,hou2-quan2,nz
黃巖縣,3,huang2-yan2-xian4,ns
蔊菜,2,han3-cai4,n
慌忙,672,huang1-mang2,ad
耗氧量,2,hao4-yang3-liang4,n
黃暈,2,huang2-yun1,n
互交,3,hu4-jiao1,v
韓喜凱,3,han2-xi3-kai3,nr
黃保坪,6,huang2-bao3-ping2,nr
會前,87,hui4-qian2,t
好幾株,4,hao3-ji3-zhu1,m
核擴散,87,he2-kuo4-san4,j
豪商巨賈,5,hao2-shang1-ju4-jia3,n
漢中市,13,han4-zhong1-shi4,ns
狐憑鼠伏,3,hu2-ping2-shu3-fu2,i
黃衣服,3,huang2-yi1-fu2,nr
婚姻生活,3,hun1-yin1-sheng1-huo2,n
胡輝中,6,hu2-hui1-zhong1,nr
韓鵬爭,2,han2-peng2-zheng1,nr
虎臥龍跳,3,hu3-wo4-long2-tiao4,i
翰林學士,3,han4-lin2-xue2-shi4,nz
黃蓉雙,8,huang2-rong2-shuang1,nr
何苦,287,he2-ku3,d
黃建平,2,huang2-jian4-ping2,nr
黃信,40,huang2-xin4,nr
懷化市,10,huai2-hua4-shi4,ns
換掉,3,huan4-diao4,v
哈託爾,4,ha1-tuo1-er3,nrt
畫派,250,hua4-pai4,n
黑天,47,hei1-tian1,n
河北平原,75,he2-bei3-ping2-yuan2,ns
鴻雁哀鳴,3,hong2-yan4-ai1-ming2,nr
晃晃悠悠,34,huang4-huang3-you1-you1,z
橫切,34,heng2-qie4,v
黃金飾品,3,huang2-jin1-shi4-pin3,n
畫布繃架,3,hua4-bu4-beng3-jia4,vn
黑忽忽,3,hei1-hu1-hu1,z
葫蘆科,19,hu2-lu2-ke1,nz
旱潦之災,3,han4-lao3-zhi1-zai1,l
洪楊事,2,hong2-yang2-shi4,nr
漢字終端,3,han4-zi4-zhong1-duan1,n
活樹,3,huo2-shu4,n
化,7067,hua4,n
花樣年華,3,hua1-yang4-nian2-hua2,l
黑,11296,hei1,a
環境區劃,3,huan2-jing4-qu1-hua4,n
核工業城,3,he2-gong1-ye4-cheng2,n
海德堡,145,hai3-de2-bao3,nr
環繞著,3,huan2-rao4-zhe,l
和氣致祥,3,he2-qi4-zhi4-xiang2,nr
畫蛇添足,31,hua4-she2-tian1-zu2,i
蛤蟆功,3,ha2-ma2-gong1,n
核生化,3,he2-sheng1-hua4,n
貨樣,2,huo4-yang4,n
漢俗漢,2,han4-su2-han4,nr
會者不難,3,hui4-zhe3-bu4-nan2,l
胡曉義,4,hu2-xiao3-yi4,nr
徽縣,9,hui1-xian4,ns
黑風孽海,3,hei1-feng1-nie4-hai3,i
劃來劃去,3,hua4-lai2-hua4-qu4,l
和振型,2,he2-zhen4-xing2,nr
紅龍,3,hong2-long2,nz
合借,3,he2-jie4,v
和笛卡,2,he2-di2-ka3,nr
惶遽,3,huang2-ju4,a
花棒,2,hua1-bang4,n
黃花岡,3,huang2-hua1-gang1,ns
黑奴,75,hei1-nu2,n
魂飛目斷,3,hun2-fei1-mu4-duan4,i
華嚴經,36,hua2-yan2-jing1,nz
狠鬥,3,hen3-dou4,v
旱傘,3,han4-san3,n
哈蜜瓜,2,ha1-mi4-gua1,nr
弘光護專,3,hong2-guang1-hu4-zhuan1,nr
侯司徒,2,hou2-si1-tu2,nr
呼機,30,hu1-ji1,n
赫師慎,8,he4-shi1-shen4,nr
黃女俠,3,huang2-nv3-xia2,nr
黃蓉湊,3,huang2-rong2-cou4,nr
花菜,6,hua1-cai4,n
后土,22,hou4-tu3,n
海島縣,3,hai3-dao3-xian4,ns
好心人,50,hao3-xin1-ren2,n
璜塘鎮,2,huang2-tang2-zhen4,nr
和敏妹,4,he2-min3-mei4,nr
荷蘭人,278,he2-lan2-ren2,nrt
耗力,3,hao4-li4,n
黃麻紫書,3,huang2-ma2-zi3-shu1,nr
黑森林,12,hei1-sen1-lin2,nr
忽高忽低,3,hu1-gao1-hu1-di1,z
河邊南路,3,he2-bian1-nan2-lu4,ns
恆通,13,heng2-tong1,nz
活物,44,huo2-wu4,n
豁達大度,31,huo1-da2-da4-du4,i
含酸,3,han2-suan1,n
糊裡糊塗,101,hu2-li3-hu2-tu2,z
胡登洲,3,hu2-deng1-zhou1,nr
渾金白玉,3,hun2-jin1-bai2-yu4,n
赫德,24,he4-de2,nr
劃轉,81,hua4-zhuan3,v
海漫,2,hai3-man4,n
黃蓉抹,2,huang2-rong2-mo3,nr
焊接件,4,han4-jie1-jian4,n
悎,87,hao4,zg
黃梅縣,258,huang2-mei2-xian4,nr
和引生,2,he2-yin3-sheng1,nr
恆等式,33,heng2-deng3-shi4,n
胡斐微微,10,hu2-fei3-wei1-wei1,nr
化療敏,3,hua4-liao2-min3,l
華南區,3,hua2-nan2-qu1,ns
何罪之有,3,he2-zui4-zhi1-you3,i
婚前婚後,3,hun1-qian2-hun1-hou4,n
胡佈會,2,hu2-bu4-hui4,nr
花城,26,hua1-cheng2,ns
黑紗,188,hei1-sha1,n
會員國,161,hui4-yuan2-guo2,n
環礁,85,huan2-jiao1,n
毫不畏縮,3,hao2-bu4-wei4-suo1,v
胡景翼,3,hu2-jing3-yi4,nr
黑娃引,3,hei1-wa2-yin3,nr
黑伯龍,4,hei1-bo2-long2,nr
好兒女,3,hao3-er2-nv3,n
婚喪喜慶,3,hun1-sang4-xi3-qing4,n
回城,185,hui2-cheng2,ns
湟中,15,huang2-zhong1,ns
何玉棠,3,he2-yu4-tang2,nr
蝗鶯,3,huang2-ying1,n
合縱連橫,14,he2-zong4-lian2-heng2,l
毀傷,180,hui3-shang1,v
韓彭二,3,han2-peng2-er4,nr
黃錦榮,3,huang2-jin3-rong2,nr
侯躍華,3,hou2-yue4-hua2,nr
會計師,567,hui4-ji4-shi1,n
好幾十萬兩,2,hao3-ji3-shi2-wan4-liang3,m
韓戰,4,han2-zhan4,nz
壞血,3,huai4-xue4,n
合理流動,3,he2-li3-liu2-dong4,l
呼喊,492,hu1-han3,v
回魂,3,hui2-hun2,v
活套,6,huo2-tao4,n
滑移矢量,3,hua2-yi2-shi3-liang4,i
畫法幾何,3,hua4-fa3-ji3-he2,l
宏源證券,3,hong2-yuan2-zheng4-quan4,n
胡庸醫,2,hu2-yong1-yi1,nr
摦,7,hua4,zg
回到未來,3,hui2-dao4-wei4-lai2,l
漢建魏,8,han4-jian4-wei4,nr
豪雄,3,hao2-xiong2,n
赫蓮娜,3,he4-lian2-na4,nr
化學名,3,hua4-xue2-ming2,n
鶴骨松姿,3,he4-gu3-song1-zi1,n
黃宗洛,3,huang2-zong1-luo4,nr
輝銅,3,hui1-tong2,n
何難,4,he2-nan2,d
嚎叫聲,7,hao2-jiao4-sheng1,n
化鈣,3,hua4-gai4,n
頜下腺,9,he2-xia4-xian4,n
幻畫,3,huan4-hua4,n
哄到,3,hong1-dao4,v
河邊北街,3,he2-bian1-bei3-jie1,ns
混交林,240,hun4-jiao1-lin2,n
胡庭勝,3,hu2-ting2-sheng4,nr
黃脈滑,2,huang2-mai4-hua2,nr
懷自免,2,huai2-zi4-mian3,l
花枝招顫,3,hua1-zhi1-zhao1-chan4,i
哈林根,3,ha1-lin2-gen1,nz
河運,54,he2-yun4,n
和衛葑,6,he2-wei4-feng1,nr
合生元,3,he2-sheng1-yuan2,n
貨位,2,huo4-wei4,n
黃遵素,2,huang2-zun1-su4,nr
紅皮雲,2,hong2-pi2-yun2,nr
滑囊,2,hua2-nang2,n
橫行一時,3,heng2-xing2-yi1-shi2,i
懷其德,2,huai2-qi2-de2,nr
豪橫,3,hao2-heng2,a
黃花瘦,3,huang2-hua1-shou4,z
黑龍江隊,13,hei1-long2-jiang1-dui4,nt
胡謅亂道,3,hu2-zhou1-luan4-dao4,z
恨相知晚,3,hen4-xiang1-zhi1-wan3,i
荷花澱,3,he2-hua1-dian4,ns
黃金湖,6,huang2-jin1-hu2,nr
花棚,3,hua1-peng2,n
黃色文學,3,huang2-se4-wen2-xue2,n
後燈,3,hou4-deng1,n
黃蓉掌,3,huang2-rong2-zhang3,nr
揮打,3,hui1-da3,v
火暴,55,huo3-bao4,n
晃來,3,huang3-lai2,v
盍,26,he2,g
紅色高棉,23,hong2-se4-gao1-mian2,ns
火光沖天,3,huo3-guang1-chong1-tian1,z
赫梅利,5,he4-mei2-li4,nr
化妝臺,3,hua4-zhuang1-tai2,n
合不著,3,he2-bu4-zhe,v
胡克,89,hu2-ke4,nr
火眼金睛,54,huo3-yan3-jin1-jing1,n
賀喜,106,he4-xi3,nr
虎生三子,3,hu3-sheng1-san1-zi,nz
華亭,37,hua2-ting2,nr
護翼,5,hu4-yi4,n
黃紹站,3,huang2-shao4-zhan4,nr
迴避率,3,hui2-bi4-lv4,l
瀚海,30,han4-hai3,n
含血噀人,3,han2-xue4-xun4-ren2,nz
會員帳號,3,hui4-yuan2-zhang4-hao4,n
海口,474,hai3-kou3,s
還原熔煉,3,hai2-yuan2-rong2-lian4,nr
喊堂威,3,han3-tang2-wei1,i
黑色,2337,hei1-se4,n
混和,3,hun4-he2,a
黃水河,3,huang2-shui3-he2,nr
胡櫻汶,3,hu2-ying1-wen4,nr
化零為志,3,hua4-ling2-wei4-zhi4,i
紅花村,2,hong2-hua1-cun1,nr
黑松驛鄉,2,hei1-song1-yi4-xiang1,ns
橫隔,8,heng2-ge2,v
畫下,3,hua4-xia4,n
很下,3,hen3-xia4,m
懷珠韞玉,3,huai2-zhu1-yun4-yu4,nr
戶調,3,hu4-diao4,n
黃鴻超,3,huang2-hong2-chao1,nr
漢簡,77,han4-jian3,nr
烘乾,3,hong1-qian2,i
海麗塔,2,hai3-li4-ta3,nr
賀維幀,4,he4-wei2-zheng4,nr
皓首窮經,7,hao4-shou3-qiong2-jing1,i
合衝,3,he2-chong1,vn
斛,159,hu2,q
花空,2,hua1-kong1,n
合做,3,he2-zuo4,v
硔,3,hong2,zg
黑井,11,hei1-jing3,ns
糊牆,3,hu2-qiang2,n
何黃彪,6,he2-huang2-biao1,nr
混雙,18,hun4-shuang1,v
虎落平陽,3,hu3-luo4-ping2-yang2,ns
行市,29,hang2-shi,n
匯劃,12,hui4-hua4,n
呼吸係數,3,hu1-xi1-xi4-shu4,l
胡德平,258,hu2-de2-ping2,nr
灰鴨,3,hui1-ya1,n
滑齒,3,hua2-chi3,n
海德堡大,3,hai3-de2-bao3-da4,ns
和休倫,2,he2-xiu1-lun2,nr
韓朝,10,han2-chao2,nr
黃文農,2,huang2-wen2-nong2,nr
滑水場,3,hua2-shui3-chang3,n
黃力行,3,huang2-li4-xing2,nr
懷慶,13,huai2-qing4,ns
海棉,3,hai3-mian2,n
滑子菇,2,hua2-zi-gu1,n
換批,3,huan4-pi1,v
活蹦活跳,3,huo2-beng4-huo2-tiao4,l
胡喬木,145,hu2-qiao2-mu4,nr
恆壓器,3,heng2-ya1-qi4,nz
後繼有人,28,hou4-ji4-you3-ren2,n
合同,3572,he2-tong,a
恨我跑位,3,hen4-wo3-pao3-wei4,i
護盒,3,hu4-he2,n
獲獎,989,huo4-jiang3,v
互補原理,3,hu4-bu3-yuan2-li3,l
恆溫,36,heng2-wen1,nz
嗨,368,hai1,e
黑星,3,hei1-xing1,n
悔之晚矣,27,hui3-zhi1-wan3-yi3,i
和兵科,3,he2-bing1-ke1,nz
河魚之患,3,he2-yu2-zhi1-huan4,i
好辦,338,hao3-ban4,v
含仁懷義,3,han2-ren2-huai2-yi4,nr
賀狄幹,2,he4-di2-gan4,nr
紅鋅礦,3,hong2-xin1-kuang4,n
寒趣,3,han2-qu4,n
恆豐,2,heng2-feng1,nz
很薄,3,hen3-bao2,a
河道坡降,3,he2-dao4-po1-jiang4,n
好幾刀,2,hao3-ji3-dao1,m
海鮮類,3,hai3-xian1-lei4,nz
海深,3,hai3-shen1,n
黃原城,30,huang2-yuan2-cheng2,ns
黑不溜秋,6,hei1-bu4-liu1-qiu1,z
核心家庭,3,he2-xin1-jia1-ting2,n
後膛,3,hou4-tang2,n
火棉膠,3,huo3-mian2-jiao1,n
狐死兔泣,3,hu2-si3-tu4-qi4,i
橫座標,14,heng2-zuo4-biao1,n
橫綱,2,heng2-gang1,n
互相配合,2,hu4-xiang1-pei4-he2,i
或硬件,2,huo4-ying4-jian4,n
護壁,2,hu4-bi4,n
漢風論壇,3,han4-feng1-lun4-tan2,nz
海堤,34,hai3-di1,n
黃裳,28,huang2-shang,n
何傑金,6,he2-jie2-jin1,nr
何相公,2,he2-xiang4-gong1,nr
活天冤枉,3,huo2-tian1-yuan1-wang3,i
環衛處,3,huan2-wei4-chu4,n
互溶,13,hu4-rong2,n
紅兒你,2,hong2-er2-ni3,nr
幻想地,3,huan4-xiang3-de,n
哈布卜,2,ha1-bu4-bo,nr
花朝月夕,2,hua1-zhao1-yue4-xi1,i
霍小勇,2,huo4-xiao3-yong3,nr
花紅,30,hua1-hong2,nr
後車之鑑,2,hou4-che1-zhi1-jian4,i
漢奸,1441,han4-jian1,n
焊接式,2,han4-jie1-shi4,n
酣戰,36,han1-zhan4,v
洪守備,2,hong2-shou3-bei4,nr
好玩,190,hao3-wan2,v
橫擺,3,heng2-bai3,v
河津縣,2,he2-jin1-xian4,ns
虎頭蛇尾,23,hu3-tou2-she2-wei3,i
豪情逸致,3,hao2-qing2-yi4-zhi4,i
狠毒,246,hen3-du2,an
橫飛,99,heng2-fei1,v
橫貢緞,4,heng2-gong4-duan4,nr
和如琴瑟,3,he2-ru2-qin2-se4,nr
杭氏家族,18,hang2-shi4-jia1-zu2,nr
畫若鴻溝,3,hua4-ruo4-hong2-gou1,i
厚壁,36,hou4-bi4,n
戶口冊,3,hu4-kou3-ce4,n
混亂,2004,hun4-luan4,a
寒窯,3,han2-yao2,n
哈奈特,3,ha1-nai4-te4,nr
漢興,2,han4-xing4,nz
韓培玲,5,han2-pei2-ling2,nr
海相沉積,33,hai3-xiang1-chen2-ji1,l
海陽縣,2,hai3-yang2-xian4,ns
和朝臣,8,he2-chao2-chen2,nr
魂不附體,119,hun2-bu4-fu4-ti3,i
行院,3,hang2-yuan4,n
好惹,3,hao3-re3,v
漢魯恭,2,han4-lu3-gong1,nr
回邪入正,3,hui2-xie2-ru4-zheng4,i
活命錢,6,huo2-ming4-qian2,n
海淀法院,24,hai3-dian4-fa3-yuan4,nt
海生,91,hai3-sheng1,n
含齒戴髮,3,han2-chi3-dai4-fa4,i
好勝心,28,hao3-sheng4-xin1,n
混倍體,3,hun4-bei4-ti3,n
皇家,1795,huang2-jia1,n
禍從口生,3,huo4-cong2-kou3-sheng1,i
赫梯古,4,he4-ti1-gu3,nr
海廷加,2,hai3-ting2-jia1,nr
韓信點,3,han2-xin4-dian3,nr
黑漆皮鞋,3,hei1-qi1-pi2-xie2,n
惚,32,hu1,x
候府,2,hou4-fu3,n
壞良心,3,huai4-liang2-xin1,n
婚媾,3,hun1-gou4,v
海洋間,3,hai3-yang2-jian1,n
昏過去,3,hun1-guo4-qu4,l
護眼,3,hu4-yan3,n
換取,393,huan4-qu3,v
火腿三明,3,huo3-tui3-san1-ming2,n
混錄,3,hun4-lu4,n
寒泉之思,3,han2-quan2-zhi1-si1,nr
會動,3,hui4-dong4,n
胡思杜,3,hu2-si1-du4,nr
霍博克,4,huo4-bo2-ke4,nr
毫不相干,106,hao2-bu4-xiang1-gan1,l
河曲縣,9,he2-qu1-xian4,ns
蛤殼,3,ha2-ke2,n
火箭學,3,huo3-jian4-xue2,n
哈赤大師,3,ha1-chi4-da4-shi1,nr
核電機組,7,he2-dian4-ji1-zu3,n
赫赫,115,he4-he4,nr
花水灣,4,hua1-shui3-wan1,nr
黑白電視,3,hei1-bai2-dian4-shi4,n
好多天,3,hao3-duo1-tian1,m
韓禮德,10,han2-li3-de2,nr
弧焊,7,hu2-han4,n
豪管哀弦,3,hao2-guan3-ai1-xian2,i
恆久遠,3,heng2-jiu3-yuan3,n
胡小姐,2,hu2-xiao3-jie3,nr
緩召,3,huan3-zhao4,v
黃中秋,3,huang2-zhong1-qiu1,nr
黃立行,3,huang2-li4-xing2,nr
火頭,118,huo3-tou2,n
黑晶,2,hei1-jing1,nr
含垢,2,han2-gou4,n
回放,53,hui2-fang4,v
韓健徽,3,han2-jian4-hui1,nr
鴻利,3,hong2-li4,nz
虎耳,3,hu3-er3,n
化學堵水,3,hua4-xue2-du3-shui3,n
虎衛,3,hu3-wei4,n
汗洽股慄,3,han4-qia4-gu3-li4,n
花鐵幹,223,hua1-tie3-gan4,nr
蘅塘退士,3,heng2-tang2-tui4-shi4,nr
合葬墓,293,he2-zang4-mu4,n
弧段,2,hu2-duan4,n
紅雙子,2,hong2-shuang1-zi,nr
合訂,6,he2-ding4,v
豁然開朗,73,huo4-ran2-kai1-lang3,i
揮淚,44,hui1-lei4,v
駭浪驚濤,3,hai4-lang4-jing1-tao1,n
花鍵,7,hua1-jian4,n
紅暴,2,hong2-bao4,n
喝掉,3,he1-diao4,v
互為,270,hu4-wei4,d
混鐵爐,3,hun4-tie3-lu2,nz
黃梅,35,huang2-mei2,nr
畫字,2,hua4-zi4,n
黑絲披巾,3,hei1-si1-pi1-jin1,nr
貨到付款,3,huo4-dao4-fu4-kuan3,l
酣睡,55,han1-shui4,v
黃臉婆,24,huang2-lian3-po2,nr
霍然而愈,3,huo4-ran2-er2-yu4,nr
呼朋喚友,5,hu1-peng2-huan4-you3,i
和碩特,52,he2-shuo4-te4,nr
喚起,503,huan4-qi3,v
恢復系,3,hui1-fu4-xi4,v
河隄,3,he2-di1,vn
海岸階地,3,hai3-an4-jie1-de,n
厚顏,5,hou4-yan2,n
何厚鏵,3,he2-hou4-hua2,nr
函梏關,3,han2-gu4-guan1,vn
扞格不入,3,han4-ge2-bu4-ru4,v
和春生,5,he2-chun1-sheng1,nr
海洋局,2,hai3-yang2-ju2,nt
惶恐狀,3,huang2-kong3-zhuang4,i
花朝,2,hua1-zhao1,nr
賀田山,2,he4-tian2-shan1,nr
黃泛區,106,huang2-fan4-qu1,nr
候元孟,2,hou4-yuan2-meng4,nr
黑白圖片,3,hei1-bai2-tu2-pian4,n
和小紅,6,he2-xiao3-hong2,nr
互斥性,2,hu4-chi4-xing4,n
闔家團圓,2,he2-jia1-tuan2-yuan2,i
黃板紙,3,huang2-ban3-zhi3,n
乎嚕,3,hu1-lu3,z
漢軍奧,3,han4-jun1-ao4,nr
合併症,34,he2-bing4-zheng4,n
華東理工,3,hua2-dong1-li3-gong1,nz
花垣,7,hua1-yuan2,nr
海立雲重,3,hai3-li4-yun2-zhong4,nr
划艇座板,3,hua2-ting3-zuo4-ban3,n
花鏡,12,hua1-jing4,n
後隨鏈,3,hou4-sui2-lian4,n
回顧歷史,3,hui2-gu4-li4-shi3,i
豪華設施,3,hao2-hua2-she4-shi1,n
緩解,1111,huan3-jie3,v
畫布,44,hua4-bu4,n
賀國賢,3,he4-guo2-xian2,nr
華壁皆,2,hua2-bi4-jie1,nr
後天,352,hou4-tian1,t
昏頭打腦,3,hun1-tou2-da3-nao3,l
哈肯,7,ha1-ken3,nrt
匯成,223,hui4-cheng2,v
胡忠友,27,hu2-zhong1-you3,nr
鎬素,3,hao4-su4,n
繉,7,hun2,zg
弧形,551,hu2-xing2,n
亨廷頓,29,heng1-ting2-dun4,nr
黑龍會,3,hei1-long2-hui4,nr
海協,11,hai3-xie2,j
互生葉,3,hu4-sheng1-ye4,n
核仁,49,he2-ren2,n
海門市,3,hai3-men2-shi4,ns
黑道風雲,3,hei1-dao4-feng1-yun2,nr
戶告人曉,3,hu4-gao4-ren2-xiao3,nz
還以,3,hai2-yi3,c
華家嶺,5,hua2-jia1-ling3,nr
紅旗報捷,3,hong2-qi2-bao4-jie2,nz
黃色黴素,3,huang2-se4-mei2-su4,n
好事之徒,17,hao4-shi4-zhi1-tu2,i
哼腰,3,heng1-yao1,v
浩渺,16,hao4-miao3,a
霍都居,2,huo4-dou1-ju1,nr
和土爾,2,he2-tu3-er3,nr
貨流地理,3,huo4-liu2-di4-li3,n
頷,7,han4,zg
候捷音,2,hou4-jie2-yin1,nr
號衣,57,hao4-yi1,n
耗盡層,3,hao4-jin3-ceng2,z
黃濟,2,huang2-ji4,n
黃蕉風,52,huang2-jiao1-feng1,nr
何先生,23,he2-xian1-sheng1,nr
黑脈,2,hei1-mai4,ns
滑進去,3,hua2-jin4-qu4,l
霍都混,2,huo4-dou1-hun4,nr
黃粱,8,huang2-liang2,n
和耶魯,8,he2-ye2-lu3,nr
華夫脫,3,hua2-fu1-tuo1,nr
和佩斯,3,he2-pei4-si1,nr
花樹,89,hua1-shu4,n
黑點,354,hei1-dian3,n
胡赤兒,3,hu2-chi4-er2,nr
活氣,24,huo2-qi4,n
紅盤,4,hong2-pan2,n
合派,3,he2-pai4,n
紅娘,182,hong2-niang2,n
火盡灰冷,3,huo3-jin3-hui1-leng3,i
猢,10,hu2,n
胡校長,21,hu2-xiao4-zhang3,nr
合法財產,3,he2-fa3-cai2-chan3,l
合歡皮,3,he2-huan1-pi2,n
海關檢查,3,hai3-guan1-jian3-cha2,nr
好八連,5,hao3-ba1-lian2,i
含沙影射,3,han2-sha1-ying3-she4,n
灰指甲,3,hui1-zhi3-jia3,n
禾花雀,3,he2-hua1-que4,n
橫斷,24,heng2-duan4,v
橫琴島,6,heng2-qin2-dao3,ns
恆河沙,3,heng2-he2-sha1,ns
黃褐,34,huang2-he4,n
海南航空公司,13,hai3-nan2-hang2-kong1-gong1-si1,nt
華南理工,3,hua2-nan2-li3-gong1,nz
海軍航空,3,hai3-jun1-hang2-kong1,nt
紅樹,56,hong2-shu4,n
核電,406,he2-dian4,n
貨運業,3,huo4-yun4-ye4,n
紅毛國,3,hong2-mao2-guo2,nr
獋,28,hao2,zg
呼啦啦,32,hu1-la1-la1,o
很敢,3,hen3-gan3,d
會議議程,3,hui4-yi4-yi4-cheng2,n
惠然之顧,3,hui4-ran2-zhi1-gu4,i
紅光,258,hong2-guang1,nr
橫到,3,heng2-dao4,v
骸,349,hai2,n
環翠區,3,huan2-cui4-qu1,n
惠而浦,3,hui4-er2-pu3,nr
黃綢所,3,huang2-chou2-suo3,n
霍萬斯,2,huo4-wan4-si1,nr
鴻爪春泥,3,hong2-zhao3-chun1-ni2,nz
汗味,3,han4-wei4,n
黃蓋船,2,huang2-gai4-chuan2,nr
和小靜,2,he2-xiao3-jing4,nr
徽菜,3,hui1-cai4,n
紅牛,32,hong2-niu2,nz
後平飛,3,hou4-ping2-fei1,nr
呼吸作用,3,hu1-xi1-zuo4-yong4,l
和兀良,4,he2-wu4-liang2,nr
漢城大學,5,han4-cheng2-da4-xue2,nt
花卉裝飾,3,hua1-hui4-zhuang1-shi4,n
虹鱒,13,hong2-zun1,n
行情看漲,3,hang2-qing2-kan4-zhang3,l
厚貌深文,3,hou4-mao4-shen1-wen2,i
還是,9922,hai2-shi4,c
環水,3,huan2-shui3,n
惠特妮,3,hui4-te4-ni1,nr
海浪,229,hai3-lang4,nz
魂驚魄惕,3,hun2-jing1-po4-ti4,i
毫無保留,3,hao2-wu2-bao3-liu2,i
何日,135,he2-ri4,r
後會有期,111,hou4-hui4-you3-qi1,n
華國,3,hua2-guo2,ns
海聯,2,hai3-lian2,ns
緩衝基金,3,huan3-chong1-ji1-jin1,nz
換排,3,huan4-pai2,v
火耨刀耕,3,huo3-nou4-dao1-geng1,v
候車亭,3,hou4-che1-ting2,nr
虎虎生氣,4,hu3-hu3-sheng1-qi4,i
韓樂悟,2,han2-le4-wu4,nr
喉結,44,hou2-jie2,n
黃樟,3,huang2-zhang1,ns
化子招,2,hua4-zi-zhao1,nr
好處費,26,hao3-chu4-fei4,v
化學網,3,hua4-xue2-wang3,n
哈特爾,2,ha1-te4-er3,nr
怳,3,huang3,zg
活泛,3,huo2-fan4,a
湖光山色,58,hu2-guang1-shan1-se4,n
耗熱量,3,hao4-re4-liang4,n
含氟,2,han2-fu2,n
昏天黑地,56,hun1-tian1-hei1-di4,i
葫,3,hu2,n
海瓜子,3,hai3-gua1-zi,n
互競長短,3,hu4-jing4-zhang3-duan3,l
黃曆,10,huang2-li4,n
胡斐刀,3,hu2-fei3-dao1,nr
好幾幢,3,hao3-ji3-chuang2,m
乕,9,hu3,zg
合葉,7,he2-ye4,n
寒溫,10,han2-wen1,n
杭州府,20,hang2-zhou1-fu3,nr
環境退化,3,huan2-jing4-tui4-hua4,n
華特爾,68,hua2-te4-er3,nr
含苞欲放,10,han2-bao1-yu4-fang4,i
回首往事,3,hui2-shou3-wang3-shi4,i
橫軸,3,heng2-zhou2,n
畫中人,24,hua4-zhong1-ren2,n
黃橋戰役,8,huang2-qiao2-zhan4-yi4,nz
黃蓉登,2,huang2-rong2-deng1,nr
漢墓,177,han4-mu4,n
海神號,3,hai3-shen2-hao4,n
黑價白日,3,hei1-jia4-bai2-ri4,l
和慧珠,3,he2-hui4-zhu1,nr
黃學峰,7,huang2-xue2-feng1,nr
弘仁普,2,hong2-ren2-pu3,nr
回身,615,hui2-shen1,v
混,2882,hun4,v
紅潤,193,hong2-run4,n
迴腸百轉,3,hui2-chang2-bai3-zhuan3,i
混合體,25,hun4-he2-ti3,n
赫爾新基,3,he4-er3-xin1-ji1,nrt
灰黃色,18,hui1-huang2-se4,n
號徽,3,hao4-hui1,n
河溝,295,he2-gou1,ns
紅旗街,3,hong2-qi2-jie1,nr
賀禮,49,he4-li3,nr
花完,3,hua1-wan2,v
還原爐,3,hai2-yuan2-lu2,n
虎嘯獅吼,3,hu3-xiao4-shi1-hou3,nr
橫議,3,heng2-yi4,n
紅斑狼瘡,38,hong2-ban1-lang2-chuang1,n
徽班,27,hui1-ban1,n
花酒,19,hua1-jiu3,n
核武庫,35,he2-wu3-ku4,n
荷塘,51,he2-tang2,ns
海斯凱,3,hai3-si1-kai3,nr
胡斐笑,62,hu2-fei3-xiao4,nr
惑世盜名,3,huo4-shi4-dao4-ming2,i
胡元謀,10,hu2-yuan2-mou2,nr
會見,1940,hui4-jian4,n
花柳病,4,hua1-liu3-bing4,nr
曂,6,huang4,zg
匯款,98,hui4-kuan3,n
火燭,28,huo3-zhu2,n
鬍子拉碴,10,hu2-zi-la1-cha2,l
赫姆斯,5,he4-mu3-si1,nr
婚慶網,3,hun1-qing4-wang3,nz
核移植,3,he2-yi2-zhi2,l
皇后區,2,huang2-hou4-qu1,n
海森伯,42,hai3-sen1-bo2,nr
緩和,857,huan3-he2,a
合作主義,3,he2-zuo4-zhu3-yi4,n
滑州,7,hua2-zhou1,ns
呼家樓,3,hu1-jia1-lou2,nr
護欄,38,hu4-lan2,n
彙算,6,hui4-suan4,v
豪俠傳,3,hao2-xia2-chuan2,n
汗褂兒,3,han4-gua4-er2,z
化妝袋,3,hua4-zhuang1-dai4,n
換部,3,huan4-bu4,nz
赫哲族,30,he4-zhe2-zu2,nr
侯國,13,hou2-guo2,ns
換包,3,huan4-bao1,nz
橫跨,411,heng2-kua4,v
紅姿嬌,3,hong2-zi1-jiao1,nr
後閘,3,hou4-zha2,n
烘製,4,hong1-zhi4,v
海浪聲,3,hai3-lang4-sheng1,n
紅赤赤,3,hong2-chi4-chi4,nr
罕聞,3,han3-wen2,a
