chinese,frequency,pinyin,posseg
快生了,3,kuai4-sheng1-le,l
咔喳,3,ka1-zha1,o
崑劇,40,kun1-ju4,n
科場,73,ke1-chang3,n
筐籠,3,kuang1-long2,n
昆明機場,3,kun1-ming2-ji1-chang3,n
哭泣聲,19,ku1-qi4-sheng1,i
科雅羅,6,ke1-ya3-luo2,nr
口袋書,3,kou3-dai4-shu1,n
抗原交聯,3,kang4-yuan2-jiao1-lian2,nt
看財奴,3,kan4-cai2-nu2,n
烤化,2,kao3-hua4,n
克洛夫,3,ke4-luo4-fu1,nr
哭叫,170,ku1-jiao4,v
卡通城,2,ka3-tong1-cheng2,nr
哭哭笑笑,3,ku1-ku1-xiao4-xiao4,i
可造之才,3,ke3-zao4-zhi1-cai2,l
坎窪,3,kan3-wa1,a
困油,3,kun4-you2,n
科學雜誌,3,ke1-xue2-za2-zhi4,n
考校,3,kao3-xiao4,n
科教部,3,ke1-jiao4-bu4,n
開曠,3,kai1-kuang4,a
塊內存,3,kuai4-nei4-cun2,n
慨然相助,3,kai3-ran2-xiang1-zhu4,i
凱瑟琳,19,kai3-se4-lin2,nrt
科倫泰,2,ke1-lun2-tai4,nr
卡箍,6,ka3-gu1,nz
看球賽,3,kan4-qiu2-sai4,vn
客觀,2924,ke4-guan1,n
開足,3,kai1-zu2,v
可稱,3,ke3-cheng1,v
墾區,44,ken3-qu1,ns
奎爾,18,kui2-er3,nrt
卡伊,7,ka3-yi1,nrt
坎巴,3,kan3-ba1,nrt
康天文,2,kang1-tian1-wen2,nr
扣好,3,kou4-hao3,v
開花結果,41,kai1-hua1-jie2-guo3,n
坤車,3,kun1-che1,ns
空自憐,2,kong1-zi4-lian2,i
烤牛肉,3,kao3-niu2-rou4,n
快馬加鞭,36,kuai4-ma3-jia1-bian1,i
抗原呈遞,3,kang4-yuan2-cheng2-di4,vn
可行之道,3,ke3-xing2-zhi1-dao4,l
空當兒,3,kong1-dang1-er2,nr
可守可攻,3,ke3-shou3-ke3-gong1,i
礦物泥,3,kuang4-wu4-ni2,n
空性怒,2,kong1-xing4-nu4,nr
看重,570,kan4-zhong4,v
開大,3,kai1-da4,v
啃噬,3,ken3-shi4,v
殼牌石油公司,8,ke2-pai2-shi2-you2-gong1-si1,nt
曠奇逸,2,kuang4-qi2-yi4,nr
貇,4,kun1,zg
快鏡頭,3,kuai4-jing4-tou2,n
可汽化,3,ke3-qi4-hua4,l
看得遠,3,kan4-de-yuan3,v
噲,22,kuai4,g
昆蟲學,12,kun1-chong2-xue2,n
看望,627,kan4-wang4,v
庫帕河,2,ku4-pa4-he2,nr
口碑,121,kou3-bei1,n
口中雌黃,3,kou3-zhong1-ci2-huang2,i
卡利瑪,3,ka3-li4-ma3,nr
凱歌,114,kai3-ge1,nr
誇,870,kua1,v
擴張劑,10,kuo4-zhang1-ji4,n
懇,361,ken3,zg
昆明巫家壩機場,2,kun1-ming2-wu1-jia1-ba4-ji1-chang3,ns
看場,10,kan4-chang3,n
克虜伯,98,ke4-lu3-bo2,nz
肯載,3,ken3-zai4,v
看吧,180,kan4-ba,n
克洛克,2,ke4-luo4-ke4,nrt
可有,3,ke3-you3,v
空架子,7,kong1-jia4-zi,n
開元寺,30,kai1-yuan2-si4,ns
堪稱,956,kan1-cheng1,v
卡巴爾達,9,ka3-ba1-er3-da2,nrt
寬宏大度,7,kuan1-hong2-da4-du4,ns
苦樂不均,3,ku3-le4-bu4-jun1,ns
孔剛剛,2,kong3-gang1-gang1,nr
孔亞綱,11,kong3-ya4-gang1,nr
刻制,27,ke4-zhi4,v
可計算性,21,ke3-ji4-suan4-xing4,n
寬洪大量,20,kuan1-hong2-da4-liang4,n
擴張開來,3,kuo4-zhang1-kai1-lai2,l
庫存股票,3,ku4-cun2-gu3-piao4,n
窟穴,3,ku1-xue2,n
坑繃拐騙,3,keng1-beng3-guai3-pian4,l
扣分,26,kou4-fen1,v
控制箱,3,kong4-zhi4-xiang1,n
空腔子,2,kong1-qiang1-zi,n
靠手,12,kao4-shou3,v
困境,1017,kun4-jing4,n
克兢,2,ke4-jing1,i
克麗奧佩,8,ke4-li4-ao4-pei4,nr
曠古絕今,3,kuang4-gu3-jue2-jin1,i
狂吹,3,kuang2-chui1,v
誇拉州,3,kua1-la1-zhou1,nrt
克林頓,295,ke4-lin2-dun4,nr
空氣汙染,22,kong1-qi4-wu1-ran3,i
庫命令,3,ku4-ming4-ling4,n
勘查業,3,kan1-cha2-ye4,n
凱巴魯斯,4,kai3-ba1-lu3-si1,nrt
克萊斯勒,40,ke4-lai2-si1-lei1,nrt
孔明告,2,kong3-ming2-gao4,nr
愧心,3,kui4-xin1,a
莰,7,kan3,g
釦在,3,kou4-zai4,z
卡爾賓斯,2,ka3-er3-bin1-si1,nrt
砍壞,3,kan3-huai4,v
烤雞肉,3,kao3-ji1-rou4,n
卡盤,2,ka3-pan2,n
卡諾瓦,3,ka3-nuo4-wa3,nr
克洛德,14,ke4-luo4-de2,nrt
克隆變異,3,ke4-long2-bian4-yi4,nr
炕桌,65,kang4-zhuo1,n
刻錄成,3,ke4-lu4-cheng2,v
礦化,57,kuang4-hua4,n
克林格,3,ke4-lin2-ge2,nr
可口可樂公司,26,ke3-kou3-ke3-le4-gong1-si1,l
口約,3,kou3-yue1,n
苦麻菜,2,ku3-ma2-cai4,n
拷打,167,kao3-da3,v
克里姆林宮,86,ke4-li3-mu3-lin2-gong1,nrt
匡俗濟時,3,kuang1-su2-ji4-shi2,i
快餐,99,kuai4-can1,n
塊狀圖,3,kuai4-zhuang4-tu2,n
抗腫瘤,3,kang4-zhong3-liu2,l
吭聲,382,keng1-sheng1,v
空椅,2,kong1-yi3,n
魁北克,87,kui2-bei3-ke4,ns
開學日,3,kai1-xue2-ri4,n
抗辯,25,kang4-bian4,v
卡耶斯,2,ka3-ye2-si1,nr
可搶救,3,ke3-qiang3-jiu4,i
柯西之,2,ke1-xi1-zhi1,nr
考試內容,3,kao3-shi4-nei4-rong2,n
烤電,3,kao3-dian4,n
凱旋歸來,531,kai3-xuan2-gui1-lai2,i
控制軟件,19,kong4-zhi4-ruan3-jian4,l
潰決,32,kui4-jue2,v
空談者,3,kong1-tan2-zhe3,n
口絕行語,3,kou3-jue2-xing2-yu3,i
開槽機,3,kai1-cao2-ji1,n
擴招,131,kuo4-zhao1,v
凱恩斯,120,kai3-en1-si1,nrt
孔蒂尼,18,kong3-di4-ni2,nr
空軍司令,3,kong1-jun1-si1-ling4,n
空群之選,3,kong1-qun2-zhi1-xuan3,nr
克什克騰旗,22,ke4-shi2-ke4-teng2-qi2,ns
克孜勒,9,ke4-zi1-lei1,nrt
快活人,3,kuai4-huo2-ren2,n
可惡,289,ke3-e4,v
開車,496,kai1-che1,v
孔明孔,2,kong3-ming2-kong3,nr
柯伊城,2,ke1-yi1-cheng2,nr
卡霍夫卡,2,ka3-huo4-fu1-ka3,nrt
庫茲涅佐夫,49,ku4-zi1-nie4-zuo3-fu1,nrt
客艙,36,ke4-cang1,n
克米倫,3,ke4-mi3-lun2,nr
克萊爾,22,ke4-lai2-er3,nr
可免於,3,ke3-mian3-yu2,l
叩門求見,3,kou4-men2-qiu2-jian4,v
空腹便便,3,kong1-fu4-pian2-pian2,l
虧困,2,kui1-kun4,vn
剴,2,kai3,zg
卡列佐,2,ka3-lie4-zuo3,nr
孔繁森,36,kong3-fan2-sen1,nr
康瘋子,2,kang1-feng1-zi,nr
克里斯滕森,2,ke4-li3-si1-teng2-sen1,nrt
卡帕尼娜,3,ka3-pa4-ni2-na4,nrt
空手而歸,3,kong1-shou3-er2-gui1,i
可分性,7,ke3-fen1-xing4,n
庫契普,4,ku4-qi4-pu3,nrt
恐嚇威脅,3,kong3-xia4-wei1-xie2,n
扛著,3,kang2-zhe,v
礦藏量,3,kuang4-cang2-liang4,n
肯下,3,ken3-xia4,v
愒,6,kai4,zg
卡哈爾,5,ka3-ha1-er3,nr
開山老祖,3,kai1-shan1-lao3-zu3,i
口舌,166,kou3-she2,n
殼菜,3,ke2-cai4,n
課程班,5,ke4-cheng2-ban1,n
寬進嚴出,3,kuan1-jin4-yan2-chu1,i
寬甸滿族自治縣,7,kuan1-dian1-man3-zu2-zi4-zhi4-xian4,ns
喀喇崑崙,5,ka1-la3-kun1-lun2,ns
抗病品種,3,kang4-bing4-pin3-zhong3,n
科學系,8,ke1-xue2-xi4,n
康雍乾,3,kang1-yong1-qian2,nr
寬衣,29,kuan1-yi1,n
康茂德,4,kang1-mao4-de2,nr
苦工,14,ku3-gong1,n
控制塔,4,kong4-zhi4-ta3,n
框架圖,2,kuang1-jia4-tu2,n
開工,874,kai1-gong1,v
拷盤,3,kao3-pan2,n
客觀化,3,ke4-guan1-hua4,n
焜,19,kun1,zg
苦勸,58,ku3-quan4,v
開開心心,10,kai1-kai1-xin1-xin1,i
空肺,3,kong1-fei4,n
開獎,142,kai1-jiang3,nz
可回憶,3,ke3-hui2-yi4,l
考究,259,kao3-jiu1,vn
揆時度勢,3,kui2-shi2-du4-shi4,v
科眩倡識,3,ke1-xuan4-chang4-shi2,vn
開國紀念,3,kai1-guo2-ji4-nian4,n
快偷,3,kuai4-tou1,d
苦口,11,ku3-kou3,n
枯枝再春,3,ku1-zhi1-zai4-chun1,i
開盾,3,kai1-dun4,n
靠河邊,3,kao4-he2-bian1,n
坎德,3,kan3-de2,nrt
坎頓,3,kan3-dun4,nrt
堪培拉,61,kan1-pei2-la1,ns
科學史,58,ke1-xue2-shi3,n
寇員外,11,kou4-yuan2-wai4,nr
抗爭性,3,kang4-zheng1-xing4,n
昆明地區,2,kun1-ming2-de-qu1,ns
抗毒,3,kang4-du2,nz
克蘭,11,ke4-lan2,ns
卡蒙斯,2,ka3-meng2-si1,nr
科涅夫,2,ke1-nie4-fu1,nr
快擦寫存儲器,3,kuai4-ca1-xie3-cun2-chu3-qi4,n
窟窖,3,ku1-jiao4,n
空格,107,kong1-ge2,n
抗清,165,kang4-qing1,v
隗,23,kui2,nr
空喜,3,kong1-xi3,n
扣出,3,kou4-chu1,v
可免,3,ke3-mian3,v
空谷足音,2,kong1-gu3-zu2-yin1,n
可大,3,ke3-da4,a
口腔潰瘍,3,kou3-qiang1-kui4-yang2,n
克西曼,7,ke4-xi1-man4,nr
可尊敬,3,ke3-zun1-jing4,i
卡通美女,3,ka3-tong1-mei3-nv3,nr
空疏,8,kong1-shu1,n
扛進來,3,kang2-jin4-lai2,l
狂飆運動,2,kuang2-biao1-yun4-dong4,l
跨得,3,kua4-de2,v
糠醛樹脂,3,kang1-quan2-shu4-zhi1,n
凱裡,46,kai3-li3,nrt
可降解,3,ke3-jiang4-jie3,l
闞澤來,2,kan4-ze2-lai2,nr
克洛諾斯,3,ke4-luo4-nuo4-si1,nrt
客輪,94,ke4-lun2,n
嵙,5,ke1,zg
控告人,5,kong4-gao4-ren2,n
卡杜納,3,ka3-du4-na4,nrt
科名,3,ke1-ming2,n
看不起,153,kan4-bu4-qi3,v
開放政策,3,kai1-fang4-zheng4-ce4,n
枯草熱,2,ku1-cao3-re4,i
克里斯托夫,12,ke4-li3-si1-tuo1-fu1,nrt
快,21973,kuai4,a
抗彎強度,3,kang4-wan1-qiang2-du4,l
凱里尼亞,3,kai3-li3-ni2-ya4,nrt
誇嘴,3,kua1-zui3,v
款項,336,kuan3-xiang4,n
康素愛,2,kang1-su4-ai4,nr
砍柴,89,kan3-chai2,n
考研書,3,kao3-yan2-shu1,n
卡拉哈里,21,ka3-la1-ha1-li3,nrt
客運員,4,ke4-yun4-yuan2,n
開倒車,5,kai1-dao4-che1,l
誇大狂,3,kua1-da4-kuang2,i
膾飯,3,kuai4-fan4,l
肯幹,69,ken3-gan4,v
克儉,3,ke4-jian3,nr
亢音高唱,3,kang4-yin1-gao1-chang4,nr
哭天嚎地,3,ku1-tian1-hao2-de,z
寇三邊,2,kou4-san1-bian1,nr
控制法,15,kong4-zhi4-fa3,n
睽離,3,kui2-li2,i
闊度,3,kuo4-du4,n
空巢,6,kong1-chao2,n
咔唑,3,ka1-zuo4,n
墾荒,100,ken3-huang1,v
坤角,3,kun1-jue2,ns
枯木生花,3,ku1-mu4-sheng1-hua1,n
可可西,3,ke3-ke3-xi1,l
空投,269,kong1-tou2,j
框出,3,kuang1-chu1,n
凱普,6,kai3-pu3,nrt
靠右邊,3,kao4-you4-bian1,n
肯進去,3,ken3-jin4-qu4,v
肯普肽,3,ken3-pu3-tai4,nz
康納維,4,kang1-na4-wei2,nr
潰滅,21,kui4-mie4,v
科裡亞,12,ke1-li3-ya4,nrt
快速道路,3,kuai4-su4-dao4-lu4,n
開除公職,3,kai1-chu2-gong1-zhi2,nz
卡他性,6,ka3-ta1-xing4,n
恐怖片,34,kong3-bu4-pian4,n
可身,3,ke3-shen1,v
恐嚇信,17,kong3-xia4-xin4,n
儈,14,kuai4,g
卡斯族,2,ka3-si1-zu2,nz
可卑,3,ke3-bei1,n
開展批評,3,kai1-zhan3-pi1-ping2,l
考不倒,3,kao3-bu4-dao4,v
礦層,23,kuang4-ceng2,n
空古絕今,3,kong1-gu3-jue2-jin1,l
可悲可嘆,3,ke3-bei1-ke3-tan4,i
苦活兒,3,ku3-huo2-er2,n
孔切斯,2,kong3-qie4-si1,nr
考評,124,kao3-ping2,v
礦脂,3,kuang4-zhi1,n
開好局,3,kai1-hao3-ju2,n
苦心焦思,3,ku3-xin1-jiao1-si1,n
開髮量,11,kai1-fa4-liang4,n
開組,3,kai1-zu3,vn
窟宅,5,ku1-zhai2,n
開雲見日,3,kai1-yun2-jian4-ri4,i
快上,3,kuai4-shang4,d
抗風溼,3,kang4-feng1-shi1,nz
開列於後,3,kai1-lie4-yu2-hou4,i
口談,3,kou3-tan2,n
垮向,3,kua3-xiang4,v
扣除,329,kou4-chu2,v
庫巴,14,ku4-ba1,nrt
刻度井,3,ke4-du4-jing3,n
卡爾森,11,ka3-er3-sen1,nr
空見,3,kong1-jian4,n
考釋,3,kao3-shi4,v
柯名引,2,ke1-ming2-yin3,nr
控制器驅動,4,kong4-zhi4-qi4-qu1-dong4,l
空間主權,3,kong1-jian1-zhu3-quan2,n
卡姆斯,2,ka3-mu3-si1,nr
康先生,12,kang1-xian1-sheng1,nr
款款,97,kuan3-kuan3,n
苦度,3,ku3-du4,n
庫茲娃,2,ku4-zi1-wa2,nr
克耶邦,3,ke4-ye2-bang1,nr
墾丁公園,3,ken3-ding1-gong1-yuan2,ns
空無一物,3,kong1-wu2-yi1-wu4,l
口間,2,kou3-jian1,n
空格符,3,kong1-ge2-fu2,nr
卡巴迪,14,ka3-ba1-di2,nr
哭墳,3,ku1-fen2,n
刊謬補缺,3,kan1-miu4-bu3-que1,n
看大圖,3,kan4-da4-tu2,v
崆峒區,3,kong1-tong2-qu1,ns
看膩,3,kan4-ni4,n
奎寧,50,kui2-ning2,nrt
克雷畢,2,ke4-lei2-bi4,nr
口誤,5,kou3-wu4,n
勘探員,3,kan1-tan4-yuan2,n
看跌,5,kan4-die1,v
開水瓶,3,kai1-shui3-ping2,n
克拉瑪依,45,ke4-la1-ma3-yi1,nr
虧蝕,15,kui1-shi2,vn
科納布,2,ke1-na4-bu4,nr
康復訓練,3,kang1-fu4-xun4-lian4,nr
開選,3,kai1-xuan3,v
卡片櫃,3,ka3-pian4-gui4,nz
快追,3,kuai4-zhui1,v
控制頂點,3,kong4-zhi4-ding3-dian3,n
空氣阻力,3,kong1-qi4-zu3-li4,n
可延,3,ke3-yan2,v
可爭議,3,ke3-zheng1-yi4,n
考古學,464,kao3-gu3-xue2,n
可數,24,ke3-shu4,n
礦物纖維,5,kuang4-wu4-xian1-wei2,n
開綠燈,14,kai1-lv4-deng1,n
慨然允諾,3,kai3-ran2-yun3-nuo4,i
可變電阻,3,ke3-bian4-dian4-zu3,l
科爾特,12,ke1-er3-te4,nrt
苦味酸,22,ku3-wei4-suan1,n
克勞迪斯,2,ke4-lao2-di2-si1,nrt
快組分,3,kuai4-zu3-fen1,n
克貝里,2,ke4-bei4-li3,nrt
考試合格,3,kao3-shi4-he2-ge2,n
鄺美雲,5,kuang4-mei3-yun2,nr
孔中望,4,kong3-zhong1-wang4,nr
空間性,3,kong1-jian1-xing4,n
卡託普利,7,ka3-tuo1-pu3-li4,nrt
卡累利阿,29,ka3-lei4-li4-a1,ns
開山祖,3,kai1-shan1-zu3,ns
可貴地,3,ke3-gui4-de,l
苦蔘鹼,3,ku3-shen1-jian3,n
庫爾德,51,ku4-er3-de2,nrt
克魯賽,2,ke4-lu3-sai4,nr
快煤,3,kuai4-mei2,n
可任意,3,ke3-ren4-yi4,n
膾,24,kuai4,zg
空間常數,3,kong1-jian1-chang2-shu4,n
懇切地,3,ken3-qie4-de,n
科魯巴爾,2,ke1-lu3-ba1-er3,nrt
柯涅楚,4,ke1-nie4-chu3,nr
扛進去,3,kang2-jin4-qu4,l
開普敦,129,kai1-pu3-dun1,ns
克雷夫,2,ke4-lei2-fu1,nr
苦酒,21,ku3-jiu3,n
孔明果,2,kong3-ming2-guo3,nr
卡西克,6,ka3-xi1-ke4,nr
苛全,3,ke1-quan2,a
克瓦希涅夫斯基,2,ke4-wa3-xi1-nie4-fu1-si1-ji1,nrt
款待,299,kuan3-dai4,v
肯定,6227,ken3-ding4,v
狂風怒吼,3,kuang2-feng1-nu4-hou3,i
開特,3,kai1-te4,ns
看不慣,93,kan4-bu4-guan4,v
快譯通,2,kuai4-yi4-tong1,n
酷暑,118,ku4-shu3,v
課外活動,3,ke4-wai4-huo2-dong4,n
科林蒂安,6,ke1-lin2-di4-an1,nrt
靠門邊,3,kao4-men2-bian1,n
客源地,22,ke4-yuan2-di4,n
克地曼,3,ke4-de-man4,nr
褌,8,kun1,zg
跨徑,30,kua4-jing4,n
卡通圖,3,ka3-tong1-tu2,nr
可得,3,ke3-de2,v
庫頁島,52,ku4-ye4-dao3,nrt
課長,16,ke4-zhang3,n
跨騎,3,kua4-qi2,n
空間圖形,3,kong1-jian1-tu2-xing2,n
炕桌兒,3,kang4-zhuo1-er2,n
鏗鏗鏘鏘,9,keng1-keng1-qiang1-qiang1,o
科莫,9,ke1-mo4,nrt
寬暢,5,kuan1-chang4,a
枯木再生,3,ku1-mu4-zai4-sheng1,i
恐獸,3,kong3-shou4,n
克林特,3,ke4-lin2-te4,nr
肯吃苦,3,ken3-chi1-ku3,v
開瓶費,3,kai1-ping2-fei4,n
咳嗽聲,3,ke2-sou-sheng1,n
開一開,3,kai1-yi1-kai1,v
客房,345,ke4-fang2,n
狂犬吠日,2,kuang2-quan3-fei4-ri4,i
虧負,50,kui1-fu4,v
裉前擦後,3,ken4-qian2-ca1-hou4,n
空中商專,3,kong1-zhong1-shang1-zhuan1,j
空氣氧化,3,kong1-qi4-yang3-hua4,n
卡塔林,3,ka3-ta3-lin2,nr
客貨輪,277,ke4-huo4-lun2,n
渴渴,3,ke3-ke3,v
可寫,3,ke3-xie3,v
刊播,3,kan1-bo1,v
空城計,38,kong1-cheng2-ji4,n
空中爆炸,3,kong1-zhong1-bao4-zha4,n
口腔癌,13,kou3-qiang1-ai2,n
困累,3,kun4-lei4,v
康福寶,3,kang1-fu2-bao3,nr
課室,4,ke4-shi4,n
刊用,3,kan1-yong4,v
開離,3,kai1-li2,v
空串列,3,kong1-chuan4-lie4,n
括弧,3,kuo4-hu2,n
闊步前進,3,kuo4-bu4-qian2-jin4,n
款款深深,3,kuan3-kuan3-shen1-shen1,n
開路人,3,kai1-lu4-ren2,n
科爾託,4,ke1-er3-tuo1,nrt
困而不學,3,kun4-er2-bu4-xue2,l
開心見腸,3,kai1-xin1-jian4-chang2,i
看不出來,3,kan4-bu4-chu1-lai2,v
孔,3142,kong3,nr
烤紅薯,14,kao3-hong2-shu3,n
科託,2,ke1-tuo1,nrt
口尚乳臭,3,kou3-shang4-ru3-xiu4,n
叩心泣血,3,kou4-xin1-qi4-xue4,n
窠臼,36,ke1-jiu4,n
快活地,3,kuai4-huo2-de,n
蝌,107,ke1,n
阬儒,3,keng1-ru2,nrfg
狂想,10,kuang2-xiang3,n
口弦,11,kou3-xian2,n
跨國,322,kua4-guo2,n
克孜勒河,3,ke4-zi1-lei1-he2,ns
口部,3,kou3-bu4,n
開營,15,kai1-ying2,v
骷髏兵,3,ku1-lou2-bing1,vn
克爾曼,12,ke4-er3-man4,nrt
考驗性,3,kao3-yan4-xing4,n
科學學,13,ke1-xue2-xue2,n
開門延盜,3,kai1-men2-yan2-dao4,i
科達裡,2,ke1-da2-li3,nrt
枯水,74,ku1-shui3,n
凱西,11,kai3-xi1,nrt
闊氣,34,kuo4-qi4,n
狂戀,3,kuang2-lian4,v
喟嘆,15,kui4-tan4,v
開棺驗屍,3,kai1-guan1-yan4-shi1,i
塊拷貝,2,kuai4-kao3-bei4,v
開頭難,3,kai1-tou2-nan2,l
空白試驗,3,kong4-bai2-shi4-yan4,n
柯林伍德,3,ke1-lin2-wu3-de2,nr
崑,20,kun1,zg
鎎,3,kai4,zg
洘,3,kao3,zg
口訣,235,kou3-jue2,n
擴增引物,3,kuo4-zeng1-yin3-wu4,l
可馴養,3,ke3-xun2-yang3,vn
坎德拉,14,kan3-de2-la1,nrt
科索沃,428,ke1-suo3-wo4,nr
空白處,18,kong4-bai2-chu4,n
可挖苦,3,ke3-wa1-ku3,n
看麼,3,kan4-me,v
空氣質量,10,kong1-qi4-zhi4-liang4,n
刻薄寡恩,3,ke4-bao2-gua3-en1,n
空中樓閣,23,kong1-zhong1-lou2-ge2,nr
口氣,1418,kou3-qi4,n
克留杜,16,ke4-liu2-du4,nr
寬大為懷,21,kuan1-da4-wei4-huai2,i
扣問,3,kou4-wen4,v
勘探,533,kan1-tan4,vn
扣薪,3,kou4-xin1,v
科薩爾,4,ke1-sa4-er3,nr
口徑,2130,kou3-jing4,n
科學家,2789,ke1-xue2-jia1,n
顆衛星,2,ke1-wei4-xing1,nz
堪察,3,kan1-cha2,v
昆劇團,2,kun1-ju4-tuan2,nt
寬敝,3,kuan1-bi4,a
口頭上,3,kou3-tou2-shang4,l
恐暗素,3,kong3-an4-su4,n
科普特人,10,ke1-pu3-te4-ren2,nrt
克隆病,3,ke4-long2-bing4,nr
可喜進步,3,ke3-xi3-jin4-bu4,l
寬洪海量,3,kuan1-hong2-hai3-liang4,n
孔明謂,11,kong3-ming2-wei4,nr
克瑞西,2,ke4-rui4-xi1,nr
開交,3,kai1-jiao1,v
酷刻,3,ku4-ke4,n
孔明先,8,kong3-ming2-xian1,nr
克須盧,16,ke4-xu1-lu2,nr
棵子,15,ke1-zi,n
靠前面,3,kao4-qian2-mian4,l
刻骨鏤心,3,ke4-gu3-lou4-xin1,i
渴而掘井,3,ke3-er2-jue2-jing3,v
快信,6,kuai4-xin4,nz
科學依據,4,ke1-xue2-yi1-ju4,l
坎寧,4,kan3-ning2,nrt
寇幽州,2,kou4-you1-zhou1,nr
忼,3,kang1,zg
庫爾曼,8,ku4-er3-man4,nrt
卡米洛,4,ka3-mi3-luo4,nr
克服,1473,ke4-fu2,v
空艦,4,kong1-jian4,n
卡爾潘,8,ka3-er3-pan1,nr
可敬,67,ke3-jing4,v
客運站,79,ke4-yun4-zhan4,n
科斯明斯,2,ke1-si1-ming2-si1,nrt
困惑不解,3,kun4-huo4-bu4-jie3,l
抗旱,133,kang4-han4,vn
克羅夫特,2,ke4-luo2-fu1-te4,nrt
礦物,1368,kuang4-wu4,n
款學寡聞,3,kuan3-xue2-gua3-wen2,n
克沙赫,7,ke4-sha1-he4,nr
空白符,5,kong4-bai2-fu2,n
開拓史,3,kai1-ta4-shi3,n
卡斯卡,8,ka3-si1-ka3,nr
客席,3,ke4-xi2,n
康奈爾大學,43,kang1-nai4-er3-da4-xue2,nt
客屬,3,ke4-shu3,n
刻起,3,ke4-qi3,v
哭喪棒,55,ku1-sang4-bang4,i
恐韓症,3,kong3-han2-zheng4,v
昆泰,48,kun1-tai4,ns
開首,3,kai1-shou3,v
墾複,3,ken3-fu4,v
可怕,1950,ke3-pa4,c
開衩口,3,kai1-cha3-kou3,vn
礦物質飼,3,kuang4-wu4-zhi4-si4,n
勘察者,3,kan1-cha2-zhe3,n
開關時間,3,kai1-guan1-shi2-jian1,l
快速化,3,kuai4-su4-hua4,n
扣壺長吟,3,kou4-hu2-zhang3-yin2,i
霩,4,kuo4,zg
勘察,194,kan1-cha2,v
枯黃,54,ku1-huang2,z
寬狹,3,kuan1-xia2,a
庫班河,4,ku4-ban1-he2,ns
可視電話,31,ke3-shi4-dian4-hua4,l
康沃利斯,5,kang1-wo4-li4-si1,nr
空見神,8,kong1-jian4-shen2,nr
開轉,3,kai1-zhuan3,v
科技園區,260,ke1-ji4-yuan2-qu1,n
開採區,7,kai1-cai3-qu1,n
庫斯,30,ku4-si1,nrt
克氏符號,3,ke4-shi4-fu2-hao4,nr
慷慨激揚,3,kang1-kai3-ji1-yang2,i
奎瓦斯,3,kui2-wa3-si1,nrt
可因,3,ke3-yin1,c
檻,56,kan3,zg
窺探,158,kui1-tan4,v
卡車工,3,ka3-che1-gong1,n
嗑,82,ke1,v
空氣型,3,kong1-qi4-xing2,b
科學出版社,12,ke1-xue2-chu1-ban3-she4,nt
儣,3,kuang3,zg
口腔學,3,kou3-qiang1-xue2,n
閌,78,kang4,x
孔孟飛,32,kong3-meng4-fei1,nr
抗酸性,3,kang4-suan1-xing4,nz
寬寬的,21,kuan1-kuan1-de,z
誑言,3,kuang2-yan2,n
控購,3,kong4-gou4,v
看走眼,20,kan4-zou3-yan3,v
快速路,3,kuai4-su4-lu4,n
開發式,7,kai1-fa1-shi4,n
庫瓦斯,3,ku4-wa3-si1,nrt
扣下去,3,kou4-xia4-qu4,v
可利用率,3,ke3-li3-yong4-lv4,n
啃齧,2,ken3-nie4,v
肯塔基,17,ken3-ta3-ji1,nr
喀嚓,64,ka1-cha1,o
昆都侖區,3,kun1-dou1-lun2-qu1,ns
啃青,3,ken3-qing1,l
慷慨激烈,3,kang1-kai3-ji1-lie4,i
克雷泰伊,3,ke4-lei2-tai4-yi1,nrt
科爾瓦,3,ke1-er3-wa3,nrt
考慮周到,3,kao3-lv4-zhou1-dao4,nr
哭啼,3,ku1-ti2,z
狂潮,89,kuang2-chao2,n
庫存,364,ku4-cun2,n
坎兒井,33,kan3-er2-jing3,ns
克勤郡,3,ke4-qin2-jun4,nr
哭天哭地,2,ku1-tian1-ku1-de,i
卡梅爾,2,ka3-mei2-er3,nr
科爾沁,40,ke1-er3-qin4,nr
卡爾德拉,3,ka3-er3-de2-la1,nrt
克隆人,8,ke4-long2-ren2,nr
康復網,3,kang1-fu4-wang3,nr
楷字,3,kai3-zi4,n
快捷,294,kuai4-jie2,a
克萊門特,3,ke4-lai2-men2-te4,nrt
誑話,3,kuang2-hua4,n
卡拉漢,4,ka3-la1-han4,nr
堪當,3,kan1-dang1,v
褲子,664,ku4-zi,n
科學幻想,3,ke1-xue2-huan4-xiang3,n
肯為,3,ken3-wei4,v
開去,439,kai1-qu4,v
科頓,3,ke1-dun4,nrt
快班,3,kuai4-ban1,n
科克郡,2,ke1-ke4-jun4,nr
可度量化,3,ke3-du4-liang4-hua4,v
烤焦,3,kao3-jiao1,n
克倫尼,2,ke4-lun2-ni2,nr
克萊默,4,ke4-lai2-mo4,nr
可拜訪,3,ke3-bai4-fang3,i
庫埃特流,3,ku4-ai1-te4-liu2,ns
客寓,3,ke4-yu4,n
開遍,3,kai1-bian4,v
控制板,6,kong4-zhi4-ban3,n
孔明善,2,kong3-ming2-shan4,nr
克麥羅沃州,2,ke4-mai4-luo2-wo4-zhou1,ns
克敵制勝,91,ke4-di2-zhi4-sheng4,i
曠課,21,kuang4-ke4,n
柯勒律治,3,ke1-lei1-lv4-zhi4,nr
