chinese,frequency,pinyin,posseg
若干章,5,ruo4-gan1-zhang1,m
熱衷於,211,re4-zhong1-yu2,v
日文系,3,ri4-wen2-xi4,n
熔化為,3,rong2-hua4-wei4,n
忍飢挨餓,16,ren3-ji1-ai1-e4,i
任長史,3,ren4-zhang3-shi3,nr
熱血傳奇,3,re4-xue4-chuan2-qi2,n
染翰操紙,3,ran3-han4-cao1-zhi3,vn
人老眼花,3,ren2-lao3-yan3-hua1,n
惹事,100,re3-shi4,v
人各有志,28,ren2-ge4-you3-zhi4,l
人物,10520,ren2-wu4,n
潤物細無聲,8,run4-wu4-xi4-wu2-sheng1,n
惹麻煩,51,re3-ma2-fan2,l
燃燒機,3,ran2-shao1-ji1,n
軟脂,3,ruan3-zhi1,n
瑞士銀行,6,rui4-shi4-yin2-xing2,nt
人禍,27,ren2-huo4,n
饒命,137,rao2-ming4,nr
饒風關,3,rao2-feng1-guan1,l
柔性版,3,rou2-xing4-ban3,n
人在曹營心在漢,2,ren2-zai4-cao2-ying2-xin1-zai4-han4,i
人微言輕,24,ren2-wei1-yan2-qing1,i
日西,3,ri4-xi1,ns
汝二人,27,ru3-er4-ren2,nr
任率兵,2,ren4-lv4-bing1,nr
認做,3,ren4-zuo4,v
任約翰,2,ren4-yue1-han4,nr
絨衣,13,rong2-yi1,n
饒河,8,rao2-he2,nr
人聲鼎沸,71,ren2-sheng1-ding3-fei4,i
人際服務,3,ren2-ji4-fu2-wu4,n
融合術,13,rong2-he2-shu4,n
如意兒,3,ru2-yi4-er2,l
認股權證,79,ren4-gu3-quan2-zheng4,nz
軟膠,4,ruan3-jiao1,n
攘外安內,3,rang3-wai4-an1-nei4,l
人工授粉,3,ren2-gong1-shou4-fen3,l
入倉,2,ru4-cang1,v
日常生活,3,ri4-chang2-sheng1-huo2,i
汝可念,2,ru3-ke3-nian4,nr
入獄,246,ru4-yu4,v
容子矩,6,rong2-zi-ju3,nr
饒舌調脣,3,rao2-she2-diao4-chun2,l
惹急,3,re3-ji2,a
容容易易,3,rong2-rong2-yi4-yi4,n
人子,20,ren2-zi,n
熱賣,15,re4-mai4,v
肉湯,34,rou4-tang1,n
入微,43,ru4-wei1,v
肉腸,25,rou4-chang2,n
蠕,44,ru2,v
入神,33,ru4-shen2,n
仁果,2,ren2-guo3,n
任玉嶺,6,ren4-yu4-ling3,nr
融為一體,265,rong2-wei4-yi1-ti3,l
人心惟危,3,ren2-xin1-wei2-wei1,i
入伏,16,ru4-fu2,v
認同,705,ren4-tong2,v
認識態度,3,ren4-shi2-tai4-du4,n
人傑地靈,272,ren2-jie2-de-ling2,i
嚷鬧,3,rang3-nao4,v
任首輔,13,ren4-shou3-fu3,nr
染色質,3,ran3-se4-zhi4,n
任其寧,2,ren4-qi2-ning2,nr
日落千丈,3,ri4-luo4-qian1-zhang4,i
燃氣公司,3,ran2-qi4-gong1-si1,n
乳腺,288,ru3-xian4,n
軟棗,7,ruan3-zao3,n
柔曼,11,rou2-man4,nrt
日出日落,3,ri4-chu1-ri4-luo4,i
乳山,13,ru3-shan1,n
熱致發光,3,re4-zhi4-fa1-guang1,n
若敖之鬼,3,ruo4-ao2-zhi1-gui3,nr
認購證,58,ren4-gou4-zheng4,nz
軟啟動,3,ruan3-qi3-dong4,l
弱水之隔,3,ruo4-shui3-zhi1-ge2,i
溶解,536,rong2-jie3,v
乳腺炎,17,ru3-xian4-yan2,n
箬竹,3,ruo4-zhu2,n
鰯,6,ruo4,zg
入冬,64,ru4-dong1,v
人來客往,3,ren2-lai2-ke4-wang3,l
銳而不挫,3,rui4-er2-bu4-cuo4,i
入水,3,ru4-shui3,v
入川,369,ru4-chuan1,ns
榮譽,2877,rong2-yu4,nr
如花似朵,3,ru2-hua1-si4-duo3,l
人才流失,3,ren2-cai2-liu2-shi1,i
熱水爐,3,re4-shui3-lu2,n
若有所思,113,ruo4-you3-suo3-si1,i
冉冉升起,3,ran3-ran3-sheng1-qi3,nr
容熱量,3,rong2-re4-liang4,n
熱處理爐,3,re4-chu4-li3-lu2,n
人無千日,3,ren2-wu2-qian1-ri4,i
日飲亡何,3,ri4-yin3-wang2-he2,i
熱油,3,re4-you2,n
榮水映,2,rong2-shui3-ying4,nr
肉毒素,3,rou4-du2-su4,n
染絲,3,ran3-si1,n
熱像儀,3,re4-xiang4-yi2,n
任克里,2,ren4-ke4-li3,nr
日趨衰落,3,ri4-qu1-shuai1-luo4,l
熱戰,11,re4-zhan4,n
任怨任勞,3,ren4-yuan4-ren4-lao2,i
溶蝕谷,3,rong2-shi2-gu3,n
熔池,3,rong2-chi2,n
任京湖,3,ren4-jing1-hu2,nr
若夫,3,ruo4-fu2,nr
柔中有剛,3,rou2-zhong1-you3-gang1,i
人格健全,3,ren2-ge2-jian4-quan2,nz
日省月課,3,ri4-sheng3-yue4-ke4,n
扔進,3,reng1-jin4,v
認真完成,3,ren4-zhen1-wan2-cheng2,i
人道報,10,ren2-dao4-bao4,n
任尚書郎,3,ren4-shang4-shu1-lang2,nr
人心喪盡,3,ren2-xin1-sang4-jin3,i
日本航空自衛隊,51,ri4-ben3-hang2-kong1-zi4-wei4-dui4,nt
柔茹剛吐,3,rou2-ru2-gang1-tu3,i
繞到,3,rao4-dao4,v
融解,9,rong2-jie3,v
軟件保護,6,ruan3-jian4-bao3-hu4,n
若卵投石,3,ruo4-luan3-tou2-shi2,nr
軟化病,2,ruan3-hua4-bing4,n
如要,3,ru2-yao4,c
惹起來,3,re3-qi3-lai2,l
認真仔細,3,ren4-zhen1-zai3-xi4,z
燃氣設備,3,ran2-qi4-she4-bei4,n
乳透,3,ru3-tou4,nz
柔姿紗,3,rou2-zi1-sha1,n
日積月聚,3,ri4-ji1-yue4-ju4,i
軟兜,3,ruan3-dou1,n
人才庫,19,ren2-cai2-ku4,n
如夢方醒,16,ru2-meng4-fang1-xing3,l
人心齊,3,ren2-xin1-qi2,i
人命,200,ren2-ming4,n
日轉千街,3,ri4-zhuan3-qian1-jie1,n
熱豆腐,3,re4-dou4-fu,n
人間煙火,3,ren2-jian1-yan1-huo3,n
繞,3037,rao4,v
若銀鈴,2,ruo4-yin2-ling2,nr
日語系,3,ri4-yu3-xi4,n
若干份,130,ruo4-gan1-fen4,m
任佐治,2,ren4-zuo3-zhi4,nr
柔技,3,rou2-ji4,n
任官,88,ren4-guan1,n
日豐,3,ri4-feng1,ns
溶劑油,3,rong2-ji4-you2,n
熱,2,re4,zg
人員選拔,3,ren2-yuan2-xuan3-ba2,n
肉案,3,rou4-an4,n
軟硬木,3,ruan3-ying4-mu4,n
軟骨魚,35,ruan3-gu3-yu2,n
人均指標,3,ren2-jun1-zhi3-biao1,n
阮志清,2,ruan3-zhi4-qing1,nr
榮祿冷,4,rong2-lu4-leng3,nr
乳根,3,ru3-gen1,n
人字架,3,ren2-zi4-jia4,n
任里昂,3,ren4-li3-ang2,nr
汝非,3,ru3-fei1,ns
熱血沸騰,226,re4-xue4-fei4-teng2,i
人口基數,3,ren2-kou3-ji1-shu4,n
瑞克斯,3,rui4-ke4-si1,nr
熱心快腸,3,re4-xin1-kuai4-chang2,i
如法砲制,3,ru2-fa3-pao4-zhi4,v
日耳曼人,106,ri4-er3-man4-ren2,n
人見人愛,3,ren2-jian4-ren2-ai4,l
阮嘯仙,19,ruan3-xiao4-xian1,nr
任同知,2,ren4-tong2-zhi1,nr
日中必彗,3,ri4-zhong1-bi4-hui4,n
入眼,38,ru4-yan3,v
戎馬倉皇,3,rong2-ma3-cang1-huang2,nr
汝南汝,7,ru3-nan2-ru3,nr
熱浪,93,re4-lang4,n
熱線聯繫,3,re4-xian4-lian2-xi4,n
饒有興味,11,rao2-you3-xing4-wei4,l
仍要,3,reng2-yao4,d
任原,8,ren4-yuan2,n
阮,424,ruan3,nr
認股,3,ren4-gu3,v
刃迎縷解,3,ren4-ying2-lv3-jie3,n
染起,3,ran3-qi3,v
熱水管,3,re4-shui3-guan3,n
如釋重負,112,ru2-shi4-zhong4-fu4,i
肉鬮,3,rou4-jiu1,v
梕,48,ren4,zg
冉森派,3,ran3-sen1-pai4,nr
攘袂引領,3,rang3-mei4-yin3-ling3,nz
任北洋,2,ren4-bei3-yang2,nr
肉鰭,17,rou4-qi2,n
人民日報,1087,ren2-min2-ri4-bao4,nz
忍辱含垢,2,ren3-ru3-han2-gou4,i
妊,67,ren4,t
柔腸百結,5,rou2-chang2-bai3-jie2,l
燃燒彈,70,ran2-shao1-dan4,n
榮祿病,7,rong2-lu4-bing4,nr
容老奴,2,rong2-lao3-nu2,nr
榮高棠,6,rong2-gao1-tang2,nrfg
熱水器,68,re4-shui3-qi4,n
人格權,7,ren2-ge2-quan2,n
熱釋光,11,re4-shi4-guang1,n
熱淚盈眶,280,re4-lei4-ying2-kuang4,l
仍以,3,reng2-yi3,d
肉雞舍,3,rou4-ji1-she3,n
蚺,22,ran2,x
日本政府,358,ri4-ben3-zheng4-fu3,nt
若干鎊,2,ruo4-gan1-bang4,m
容易,8676,rong2-yi4,a
容錦昌,3,rong2-jin3-chang1,nr
若冰霜,2,ruo4-bing1-shuang1,nr
人聲,281,ren2-sheng1,n
熱壓焊,3,re4-ya1-han4,n
孺人,2,ru2-ren2,nrt
入侵,2027,ru4-qin1,v
容色,17,rong2-se4,n
溶液聚合,3,rong2-ye4-ju4-he2,n
熱貨,3,re4-huo4,n
枘鑿冰炭,3,rui4-zao2-bing1-tan4,n
認知,440,ren4-zhi1,v
人多勢眾,137,ren2-duo1-shi4-zhong4,i
榮格,21,rong2-ge2,n
人間,1942,ren2-jian1,n
冗官,3,rong3-guan1,n
人工控制,30,ren2-gong1-kong4-zhi4,n
瑞賓,7,rui4-bin1,ns
人偶,28,ren2-ou3,n
人才網,3,ren2-cai2-wang3,n
忍下來,3,ren3-xia4-lai2,v
若續,2,ruo4-xu4,v
人身依附,3,ren2-shen1-yi1-fu4,i
阮公歡,2,ruan3-gong1-huan1,nr
認賊為父,3,ren4-zei2-wei4-fu4,i
榕城,10,rong2-cheng2,ns
肉餅,34,rou4-bing3,n
容水量,256,rong2-shui3-liang4,n
日俄戰爭,3,ri4-e2-zhan4-zheng1,n
如出一轍,73,ru2-chu1-yi1-zhe2,i
讓開,144,rang4-kai1,v
人倫,61,ren2-lun2,n
人神共鑑,3,ren2-shen2-gong4-jian4,i
惹火,21,re3-huo3,v
人身權利,3,ren2-shen1-quan2-li4,l
肉火燒,3,rou4-huo3-shao1,l
溶菌斑,3,rong2-jun1-ban1,n
任長風,3,ren4-zhang3-feng1,nr
茹家莊,3,ru2-jia1-zhuang1,nr
榮祿瞅,2,rong2-lu4-chou3,nr
日則溝,3,ri4-ze2-gou1,ns
融攝,3,rong2-she4,v
入教,3,ru4-jiao4,v
容情,151,rong2-qing2,a
汝矣島,3,ru3-yi3-dao3,nz
人文大學,3,ren2-wen2-da4-xue2,nt
任賢使能,3,ren4-xian2-shi3-neng2,nr
若干種,32,ruo4-gan1-zhong3,m
人工地貌,3,ren2-gong1-di4-mao4,n
阮家三,19,ruan3-jia1-san1,nr
熔窯,3,rong2-yao2,n
人民公社化,104,ren2-min2-gong1-she4-hua4,nt
人情味兒,5,ren2-qing2-wei4-er2,n
人民郵電,3,ren2-min2-you2-dian4,nz
容積率,3,rong2-ji1-lv4,n
融液,3,rong2-ye4,n
燃眉之急,78,ran2-mei2-zhi1-ji2,i
仁,1173,ren2,ng
日式,35,ri4-shi4,n
銳角,18,rui4-jiao3,n
絨鳥,3,rong2-niao3,n
乳業,53,ru3-ye4,n
忈,4,ren2,zg
若爾蓋,31,ruo4-er3-gai4,nr
任西伯,3,ren4-xi1-bo2,nr
鄏,26,ru3,zg
枘圓鑿方,3,rui4-yuan2-zao2-fang1,l
惹事生非,47,re3-shi4-sheng1-fei1,i
苒,12,ran3,x
熱感,14,re4-gan3,n
人廚子,3,ren2-chu2-zi,v
日中為市,3,ri4-zhong1-wei4-shi4,ns
日蓮,3,ri4-lian2,ns
戎蘆河,2,rong2-lu2-he2,nr
任榮將軍,2,ren4-rong2-jiang1-jun1,nr
容留,9,rong2-liu2,v
人員培訓,3,ren2-yuan2-pei2-xun4,n
如手如足,3,ru2-shou3-ru2-zu2,i
人多地少,3,ren2-duo1-de-shao3,l
任你玩,3,ren4-ni3-wan2,nr
任鎮軍,2,ren4-zhen4-jun1,nr
傇,2,rong3,zg
弱本強末,3,ruo4-ben3-qiang2-mo4,n
日本公明黨,3,ri4-ben3-gong1-ming2-dang3,nt
如虎添翼,50,ru2-hu3-tian1-yi4,i
日霜,2,ri4-shuang1,nz
熱絡,26,re4-luo4,n
熱泉,38,re4-quan2,n
仁濟,3,ren2-ji4,n
人口統計,3,ren2-kou3-tong3-ji4,n
日升月恆,3,ri4-sheng1-yue4-heng2,nr
弱模格,3,ruo4-mo2-ge2,n
攘來熙往,3,rang3-lai2-xi1-wang3,vn
日本文部省,7,ri4-ben3-wen2-bu4-sheng3,nt
人小鬼大,3,ren2-xiao3-gui3-da4,l
忍者,3,ren3-zhe3,n
日裡諾夫斯基,2,ri4-li3-nuo4-fu1-si1-ji1,nrt
銳挫望絕,3,rui4-cuo4-wang4-jue2,ns
肉鋪,15,rou4-pu4,n
人格障礙,3,ren2-ge2-zhang4-ai4,n
壬炔,3,ren2-gui4,n
忍耐力,34,ren3-nai4-li4,i
穰穰滿家,3,rang2-rang2-man3-jia1,nr
軟磁化,3,ruan3-ci2-hua4,n
人仰馬翻,26,ren2-yang3-ma3-fan1,i
人龍,56,ren2-long2,n
任宣撫,16,ren4-xuan1-fu3,nr
瑞典話,3,rui4-dian3-hua4,n
認賊作子,3,ren4-zei2-zuo4-zi,n
軟商品,3,ruan3-shang1-pin3,n
瑞利散射,3,rui4-li4-san3-she4,nz
入情入理,22,ru4-qing2-ru4-li3,i
乳膠製品,3,ru3-jiao1-zhi4-pin3,n
冉冉不絕,3,ran3-ran3-bu4-jue2,nr
日新月異,125,ri4-xin1-yue4-yi4,nz
日本國,47,ri4-ben3-guo2,ns
染須種齒,3,ran3-xu1-zhong3-chi3,n
饒國華,2,rao2-guo2-hua2,nr
溶合,16,rong2-he2,v
入原,2,ru4-yuan2,ns
燃燒瓶,6,ran2-shao1-ping2,n
認真讀書,3,ren4-zhen1-du2-shu1,nz
壬午,21,ren2-wu3,m
仁者,38,ren2-zhe3,n
乳酪,66,ru3-lao4,n
弱光性,3,ruo4-guang1-xing4,n
任摩爾,2,ren4-mo2-er3,nr
軟軟弱弱,3,ruan3-ruan3-ruo4-ruo4,l
揉揉看,3,rou2-rou2-kan4,v
人口稠密,3,ren2-kou3-chou2-mi4,n
刃量具廠,3,ren4-liang2-ju4-chang3,n
人肉,3,ren2-rou4,n
染織廠,3,ran3-zhi1-chang3,n
人多闕少,3,ren2-duo1-que4-shao3,v
人民郵電出版社,5,ren2-min2-you2-dian4-chu1-ban3-she4,nt
冗繁,3,rong3-fan2,a
人民大眾,3,ren2-min2-da4-zhong4,nt
燃燒性,3,ran2-shao1-xing4,n
人字拖,3,ren2-zi4-tuo1,l
人性尊嚴,3,ren2-xing4-zun1-yan2,l
爇,2,ruo4,zg
軟件包,41,ruan3-jian4-bao1,l
人道精神,3,ren2-dao4-jing1-shen2,n
冗腫,3,rong3-zhong3,n
融合度,2,rong2-he2-du4,n
熱轉印,3,re4-zhuan3-yin4,n
熱庫,3,re4-ku4,n
熱熱,3,re4-re4,a
乳光,3,ru3-guang1,n
如臨深淵,16,ru2-lin2-shen1-yuan1,i
任國立,2,ren4-guo2-li4,nr
認起來,3,ren4-qi3-lai2,v
容頭過身,3,rong2-tou2-guo4-shen1,i
日不移影,3,ri4-bu4-yi2-ying3,i
汝原,3,ru3-yuan2,ns
入鄉問俗,3,ru4-xiang1-wen4-su2,i
人山人海,99,ren2-shan1-ren2-hai3,ns
入道,3,ru4-dao4,v
人工化,8,ren2-gong1-hua4,n
汝才笑,3,ru3-cai2-xiao4,nr
熱烈歡迎,3,re4-lie4-huan1-ying2,i
熱量資源,3,re4-liang4-zi1-yuan2,n
如此,17518,ru2-ci3,c
入不敷支,3,ru4-bu4-fu1-zhi1,i
熱淚潸潸,3,re4-lei4-shan1-shan1,z
汝可先,5,ru3-ke3-xian1,nr
絨帽,5,rong2-mao4,n
如履平地,15,ru2-lv3-ping2-di4,i
辱罵,161,ru3-ma4,v
人師,3,ren2-shi1,n
柔毛,3,rou2-mao2,n
入軌,22,ru4-gui3,v
任意子,3,ren4-yi4-zi,n
人工呼吸,69,ren2-gong1-hu1-xi1,l
人影,704,ren2-ying3,n
如丘而止,3,ru2-qiu1-er2-zhi3,i
汝知之,2,ru3-zhi1-zhi1,nr
如痴似醉,3,ru2-chi1-si4-zui4,i
人地生疏,16,ren2-di4-sheng1-shu1,n
容直,3,rong2-zhi2,a
銳,368,rui4,nr
汝可乘,2,ru3-ke3-cheng2,nr
熱水平衡,3,re4-shui3-ping2-heng2,i
任軍政,2,ren4-jun1-zheng4,nr
人口老化,3,ren2-kou3-lao3-hua4,n
任太尉,6,ren4-tai4-wei4,nr
熱水瓶,58,re4-shui3-ping2,n
認明,3,ren4-ming2,v
汝勿多,2,ru3-wu4-duo1,nr
日慎一日,3,ri4-shen4-yi1-ri4,i
若干層,4,ruo4-gan1-ceng2,m
人生旅途,3,ren2-sheng1-lv3-tu2,n
肉搏,40,rou4-bo2,n
軟件巨頭,3,ruan3-jian4-ju4-tou2,n
擾擾,3,rao3-rao3,v
軟香溫玉,3,ruan3-xiang1-wen1-yu4,nz
燃放,47,ran2-fang4,v
任歡忻,2,ren4-huan1-xin1,nr
肉汁,13,rou4-zhi1,n
人造衛星,163,ren2-zao4-wei4-xing1,n
冗詞,3,rong3-ci2,n
若干套,2,ruo4-gan1-tao4,m
人窮智短,3,ren2-qiong2-zhi4-duan3,i
人算不如,3,ren2-suan4-bu4-ru2,i
入境處,3,ru4-jing4-chu4,v
人無完人,9,ren2-wu2-wan2-ren2,l
柔性化,3,rou2-xing4-hua4,l
柔柔的,9,rou2-rou2-de,z
乳酸桿菌,3,ru3-suan1-gan3-jun1,n
汝康有為,2,ru3-kang1-you3-wei4,nr
潤膚露,3,run4-fu1-lu4,nz
溶為,3,rong2-wei4,v
熱式,3,re4-shi4,n
軟糖,15,ruan3-tang2,n
軟裘快馬,3,ruan3-qiu2-kuai4-ma3,i
人員名單,3,ren2-yuan2-ming2-dan1,n
入射光,3,ru4-she4-guang1,n
閏,159,run4,nr
任課,51,ren4-ke4,v
柔弱,158,rou2-ruo4,a
任紅軍,5,ren4-hong2-jun1,nr
日食,110,ri4-shi2,n
人造地球,3,ren2-zao4-de-qiu2,n
熱區,8,re4-qu1,n
肉眼惠眉,3,rou4-yan3-hui4-mei2,n
肉縫,3,rou4-feng4,n
日月,1940,ri4-yue4,t
人跡罕至,78,ren2-ji1-han3-zhi4,i
乳酸鹽,3,ru3-suan1-yan2,n
入學年齡,3,ru4-xue2-nian2-ling2,n
日本筑波大學,2,ri4-ben3-zhu4-bo1-da4-xue2,nt
人是衣妝,3,ren2-shi4-yi1-zhuang1,n
柔遠綏懷,3,rou2-yuan3-sui1-huai2,z
熱浪滾滾,3,re4-lang4-gun3-gun3,l
饒樂水,3,rao2-le4-shui3,nr
惹人煩,3,re3-ren2-fan2,l
如有,3,ru2-you3,c
人主,3,ren2-zhu3,n
日本劇,2,ri4-ben3-ju4,n
壬午日,2,ren2-wu3-ri4,m
若干支,7,ruo4-gan1-zhi1,m
日用五金,3,ri4-yong4-wu3-jin1,n
人跡罕到,3,ren2-ji1-han3-dao4,i
入帳,3,ru4-zhang4,v
乳狀液,27,ru3-zhuang4-ye4,n
乳突,54,ru3-tu1,n
惹人嫌,3,re3-ren2-xian2,l
柔化,3,rou2-hua4,n
人造磁鐵,5,ren2-zao4-ci2-tie3,n
日見好轉,3,ri4-jian4-hao3-zhuan3,i
人縫,3,ren2-feng4,n
人急偎親,3,ren2-ji2-wei1-qin1,i
入理切情,3,ru4-li3-qie1-qing2,n
肉紅,3,rou4-hong2,n
人稱,485,ren2-cheng1,n
瑞斯,8,rui4-si1,ns
蚦,112,ran2,zg
人脈關係,3,ren2-mai4-guan1-xi4,l
任右僕,2,ren4-you4-pu2,nr
軟盤版,3,ruan3-pan2-ban3,n
如此等等,3,ru2-ci3-deng3-deng3,l
日用電器,3,ri4-yong4-dian4-qi4,n
榮智健,15,rong2-zhi4-jian4,nr
熱播,40,re4-bo1,vn
如數,88,ru2-shu4,n
人民大學,42,ren2-min2-da4-xue2,nt
入貢,3,ru4-gong4,ns
入級檢驗,3,ru4-ji2-jian3-yan4,n
柔術演員,3,rou2-shu4-yan3-yuan2,n
人才學,9,ren2-cai2-xue2,n
熔接,3,rong2-jie1,v
日光燈,23,ri4-guang1-deng1,n
肉豆蔻,26,rou4-dou4-kou4,n
軟件體繫結構,4,ruan3-jian4-ti3-xi4-jie2-gou4,l
榮登后座,3,rong2-deng1-hou4-zuo4,nr
日本外務省,51,ri4-ben3-wai4-wu4-sheng3,nt
任國子,3,ren4-guo2-zi,nr
扔回來,3,reng1-hui2-lai2,vn
入院,50,ru4-yuan4,n
熱情關注,3,re4-qing2-guan1-zhu4,l
融水,135,rong2-shui3,vn
熱傳導,62,re4-chuan2-dao3,n
日銷月鑠,3,ri4-xiao1-yue4-shuo4,i
熱機,38,re4-ji1,n
任全蘇,3,ren4-quan2-su1,nr
任人惟親,3,ren4-ren2-wei2-qin1,i
繞線機,3,rao4-xian4-ji1,n
人淡如菊,3,ren2-dan4-ru2-ju2,i
忍俊不禁,40,ren3-jun4-bu4-jin4,i
人物描寫,3,ren2-wu4-miao2-xie3,n
仍舊,1618,reng2-jiu4,d
人地,3,ren2-di4,n
如浴春風,3,ru2-yu4-chun1-feng1,nr
柔情,210,rou2-qing2,a
溶質,133,rong2-zhi4,n
熱油泵,3,re4-you2-beng4,n
燃用價值,3,ran2-yong4-jia4-zhi2,n
瑞雪,30,rui4-xue3,nr
軟腐,3,ruan3-fu3,n
孺子嬰,5,ru2-zi-ying1,n
日暮道遠,3,ri4-mu4-dao4-yuan3,i
熱切期望,3,re4-qie4-qi1-wang4,l
任川漢,3,ren4-chuan1-han4,nr
任免權,269,ren4-mian3-quan2,n
嶸,51,rong2,x
人材外流,3,ren2-cai2-wai4-liu2,n
乳類,3,ru3-lei4,n
燃,571,ran2,n
若巨雷,3,ruo4-ju4-lei2,nr
若祚宗,2,ruo4-zuo4-zong1,nr
人事全非,3,ren2-shi4-quan2-fei1,i
任脈,66,ren4-mai4,n
日元,544,ri4-yuan2,n
日冕儀,3,ri4-mian3-yi2,nr
乳峰,3,ru3-feng1,n
汝觀兄,15,ru3-guan1-xiong1,nr
日本聯合艦隊,30,ri4-ben3-lian2-he2-jian4-dui4,nt
日者君,2,ri4-zhe3-jun1,nr
熱分解,24,re4-fen1-jie3,l
瓤,87,rang2,ng
辱沒,70,ru3-mei2,v
任隴海,4,ren4-long3-hai3,nr
若隱若現,57,ruo4-yin3-ruo4-xian4,i
日就月將,2,ri4-jiu4-yue4-jiang1,i
日本自衛隊,306,ri4-ben3-zi4-wei4-dui4,nt
日食帶,3,ri4-shi2-dai4,n
然而,8350,ran2-er2,c
人頭攢動,54,ren2-tou2-zan3-dong4,l
人心難測,15,ren2-xin1-nan2-ce4,i
箬,26,ruo4,n
如同,2306,ru2-tong2,d
人工港,18,ren2-gong1-gang3,n
絨氈層,5,rong2-zhan1-ceng2,n
如沐春風,11,ru2-mu4-chun1-feng1,l
箬帽,3,ruo4-mao4,n
乳線,3,ru3-xian4,n
認不出,3,ren4-bu4-chu1,v
鎔,31,rong2,nr
濡,547,ru2,zg
饒勒斯,12,rao2-lei1-si1,nr
人體美,3,ren2-ti3-mei3,n
日月蝕,3,ri4-yue4-shi2,nz
若干組,22,ruo4-gan1-zu3,m
熱電,39,re4-dian4,n
人體科學,3,ren2-ti3-ke1-xue2,nt
任俠,8,ren4-xia2,nr
人琴俱亡,3,ren2-qin2-ju4-wang2,l
糅合,48,rou2-he2,v
讓蒂爾港,9,rang4-di4-er3-gang3,ns
日月麗天,3,ri4-yue4-li4-tian1,nr
鎔爐,3,rong2-lu2,v
忍性,3,ren3-xing4,n
讓你在,3,rang4-ni3-zai4,n
人多嘴雜,10,ren2-duo1-zui3-za2,i
榮民之家,3,rong2-min2-zhi1-jia1,n
人像畫,3,ren2-xiang4-hua4,n
絨線帽,2,rong2-xian4-mao4,n
人自為戰,4,ren2-zi4-wei4-zhan4,i
人格,1012,ren2-ge2,n
容色照,2,rong2-se4-zhao4,nr
軟材,3,ruan3-cai2,n
入贅,37,ru4-zhui4,v
日落黃,3,ri4-luo4-huang2,z
染汙,3,ran3-wu1,v
如日東昇,3,ru2-ri4-dong1-sheng1,l
橪,4,ran3,zg
人身攻擊,3,ren2-shen1-gong1-ji1,i
軟波導,3,ruan3-bo1-dao3,n
融會,59,rong2-hui4,v
軟土,3,ruan3-tu3,n
曘,58,ru2,zg
熱寂論,5,re4-ji4-lun4,i
人民檢察院,577,ren2-min2-jian3-cha2-yuan4,nt
鞣製,20,rou2-zhi4,n
如皋縣,3,ru2-gao1-xian4,ns
燃煤,41,ran2-mei2,n
日月如流,3,ri4-yue4-ru2-liu2,i
任吉森,2,ren4-ji2-sen1,nr
任檢校,2,ren4-jian3-xiao4,n
日賈珍,2,ri4-jia3-zhen1,nr
柔枝嫩葉,3,rou2-zhi1-nen4-ye4,n
人造橡膠,3,ren2-zao4-xiang4-jiao1,n
冗餘度,3,rong3-yu2-du4,n
熱處理,124,re4-chu4-li3,n
日美軍,6,ri4-mei3-jun1,nt
惹上身,3,re3-shang4-shen1,i
日來,3,ri4-lai2,t
日本鬼子,3,ri4-ben3-gui3-zi,n
任魏尹,2,ren4-wei4-yin3,nr
瑞士人,32,rui4-shi4-ren2,nrt
若有所喪,3,ruo4-you3-suo3-sang4,i
任繼愈,7,ren4-ji4-yu4,nr
容小其,2,rong2-xiao3-qi2,nr
融雪消,2,rong2-xue3-xiao1,nr
認辯,3,ren4-bian4,v
軟件業,93,ruan3-jian4-ye4,l
軟磁盤機,3,ruan3-ci2-pan2-ji1,n
任用幹部,3,ren4-yong4-gan4-bu4,n
乳腺癌,457,ru3-xian4-ai2,n
如山,3,ru2-shan1,ns
坈,8,rong3,zg
日本國青隊,3,ri4-ben3-guo2-qing1-dui4,nt
燃燒熱,3,ran2-shao1-re4,n
日東月西,3,ri4-dong1-yue4-xi1,ns
人民黨,171,ren2-min2-dang3,nt
任有,3,ren4-you3,v
人為刀俎,5,ren2-wei4-dao1-zu3,i
如晶,2,ru2-jing1,n
日上三竿,14,ri4-shang4-san1-gan1,i
榮事達,8,rong2-shi4-da2,nz
榮劍塵,5,rong2-jian4-chen2,nr
人員傷亡,3,ren2-yuan2-shang1-wang2,n
人外有人,3,ren2-wai4-you3-ren2,l
人強馬壯,11,ren2-qiang2-ma3-zhuang4,i
任原西,2,ren4-yuan2-xi1,nr
人事權,4,ren2-shi4-quan2,n
日久生情,3,ri4-jiu3-sheng1-qing2,n
冗職,3,rong3-zhi2,n
任荊南,2,ren4-jing1-nan2,nr
任領軍,3,ren4-ling3-jun1,nr
如花似錦,4,ru2-hua1-shi4-jin3,i
瀼,14,rang2,zg
肉慾,85,rou4-yu4,n
日產,65,ri4-chan3,j
蓉,861,rong2,j
日公,8,ri4-gong1,n
如夢令,4,ru2-meng4-ling4,nr
乳鉢,3,ru3-bo1,n
如醉如狂,3,ru2-zui4-ru2-kuang2,i
榮登榜首,3,rong2-deng1-bang3-shou3,i
熱對流,14,re4-dui4-liu2,n
熔融縮聚,3,rong2-rong2-suo1-ju4,nz
繞口令,10,rao4-kou3-ling4,n
軟刀子,11,ruan3-dao1-zi,n
熱帶植物,3,re4-dai4-zhi2-wu4,l
