chinese,frequency,pinyin,posseg
大羅,48,da4-luo2,nz
東京灣,26,dong1-jing1-wan1,ns
第十五次,30,di4-shi2-wu3-ci4,m
彈唱,66,dan4-chang4,n
刀庫,3,dao1-ku4,n
奠基,159,dian4-ji1,n
耵聹,4,ding1-ning2,n
獨活,38,du2-huo2,vn
鬬,2,dou4,zg
帶隊,191,dai4-dui4,n
待價而沽,12,dai4-jia4-er2-gu1,i
打勝仗,3,da3-sheng4-zhang4,l
電灌,3,dian4-guan4,n
戴宗來,4,dai4-zong1-lai2,nr
擋過來,3,dang3-guo4-lai2,v
動物解剖,3,dong4-wu4-jie3-pou1,i
電網,266,dian4-wang3,n
大都如此,3,da4-du1-ru2-ci3,i
第三顆,9,di4-san1-ke1,m
等會兒,3,deng3-hui4-er2,n
奪愛,3,duo2-ai4,v
德惠市,4,de2-hui4-shi4,ns
大接訪,3,da4-jie1-fang3,i
敵不過,3,di2-bu4-guo4,l
大老官,3,da4-lao3-guan1,nr
大表弟,3,da4-biao3-di4,n
彈片,64,dan4-pian4,n
德卡,3,de2-ka3,ns
打主意,33,da3-zhu3-yi4,n
對衝,71,dui4-chong1,n
大冒險,3,da4-mao4-xian3,n
第一村,10,di4-yi1-cun1,nz
得州,23,de2-zhou1,ns
吊嗓,3,diao4-sang3,n
弟弟,1625,di4-di,n
大明宮,16,da4-ming2-gong1,nr
電磨,3,dian4-mo2,n
電話薄,3,dian4-hua4-bao2,l
調治法,3,diao4-zhi4-fa3,n
得民心,3,de2-min2-xin1,n
旦角,45,dan4-jue2,n
電融合,3,dian4-rong2-he2,n
都樂巖,2,dou1-le4-yan2,nr
大出血,62,da4-chu1-xue4,i
動力火車,3,dong4-li4-huo3-che1,n
大眾化,96,da4-zhong4-hua4,nz
點面結合,23,dian3-mian4-jie2-he2,i
帶材,8,dai4-cai2,n
電腦線,3,dian4-nao3-xian4,n
電視藝術家協會,2,dian4-shi4-yi4-shu4-jia1-xie2-hui4,nt
東征,417,dong1-zheng1,n
東風電信,3,dong1-feng1-dian4-xin4,nz
大蔥,41,da4-cong1,b
導坑,13,dao3-keng1,n
戴下來,3,dai4-xia4-lai2,l
多媒體電腦,7,duo1-mei2-ti3-dian4-nao3,n
大小葉,3,da4-xiao3-ye4,nr
盜案,3,dao4-an4,n
地主家,23,di4-zhu3-jia1,n
第一範疇,3,di4-yi1-fan4-chou2,nr
倒屣相迎,3,dao4-xi3-xiang1-ying2,nr
壋,1547,dang4,zg
地下,4708,di4-xia4,s
顛倒,438,dian1-dao4,v
東犯,4,dong1-fan4,n
單用,3,dan1-yong4,n
德子晃,2,de2-zi-huang3,nr
滴滴嗒嗒,3,di1-di1-da1-da1,o
電腦程式,3,dian4-nao3-cheng2-shi4,n
鍛接,3,duan4-jie1,v
第十五位,2,di4-shi2-wu3-wei4,m
打嘴巴,7,da3-zui3-ba1,i
代孕網,3,dai4-yun4-wang3,n
洞見癥結,3,dong4-jian4-zheng1-jie2,i
多長時間,3,duo1-zhang3-shi2-jian1,n
大痴,3,da4-chi1,n
底超,3,di3-chao1,ns
搭手,3,da1-shou3,v
第三段,21,di4-san1-duan4,m
待處理,2,dai4-chu4-li3,n
第三類,25,di4-san1-lei4,m
大丹犬,2,da4-dan1-quan3,nr
調經,14,diao4-jing1,v
大煙,75,da4-yan1,n
掉書袋,4,diao4-shu1-dai4,i
大廠,69,da4-chang3,n
調監,3,diao4-jian1,n
帝星,8,di4-xing1,n
東遊西逛,5,dong1-you2-xi1-guang4,i
多躁少靜,3,duo1-zao4-shao3-jing4,nr
貸棚,3,dai4-peng2,n
斷木,10,duan4-mu4,n
鼎中,5,ding3-zhong1,ns
大陸架,387,da4-lu4-jia4,n
第一零一回,2,di4-yi1-ling2-yi1-hui2,m
東福克,4,dong1-fu2-ke4,nr
董鄂妹妹,3,dong3-e4-mei4-mei4,nr
丁公府,2,ding1-gong1-fu3,nr
代掌教,25,dai4-zhang3-jiao4,n
氮化合物,60,dan4-hua4-he2-wu4,n
獃住,3,dai1-zhu4,vn
達爾杜,8,da2-er3-du4,nr
滴答聲,3,di1-da2-sheng1,i
第二面,4,di4-er4-mian4,m
東風公司,2,dong1-feng1-gong1-si1,n
鐺,34,dang1,o
底薪,73,di3-xin1,n
擋風遮雨,3,dang3-feng1-zhe1-yu3,i
黨委政府,3,dang3-wei3-zheng4-fu3,nt
多哈,27,duo1-ha1,nrt
大清早,87,da4-qing1-zao3,l
第周,6,di4-zhou1,m
帝光,2,di4-guang1,n
緞紋,3,duan4-wen2,n
大弟,3,da4-di4,n
董惠波,7,dong3-hui4-bo1,nr
達德利,3,da2-de2-li4,nr
淡而不厭,3,dan4-er2-bu4-yan4,i
低廉,291,di1-lian2,a
東方廣場,5,dong1-fang1-guang3-chang3,ns
戴鬆恩,2,dai4-song1-en1,nr
多媒體局,3,duo1-mei2-ti3-ju2,n
答疑,54,da2-yi2,v
董夫人,9,dong3-fu1-ren2,nr
第四十名,2,di4-si4-shi2-ming2,m
段春來,3,duan4-chun1-lai2,nr
杜鵑花葉,3,du4-juan1-hua1-ye4,n
道孚,3,dao4-fu2,nz
大麴酒,3,da4-qu1-jiu3,vn
董鄂氏,21,dong3-e4-shi4,nr
德威克,9,de2-wei1-ke4,ns
低壓電器,3,di1-ya1-dian4-qi4,n
調試模式,2,diao4-shi4-mo2-shi4,n
多面交叉,3,duo1-mian4-jiao1-cha1,nz
地醜德齊,3,de-chou3-de2-qi2,nr
多聚,20,duo1-ju4,v
打非,33,da3-fei1,v
單兵攻擊,3,dan1-bing1-gong1-ji1,i
斷事,3,duan4-shi4,n
甙,94,dai4,g
燈塔,179,deng1-ta3,n
戴靜華,2,dai4-jing4-hua2,nr
吊索具,3,diao4-suo3-ju4,n
地理位置,3,di4-li3-wei4-zhi4,n
當事,60,dang1-shi4,n
擔雪填河,3,dan1-xue3-tian2-he2,i
當一當,3,dang1-yi1-dang1,d
墮,693,duo4,v
當票,9,dang1-piao4,n
冬青,45,dong1-qing1,nr
檔案法,4,dang4-an4-fa3,n
地腳螺絲,3,de-jiao3-luo2-si1,n
第八名,16,di4-ba1-ming2,m
等式,67,deng3-shi4,n
單項工程,3,dan1-xiang4-gong1-cheng2,n
調笑,74,diao4-xiao4,vn
大廈將顛,3,da4-sha4-jiang1-dian1,i
單峰,3,dan1-feng1,nr
大豆價格,3,da4-dou4-jia4-ge2,n
稻黴素,3,dao4-mei2-su4,n
典業,3,dian3-ye4,n
單純,1679,dan1-chun2,a
大相庭徑,3,da4-xiang1-ting2-jing4,i
第三十二代,2,di4-san1-shi2-er4-dai4,m
都市計劃,3,du1-shi4-ji4-hua4,n
丁家洲,4,ding1-jia1-zhou1,nr
底襯,3,di3-chen4,n
第六項,16,di4-liu4-xiang4,m
短手短腳,3,duan3-shou3-duan3-jiao3,z
大石板,20,da4-shi2-ban3,n
迪化街,3,di2-hua4-jie1,ns
第三軍,3,di4-san1-jun1,nr
單孔目,15,dan1-kong3-mu4,nr
大定,68,da4-ding4,d
賭錢,179,du3-qian2,v
釣臺,4,diao4-tai2,ns
大線,3,da4-xian4,n
惇惇,3,dun1-dun1,z
電視迷,3,dian4-shi4-mi2,n
多片,15,duo1-pian4,m
打印紙張,2,da3-yin4-zhi3-zhang1,n
地主,1742,di4-zhu3,n
倒放,12,dao4-fang4,v
彈簧片,3,dan4-huang2-pian4,n
多得很,3,duo1-de-hen3,nr
嫡子,3,di2-zi,n
道長論短,3,dao4-zhang3-lun4-duan3,n
東夷化,3,dong1-yi2-hua4,ns
大流士,20,da4-liu2-shi4,n
東突厥,3,dong1-tu1-jue2,n
代際,32,dai4-ji4,n
傣族,675,dai3-zu2,nz
大都會,75,da4-du1-hui4,nz
多媒體計算機,5,duo1-mei2-ti3-ji4-suan4-ji1,n
杜康酒,7,du4-kang1-jiu3,nr
單張,8,dan1-zhang1,n
豆腐機,3,dou4-fu-ji1,n
大石圍,3,da4-shi2-wei2,n
悳,9,de2,zg
地極,23,de-ji2,n
大甲,9,da4-jia3,b
盾牌,177,dun4-pai2,n
燈會,63,deng1-hui4,n
東南工專,3,dong1-nan2-gong1-zhuan1,nt
德拉瓦河,8,de2-la1-wa3-he2,ns
鬥雞眼,3,dou4-ji1-yan3,i
多第頭,2,duo1-di4-tou2,m
讀出,104,du2-chu1,v
動撼,3,dong4-han4,v
狄雲忽,2,di2-yun2-hu1,nr
大張旗鼓,145,da4-zhang1-qi2-gu3,i
德格倫,5,de2-ge2-lun2,nr
丹器,6,dan1-qi4,n
答允,3,da1-yun3,v
弔唁,180,diao4-yan4,v
對外漢語,3,dui4-wai4-han4-yu3,l
呆坐,70,dai1-zuo4,v
地理製圖,3,di4-li3-zhi4-tu2,n
大紅花,3,da4-hong2-hua1,n
導德齊禮,3,dao3-de2-qi2-li3,v
段譽正,4,duan4-yu4-zheng4,nr
大夫,2205,da4-fu1,n
滴雨,3,di1-yu3,n
電纜,352,dian4-lan3,n
頓飯,3,dun4-fan4,v
地下水,1244,di4-xia4-shui3,n
鼎鼎有名,4,ding3-ding3-you3-ming2,i
堤圍,9,di1-wei2,n
店長,19,dian4-zhang3,n
倒楣,3,dao4-mei2,n
丁字鎬,3,ding1-zi4-hao4,nr
多餐,19,duo1-can1,m
笛管,3,di2-guan3,n
電噴射,3,dian4-pen1-she4,l
德沃思,2,de2-wo4-si1,nr
丁亥,5,ding1-hai4,m
地理界線,3,di4-li3-jie4-xian4,n
大眾語,3,da4-zhong4-yu3,nz
笛卡兒,3,di2-ka3-er2,nr
頂數,3,ding3-shu4,n
杜普勒,2,du4-pu3-lei1,nr
丹巴,12,dan1-ba1,ns
第一次鴉片戰爭,27,di4-yi1-ci4-ya1-pian4-zhan4-zheng1,nz
打藥,4,da3-yao4,v
電氣傳動,3,dian4-qi4-chuan2-dong4,n
等於號,3,deng3-yu2-hao4,n
多系雜交,3,duo1-xi4-za2-jiao1,l
定下去,3,ding4-xia4-qu4,l
第六十四,3,di4-liu4-shi2-si4,m
頂體蛋白,3,ding3-ti3-dan4-bai2,l
大雕,3,da4-diao1,n
地勤,34,di4-qin2,n
第三十一章,33,di4-san1-shi2-yi1-zhang1,m
燾,7,dao4,zg
丁壩,12,ding1-ba4,nr
多媒體信息,2,duo1-mei2-ti3-xin4-xi1,i
等份,2,deng3-fen4,n
端向配位,3,duan1-xiang4-pei4-wei4,n
東非國家,3,dong1-fei1-guo2-jia1,l
叨擾,35,dao1-rao3,v
拞,3,di3,zg
德哈特,2,de2-ha1-te4,ns
第二語言,3,di4-er4-yu3-yan2,nz
第二頓,4,di4-er4-dun4,m
第四十一回,11,di4-si4-shi2-yi1-hui2,m
地價款,2,de-jia4-kuan3,n
悼心疾首,3,dao4-xin1-ji2-shou3,n
當不了,38,dang1-bu4-liao3,t
大公國,32,da4-gong1-guo2,ns
兌制,3,dui4-zhi4,v
大同盆地,3,da4-tong2-pen2-di4,ns
導購網,3,dao3-gou4-wang3,n
調質,5,diao4-zhi4,n
奠基者,64,dian4-ji1-zhe3,n
大豐,16,da4-feng1,nz
滴出來,3,di1-chu1-lai2,i
東三環,9,dong1-san1-huan2,nr
東隅已逝,3,dong1-yu2-yi3-shi4,i
多層板,3,duo1-ceng2-ban3,n
丁當,30,ding1-dang1,o
氮化硼,10,dan4-hua4-peng2,nz
登山包,6,deng1-shan1-bao1,nz
大木,58,da4-mu4,n
第二課,3,di4-er4-ke4,n
第四年,31,di4-si4-nian2,m
第四節,239,di4-si4-jie2,m
第一層,104,di4-yi1-ceng2,m
等時擺,3,deng3-shi2-bai3,i
躉批買入,3,dun3-pi1-mai3-ru4,n
道傍之築,3,dao4-bang4-zhi1-zhu4,i
頂層,86,ding3-ceng2,n
倒運,13,dao4-yun4,v
黨總支部,2,dang3-zong3-zhi1-bu4,n
丟了,3,diu1-le,y
代詞,80,dai4-ci2,n
定貨單,2,ding4-huo4-dan1,n
得天獨厚,377,de2-tian1-du2-hou4,i
鄧屯鄉,2,deng4-tun2-xiang1,nr
大氣現象,3,da4-qi4-xian4-xiang4,n
搗鬼,117,dao3-gui3,v
大朝山,2,da4-chao2-shan1,nr
冬瓜,344,dong1-gua1,n
敵力角氣,3,di2-li4-jiao3-qi4,n
杜國庠,6,du4-guo2-xiang2,nr
電腦音樂,2,dian4-nao3-yin1-le4,n
大量美元,3,da4-liang4-mei3-yuan2,m
兌,1295,dui4,v
墮胎,78,duo4-tai1,v
大湖塘,2,da4-hu2-tang2,ns
短腳,3,duan3-jiao3,z
多少歲,3,duo1-shao3-sui4,m
打昏,3,da3-hun1,v
段成榮,2,duan4-cheng2-rong2,nr
動詞化,3,dong4-ci2-hua4,n
大車以載,3,da4-che1-yi3-zai4,i
大正,15,da4-zheng4,d
德容兼備,3,de2-rong2-jian1-bei4,i
第三筆,2,di4-san1-bi3,m
第四十六屆,4,di4-si4-shi2-liu4-jie4,m
跌落,305,die1-luo4,v
刀具,155,dao1-ju4,n
擣衣,3,dao3-yi1,vn
逗笑兒,3,dou4-xiao4-er2,n
毒軟件,16,du2-ruan3-jian4,n
枓,5,dou3,zg
電子書籍,3,dian4-zi-shu1-ji2,n
東牟山,2,dong1-mou2-shan1,ns
大劃槳船,3,da4-hua4-jiang3-chuan2,nr
定持,3,ding4-chi2,v
打開大合,3,da3-kai1-da4-he2,i
第一七,4,di4-yi1-qi1,m
第三十七屆,4,di4-san1-shi2-qi1-jie4,m
大專同學,3,da4-zhuan1-tong2-xue2,nt
蒂博,18,di4-bo2,nrt
第一次世界大戰,1151,di4-yi1-ci4-shi4-jie4-da4-zhan4,nz
訂來訂去,3,ding4-lai2-ding4-qu4,n
斷織之誡,3,duan4-zhi1-zhi1-jie4,i
董益平,3,dong3-yi4-ping2,nr
導柱,3,dao3-zhu4,n
答案,1756,da2-an4,n
電飯煲,274,dian4-fan4-bao1,n
鼎鼎大名,36,ding3-ding3-da4-ming2,i
東西部,63,dong1-xi1-bu4,f
大久,68,da4-jiu3,m
地主之誼,3,de-zhu3-zhi1-yi4,nz
地籍,13,di4-ji2,n
堆雪人,3,dui1-xue3-ren2,i
吊射,7,diao4-she4,v
地質錄井,3,de-zhi4-lu4-jing3,n
戴維因,4,dai4-wei2-yin1,nr
大巴,91,da4-ba1,n
動心忍情,3,dong4-xin1-ren3-qing2,i
大雪山,70,da4-xue3-shan1,nr
牴牾,10,di3-wu3,v
單于屯,2,dan1-yu2-tun2,nr
敵寇,15,di2-kou4,n
道不明,11,dao4-bu4-ming2,i
第四點,15,di4-si4-dian3,m
多美滋,3,duo1-mei3-zi1,nr
掉換,34,diao4-huan4,v
大午,10,da4-wu3,t
大沿帽,3,da4-yan2-mao4,nz
鈍器,3,dun4-qi4,n
打蔫兒,3,da3-nian1-er2,n
第七段,2,di4-qi1-duan4,m
狄雲忙,3,di2-yun2-mang2,nr
第八條,54,di4-ba1-tiao2,m
疊小,3,die2-xiao3,z
叨叨,3,dao1-dao,v
大家族,78,da4-jia1-zu2,nz
地廣人希,3,de-guang3-ren2-xi1,nz
底水驅動,3,di3-shui3-qu1-dong4,l
導出去,3,dao3-chu1-qu4,v
德比爾,2,de2-bi3-er3,ns
定能,3,ding4-neng2,v
德永直,2,de2-yong3-zhi2,nr
打開門,3,da3-kai1-men2,l
大連實德俱樂部,8,da4-lian2-shi2-de2-ju4-le4-bu4,nt
定型,416,ding4-xing2,b
電腦桌面,2,dian4-nao3-zhuo1-mian4,n
丟魂丟魄,3,diu1-hun2-diu1-po4,nr
電力公司,22,dian4-li4-gong1-si1,n
導向誤差,3,dao3-xiang4-wu4-cha4,n
短斤欠兩,3,duan3-jin1-qian4-liang3,i
第二十九條,20,di4-er4-shi2-jiu3-tiao2,m
低靡,4,di1-mi2,a
第二副,15,di4-er4-fu4,m
鍛造車間,3,duan4-zao4-che1-jian1,n
滴入,7,di1-ru4,v
段小樓,2,duan4-xiao3-lou2,nr
帶勁兒,3,dai4-jin4-er2,d
達朗貝爾,8,da2-lang3-bei4-er3,nrt
低買,3,di1-mai3,v
大同,563,da4-tong2,d
多半輩子,4,duo1-ban4-bei4-zi,m
大金剛,8,da4-jin1-gang1,nr
敵偽政權,3,di2-wei3-zheng4-quan2,n
短波,88,duan3-bo1,n
第十三分鐘,2,di4-shi2-san1-fen1-zhong1,m
大俠,793,da4-xia2,nr
第二章,302,di4-er4-zhang1,m
獨具隻眼,3,du2-ju4-zhi1-yan3,i
動口,3,dong4-kou3,n
多霜,3,duo1-shuang1,nz
代位繼承,3,dai4-wei4-ji4-cheng2,nr
定指,2,ding4-zhi3,n
戴荊冠,2,dai4-jing1-guan1,nr
鬥霜傲雪,3,dou4-shuang1-ao4-xue3,i
第十八卷,7,di4-shi2-ba1-juan3,m
鍛模,3,duan4-mo2,n
耽延,3,dan1-yan2,v
德國政府,52,de2-guo2-zheng4-fu3,nt
稻垣,2,dao4-yuan2,n
東方號,18,dong1-fang1-hao4,n
段南坡,5,duan4-nan2-po1,nr
蛋白,1087,dan4-bai2,n
第一卷,352,di4-yi1-juan3,m
東北亞地區,21,dong1-bei3-ya4-de-qu1,ns
黨票,3,dang3-piao4,n
大團,3,da4-tuan2,n
東遊記,3,dong1-you2-ji4,n
對證下藥,3,dui4-zheng4-xia4-yao4,n
地租,1251,di4-zu1,n
電化,25,dian4-hua4,n
電源網,3,dian4-yuan2-wang3,n
調理陰陽,3,diao4-li3-yin1-yang2,ns
東上,7,dong1-shang4,s
大專,601,da4-zhuan1,n
第四卷,205,di4-si4-juan3,m
丹麥皇家芭蕾舞團,3,dan1-mai4-huang2-jia1-ba1-lei3-wu3-tuan2,nt
多元酚,7,duo1-yuan2-fen1,nz
蝶鞍點,3,die2-an1-dian3,n
訂座,4,ding4-zuo4,n
大陸棚,3,da4-lu4-peng2,n
陡然,471,dou3-ran2,d
獨行其道,3,du2-xing2-qi2-dao4,i
擔保責任,3,dan1-bao3-ze2-ren4,n
倒地不起,3,dao3-di4-bu4-qi3,l
大任,36,da4-ren4,n
打波,3,da3-bo1,v
丹丹,3,dan1-dan1,ns
單聲道,3,dan1-sheng1-dao4,n
多說無益,3,duo1-shuo1-wu2-yi4,l
大衛王,5,da4-wei4-wang2,nz
多窗口,3,duo1-chuang1-kou3,nr
大雄殿,4,da4-xiong2-dian4,nr
大閘,5,da4-zha2,n
打狗棒法,232,da3-gou3-bang4-fa3,i
點金,22,dian3-jin1,n
敵區,5,di2-qu1,n
獨,2859,du2,v
獨木,14,du2-mu4,n
第二點,56,di4-er4-dian3,m
調味汁,3,diao4-wei4-zhi1,nz
訂交,3,ding4-jiao1,v
道義上,3,dao4-yi4-shang4,n
吊膀,3,diao4-bang3,n
顛仆流離,3,dian1-pu1-liu2-li2,i
掉頭,248,diao4-tou2,v
地質博物館,9,de-zhi4-bo2-wu4-guan3,n
度度,3,du4-du4,n
丹劇,3,dan1-ju4,n
頂上,651,ding3-shang4,f
大業,1361,da4-ye4,n
戴德金,19,dai4-de2-jin1,nr
登陸艇,140,deng1-lu4-ting3,n
彈狀病毒,3,dan4-zhuang4-bing4-du2,n
德羅夫,3,de2-luo2-fu1,nr
東歐國家,3,dong1-ou1-guo2-jia1,n
當地政府,3,dang1-di4-zheng4-fu3,n
打著,1052,da3-zhe,v
大團購,3,da4-tuan2-gou4,n
第三十七招,2,di4-san1-shi2-qi1-zhao1,m
第七十六回,5,di4-qi1-shi2-liu4-hui2,m
抵留,3,di3-liu2,v
大規模,3965,da4-gui1-mo2,b
搗蛋鬼,5,dao3-dan4-gui3,n
多千米,178,duo1-qian1-mi3,m
戴蘇理,3,dai4-su1-li3,nr
電路板,70,dian4-lu4-ban3,n
跌打,68,die1-da3,v
顛覆,3,dian1-fu4,v
凋敗,3,diao1-bai4,v
頂瓜瓜,3,ding3-gua1-gua1,n
多洛夫,4,duo1-luo4-fu1,nrt
獨語,6,du2-yu3,nz
都勝臣,2,dou1-sheng4-chen2,nr
大清真寺,3,da4-qing1-zhen1-si4,nr
大閘蟹,14,da4-zha2-xie4,n
大鳳山,3,da4-feng4-shan1,nr
吊上來,3,diao4-shang4-lai2,l
多井分析,3,duo1-jing3-fen1-xi1,l
德維奇,8,de2-wei2-qi2,nr
盜版書,18,dao4-ban3-shu1,n
動身,649,dong4-shen1,n
電池電量,3,dian4-chi2-dian4-liang4,n
東坑鎮,3,dong1-keng1-zhen4,ns
答謝會,3,da2-xie4-hui4,n
盜泉,3,dao4-quan2,n
吊下來,3,diao4-xia4-lai2,l
戴眼鏡,8,dai4-yan3-jing4,nr
倒床,3,dao4-chuang2,v
杜書伍,7,du4-shu1-wu3,nr
第一罐,257,di4-yi1-guan4,m
大湖型,3,da4-hu2-xing2,nz
第一軍醫大學,5,di4-yi1-jun1-yi1-da4-xue2,nt
代培,5,dai4-pei2,vn
調正校準,3,diao4-zheng4-xiao4-zhun3,n
電格,3,dian4-ge2,n
盜犯,3,dao4-fan4,v
獨創,148,du2-chuang4,v
第四季度,3,di4-si4-ji4-du4,l
大笑不止,13,da4-xiao4-bu4-zhi3,l
導醫網,3,dao3-yi1-wang3,n
躲逃,3,duo3-tao2,v
大加,138,da4-jia1,d
第五十六章,21,di4-wu3-shi2-liu4-zhang1,m
鏑,7,di2,g
倒不開,3,dao4-bu4-kai1,v
電壓計,3,dian4-ya1-ji4,n
噸,232,dun1,zg
迪亞拉,5,di2-ya4-la1,nr
都俞吁咈,3,dou1-yu2-xu1-fu2,nr
代森鋅,2,dai4-sen1-xin1,nr
第二首,6,di4-er4-shou3,m
第二處,5,di4-er4-chu4,m
德州市,13,de2-zhou1-shi4,ns
電花,3,dian4-hua1,n
瞪起來,3,deng4-qi3-lai2,v
蛋氨酸,19,dan4-an1-suan1,n
斷語,12,duan4-yu3,n
端來,3,duan1-lai2,t
調露,12,diao4-lu4,v
大青龍湯,3,da4-qing1-long2-tang1,nz
顛倒是非,14,dian1-dao3-shi4-fei1,i
打破紀錄,3,da3-po4-ji4-lu4,n
洞見,22,dong4-jian4,n
戴軟紗,2,dai4-ruan3-sha1,nr
單式簿記,3,dan1-shi4-bu4-ji4,nr
點歌臺,3,dian3-ge1-tai2,l
大梁,141,da4-liang2,n
電子稱,4,dian4-zi-cheng1,n
墩距,3,dun1-ju4,n
登峰造極,87,deng1-feng1-zao4-ji2,n
導電體,3,dao3-dian4-ti3,n
短程,154,duan3-cheng2,b
第八十九回,6,di4-ba1-shi2-jiu3-hui2,m
簞食壺漿,9,dan1-shi2-hu2-jiang1,i
鄧太后,4,deng4-tai4-hou4,nr
蛋糕網,3,dan4-gao1-wang3,vn
阽危之域,3,dian4-wei1-zhi1-yu4,ns
頂回,3,ding3-hui2,v
島內居民,3,dao3-nei4-ju1-min2,n
嵟,4,dui1,zg
調進,27,diao4-jin4,v
第三十一回,10,di4-san1-shi2-yi1-hui2,m
大顯神通,13,da4-xian3-shen2-tong1,i
兠,8,dou1,zg
多串,2,duo1-chuan4,m
戴出去,3,dai4-chu1-qu4,l
度夏,14,du4-xia4,n
東巴文,9,dong1-ba1-wen2,nr
東麗隊,2,dong1-li4-dui4,nr
單音節,3,dan1-yin1-jie2,n
抵補,16,di3-bu3,v
達式,35,da2-shi4,n
短消息,5,duan3-xiao1-xi1,n
電影廠,6,dian4-ying3-chang3,n
大有分別,3,da4-you3-fen1-bie2,n
定位儀,15,ding4-wei4-yi2,n
達納,13,da2-na4,nrt
都還不,3,dou1-hai2-bu4,nr
鋌鹿走險,3,ding4-lu4-zou3-xian3,i
迪梅澤格,2,di2-mei2-ze2-ge2,nr
東方路,3,dong1-fang1-lu4,nr
東洋大海,3,dong1-yang2-da4-hai3,ns
冬儲,3,dong1-chu3,j
大空翼,3,da4-kong1-yi4,n
電磁質量,3,dian4-ci2-zhi4-liang4,n
道床,3,dao4-chuang2,nz
雕蟲小技,24,diao1-chong2-xiao3-ji4,n
東風浩蕩,3,dong1-feng1-hao4-dang4,i
對空射擊,17,dui4-kong1-she4-ji1,l
德克薩斯,14,de2-ke4-sa4-si1,ns
鼎鑊刀鋸,3,ding3-huo4-dao1-ju4,v
斷簡遺編,3,duan4-jian3-yi2-bian1,i
點頭稱是,3,dian3-tou2-cheng1-shi4,l
電子名片,3,dian4-zi-ming2-pian4,n
堤,1708,di1,n
地魔,3,de-mo2,n
斷枝,3,duan4-zhi1,n
大夜班,3,da4-ye4-ban1,i
地方黨委,3,di4-fang1-dang3-wei3,n
第二條,251,di4-er4-tiao2,m
登山節,18,deng1-shan1-jie2,ns
東南工業,3,dong1-nan2-gong1-ye4,nt
地堪院,2,de-kan1-yuan4,l
調幅器,3,diao4-fu2-qi4,l
多萬枚,3,duo1-wan4-mei2,m
倒也不會,3,dao4-ye3-bu4-hui4,l
丁一確二,3,ding1-yi1-que4-er4,n
東北工學院,4,dong1-bei3-gong1-xue2-yuan4,nt
帶槍上場,3,dai4-qiang1-shang4-chang3,n
第九回,14,di4-jiu3-hui2,m
黨紀國法,29,dang3-ji4-guo2-fa3,nz
獨食,4,du2-shi2,v
黨史,59,dang3-shi3,n
敦化國中,3,dun1-hua4-guo2-zhong1,nt
搭好,3,da1-hao3,v
大巴山區,4,da4-ba1-shan1-qu1,ns
多幅,30,duo1-fu2,m
倒胃,3,dao4-wei4,v
電熱風爐,3,dian4-re4-feng1-lu2,n
地圖圖型,3,de-tu2-tu2-xing2,n
澹然處之,3,dan4-ran2-chu4-zhi1,nr
電熱鍋,3,dian4-re4-guo1,n
電腦配件,12,dian4-nao3-pei4-jian4,n
電視王,3,dian4-shi4-wang2,n
鬥牙拌齒,3,dou4-ya2-ban4-chi3,nz
獨佔鰲頭,37,du2-zhan4-ao2-tou2,i
多半天,8,duo1-ban4-tian1,m
丟盔拋甲,3,diu1-kui1-pao1-jia3,v
大捷,235,da4-jie2,nz
獨挑大樑,3,du2-tiao1-da4-liang2,i
動彈,747,dong4-dan4,n
擔擔麵,4,dan1-dan1-mian4,n
東信,14,dong1-xin4,nz
定型細胞,3,ding4-xing2-xi4-bao1,n
大腳板,3,da4-jiao3-ban3,n
德宏傣族景頗族自治州,14,de2-hong2-dai3-zu2-jing3-po1-zu2-zi4-zhi4-zhou1,ns
東閃西躲,3,dong1-shan3-xi1-duo3,nr
底集,3,di3-ji2,n
打牙犯嘴,3,da3-ya2-fan4-zui3,i
殫智竭力,3,dan1-zhi4-jie2-li4,i
地權,30,de-quan2,n
打防結合,3,da3-fang2-jie2-he2,l
蹈襲覆轍,3,dao3-xi2-fu4-zhe2,n
墩墩實實,3,dun1-dun1-shi2-shi2,n
大樓,934,da4-lou2,n
短嘆長籲,3,duan3-tan4-zhang3-yu4,i
兜兒,12,dou1-er2,n
代夏政,3,dai4-xia4-zheng4,nr
狄雲練,3,di2-yun2-lian4,nr
第四十八回,7,di4-si4-shi2-ba1-hui2,m
倒,21994,dao4,v
多謝,911,duo1-xie4,nrt
大鳳鳥,2,da4-feng4-niao3,nr
到期日,12,dao4-qi1-ri4,l
跌漲,3,die1-zhang3,v
東大,65,dong1-da4,j
斷珪缺璧,3,duan4-gui1-que1-bi4,n
東官郡,3,dong1-guan1-jun4,nr
地理景觀,3,di4-li3-jing3-guan1,n
低功耗,24,di1-gong1-hao4,n
獨唱曲,9,du2-chang4-qu1,n
獨白,58,du2-bai2,v
電暈,49,dian4-yun1,n
杜蘅,3,du4-heng2,nr
達維登,13,da2-wei2-deng1,nrt
德城區,3,de2-cheng2-qu1,ns
定都於,3,ding4-du1-yu2,n
電洗脫,3,dian4-xi3-tuo1,l
頓口拙腮,3,dun4-kou3-zhuo1-sai1,i
多萬美元,15,duo1-wan4-mei3-yuan2,m
殿,6506,dian4,n
段譽忙,6,duan4-yu4-mang2,nr
單身男人,3,dan1-shen1-nan2-ren2,n
第三十二冊,2,di4-san1-shi2-er4-ce4,m
當作,1859,dang1-zuo4,v
