chinese,frequency,pinyin,posseg
穿出,3,chuan1-chu1,v
詞幹,10,ci2-gan4,n
次貨,3,ci4-huo4,n
曹邦輔,6,cao2-bang1-fu3,nr
藏經洞,24,cang2-jing1-dong4,nr
財經頻道,3,cai2-jing1-pin2-dao4,n
穿甲,74,chuan1-jia3,b
陳希同,16,chen2-xi1-tong2,nr
楮,18,chu3,zg
粗俗,103,cu1-su2,a
查出來,3,cha2-chu1-lai2,v
脣舌,3,chun2-she2,v
承包方,2,cheng2-bao1-fang1,n
菜汁,7,cai4-zhi1,n
差不多,2548,cha4-bu-duo1,l
陳恭善,2,chen2-gong1-shan4,nr
穿弦,3,chuan1-xian2,v
草鋪,15,cao3-pu4,n
吹蕭,3,chui1-xiao1,i
遲到席,3,chi2-dao4-xi2,i
慘叫聲,43,can3-jiao4-sheng1,n
次新股,3,ci4-xin1-gu3,n
處之泰然,13,chu4-zhi1-tai4-ran2,i
除殘去穢,3,chu2-can2-qu4-hui4,i
償回,3,chang2-hui2,v
柴大官人,73,chai2-da4-guan1-ren2,nr
車爾尼雪夫斯基,19,che1-er3-ni2-xue3-fu1-si1-ji1,ns
抽得,3,chou1-de2,v
赤黑,3,chi4-hei1,z
此人,2424,ci3-ren2,r
穿孔,195,chuan1-kong3,n
乘性同餘,3,cheng2-xing4-tong2-yu2,l
暢通無阻,78,chang4-tong1-wu2-zu3,i
吵過來,3,chao3-guo4-lai2,v
陳碧鏵,2,chen2-bi4-hua2,nr
殘存者,3,can2-cun2-zhe3,n
喘氣聲,3,chuan3-qi4-sheng1,z
朝歡暮樂,3,chao2-huan1-mu4-le4,i
粗糙度,25,cu1-cao1-du4,n
催動,111,cui1-dong4,v
除鐵,7,chu2-tie3,n
瞠目而視,3,cheng1-mu4-er2-shi4,l
船用,42,chuan2-yong4,n
殘篇斷簡,3,can2-pian1-duan4-jian3,i
出鬼入神,3,chu1-gui3-ru4-shen2,i
陳久霖,3,chen2-jiu3-lin2,nr
摻,209,can4,zg
擦抹,3,ca1-mo3,v
藏文,129,cang2-wen2,nz
暢談,99,chang4-tan2,v
輟學生,7,chuo4-xue2-sheng1,v
拺,34,ce4,zg
常翠青,2,chang2-cui4-qing1,nr
陳春豔,2,chen2-chun1-yan4,nr
扯談,7,che3-tan2,v
存亡安危,3,cun2-wang2-an1-wei1,n
持續保持,2,chi2-xu4-bao3-chi2,n
褚墨倫,47,chu3-mo4-lun2,nr
吹入器,3,chui1-ru4-qi4,n
出生證,2,chu1-sheng1-zheng4,v
揣測之詞,3,chuai1-ce4-zhi1-ci2,v
春訊,3,chun1-xun4,nz
衝床,6,chong1-chuang2,vn
城影院,3,cheng2-ying3-yuan4,n
存撫,3,cun2-fu3,v
儲藏室,34,chu3-cang2-shi4,n
催淚物,3,cui1-lei4-wu4,l
搐,14,chu4,g
春旱,28,chun1-han4,n
殘部,131,can2-bu4,n
慈禧天,2,ci2-xi3-tian1,nr
此為,3,ci3-wei4,c
燦若繁星,3,can4-ruo4-fan2-xing1,i
穿不下,3,chuan1-bu4-xia4,v
唱讚歌,3,chang4-zan4-ge1,vn
嚐到了,3,chang2-dao4-le,l
窗扇,14,chuang1-shan4,n
成穗狀,2,cheng2-sui4-zhuang4,n
參數均,2,can1-shu4-jun1,n
拆裝,3,chai1-zhuang1,v
草果,5,cao3-guo3,n
產品稅,4,chan3-pin3-shui4,n
衝壓件,12,chong1-ya1-jian4,n
成都五牛,20,cheng2-du1-wu3-niu2,ns
草長馬肥,3,cao3-zhang3-ma3-fei2,n
吃公攢私,3,chi1-gong1-zan3-si1,l
插一槓子,3,cha1-yi1-gang4-zi,v
詞頻調整,3,ci2-pin2-diao4-zheng3,n
重婚罪,14,chong2-hun1-zui4,n
齒牙春色,3,chi3-ya2-chun1-se4,n
衝頂,21,chong1-ding3,n
參院,20,can1-yuan4,n
成算在心,3,cheng2-suan4-zai4-xin1,n
齒過肩隨,3,chi3-guo4-jian1-sui2,l
出租方,3,chu1-zu1-fang1,n
蠆,44,chai4,g
昌道端,2,chang1-dao4-duan1,nr
藏家,59,cang2-jia1,n
車改,3,che1-gai3,j
陳家鋪,256,chen2-jia1-pu4,ns
草蟲,33,cao3-chong2,n
從滋水,2,cong2-zi1-shui3,nr
岑文本,3,cen2-wen2-ben3,nr
塵跡,3,chen2-ji1,n
綵線,3,cai3-xian4,n
採訪錄,2,cai3-fang3-lu4,n
存款額,8,cun2-kuan3-e2,n
車船稅,3,che1-chuan2-shui4,n
暢盛,3,chang4-sheng4,a
墀,14,chi2,g
吃現成飯,3,chi1-xian4-cheng2-fan4,l
春蘭,37,chun1-lan2,nr
茶花女,32,cha2-hua1-nv3,n
川家康,23,chuan1-jia1-kang1,nr
吃幅千里,3,chi1-fu2-qian1-li3,l
藏音吧,3,cang2-yin1-ba,n
催租,3,cui1-zu1,n
操作溫度,3,cao1-zuo4-wen1-du4,l
承諾書和,3,cheng2-nuo4-shu1-he2,nz
從獻公,3,cong2-xian4-gong1,nr
出血性,31,chu1-xie3-xing4,n
蔡金濤,2,cai4-jin1-tao1,nr
產品種類,2,chan3-pin3-zhong3-lei4,n
崔呈秀,62,cui1-cheng2-xiu4,nr
蟾,442,chan2,n
抽刀斷水,3,chou1-dao1-duan4-shui3,l
出產地,2,chu1-chan3-de,n
芻糧,3,chu2-liang2,n
蒼巖山,11,cang1-yan2-shan1,nr
除惡布新,3,chu2-e4-bu4-xin1,i
陳列室,63,chen2-lie4-shi4,nr
串行接口,6,chuan4-xing2-jie1-kou3,n
穿著打扮,3,chuan1-zhe-da3-ban4,i
船身,185,chuan2-shen1,n
儲訓,3,chu3-xun4,vn
茶青,3,cha2-qing1,n
朝聞夕改,3,chao2-wen2-xi1-gai3,i
陳梅曲,4,chen2-mei2-qu1,nr
創造型,5,chuang4-zao4-xing2,n
承蒙誇獎,3,cheng2-meng2-kua1-jiang3,nr
春假,15,chun1-jia4,t
車工,14,che1-gong1,n
超值價,3,chao1-zhi2-jia4,n
產品組,4,chan3-pin3-zu3,n
搽粉,3,cha2-fen3,v
成稀汁,2,cheng2-xi1-zhi1,nr
沉醉在,3,chen2-zui4-zai4,i
採取相應,5,cai3-qu3-xiang1-ying1,nr
猜得,3,cai1-de2,v
詫然,3,cha4-ran2,a
磁石,128,ci2-shi2,n
常理,169,chang2-li3,n
船隊,431,chuan2-dui4,n
椆,37,chou2,zg
差別透性,3,cha4-bie2-tou4-xing4,n
拆碼,3,chai1-ma3,n
成功感,8,cheng2-gong1-gan3,n
聰穎過人,3,cong1-ying3-guo4-ren2,i
茶桶,3,cha2-tong3,n
愁潘病沈,3,chou2-pan1-bing4-shen3,j
稠度,3,chou2-du4,a
慘酷,3,can3-ku4,a
車主,61,che1-zhu3,n
寸長尺短,3,cun4-zhang3-chi3-duan3,i
殘更,3,can2-geng4,v
超濾膜,3,chao1-lv4-mo2,nz
陳迎鬆,3,chen2-ying2-song1,nr
常熟人,27,chang2-shu2-ren2,n
曹營諸,2,cao2-ying2-zhu1,nr
齒狀回,3,chi3-zhuang4-hui2,l
餐飲業,41,can1-yin3-ye4,n
常回來,3,chang2-hui2-lai2,l
陳林朝,2,chen2-lin2-chao2,nr
程英早,2,cheng2-ying1-zao3,nr
芻蕘,4,chu2-rao2,n
藏傳佛教,3,cang2-chuan2-fo2-jiao4,nz
炊沙作糜,3,chui1-sha1-zuo4-mi2,n
除霜,3,chu2-shuang1,nz
傳染源,37,chuan2-ran3-yuan2,n
除此外,12,chu2-ci3-wai4,c
擦子,3,ca1-zi,n
存檔,38,cun2-dang4,v
初寫黃庭,3,chu1-xie3-huang2-ting2,n
穿山越嶺,3,chuan1-shan1-yue4-ling3,i
錯金,28,cuo4-jin1,n
從何尋,3,cong2-he2-xun2,nr
查得嚴,2,cha2-de2-yan2,nr
蒼潤,6,cang1-run4,n
春宵,11,chun1-xiao1,t
常規武器,92,chang2-gui1-wu3-qi4,l
朝聖,101,chao2-sheng4,ns
存儲密度,2,cun2-chu3-mi4-du4,n
忖度,19,cun3-duo2,v
彩泥畫,3,cai3-ni2-hua4,n
才貌兼全,3,cai2-mao4-jian1-quan2,i
殘留,394,can2-liu2,v
參堂,3,can1-tang2,n
瘛,96,chi4,x
創業家,3,chuang4-ye4-jia1,n
聰明智慧,37,cong1-ming2-zhi4-hui4,l
沉澱劑,10,chen2-dian4-ji4,n
策畫,3,ce4-hua4,n
成仙成,2,cheng2-xian1-cheng2,nr
抽象地,3,chou1-xiang4-de,n
從瀟湘,3,cong2-xiao1-xiang1,nr
抄過來,3,chao1-guo4-lai2,l
彩擴機,3,cai3-kuo4-ji1,n
摻雜使假,8,can4-za2-shi3-jia3,l
初號機,3,chu1-hao4-ji1,n
抽紗業,3,chou1-sha1-ye4,n
村姑,67,cun1-gu1,n
村戶,2,cun1-hu4,n
城際通,3,cheng2-ji4-tong1,nz
綵衣娛親,3,cai3-yi1-yu2-qin1,n
曹吉祥,65,cao2-ji2-xiang2,nr
曹丞相,19,cao2-cheng2-xiang4,nr
充分性,5,chong1-fen4-xing4,n
場地設施,3,chang3-de-she4-shi1,n
塵,10,chen2,zg
傳傳,3,chuan2-chuan2,vn
廠務,5,chang3-wu4,n
崔大謀,3,cui1-da4-mou2,nr
存著,3,cun2-zhe,v
成克鞏,6,cheng2-ke4-gong3,nr
赤色彗星,3,chi4-se4-hui4-xing1,n
抽枝,2,chou1-zhi1,n
陳川平,2,chen2-chuan1-ping2,nr
磁路,31,ci2-lu4,n
篡,165,cuan4,zg
陳偉榮,2,chen2-wei3-rong2,nr
襯衫廠,4,chen4-shan1-chang3,n
查愛珍,2,cha2-ai4-zhen1,nr
出手,1468,chu1-shou3,v
擦藥,3,ca1-yao4,n
測試綜合,3,ce4-shi4-zong1-he2,n
出廠價格,3,chu1-chang3-jia4-ge2,n
裁雲剪水,3,cai2-yun2-jian3-shui3,nz
陳祖芬,11,chen2-zu3-fen1,nr
插身,3,cha1-shen1,v
惆,25,chou2,a
出首,3,chu1-shou3,v
產科病人,3,chan3-ke1-bing4-ren2,n
催淚彈,17,cui1-lei4-dan4,n
出口氣,3,chu1-kou3-qi4,n
出資人,10,chu1-zi1-ren2,n
彩光,10,cai3-guang1,n
炒菜,613,chao3-cai4,n
諂害,3,chan3-hai4,v
蹭,417,ceng4,v
重重包圍,22,chong2-chong2-bao1-wei2,n
茺,5,chong1,x
除痘,3,chu2-dou4,nz
超家族,3,chao1-jia1-zu2,nz
陳眉抱,3,chen2-mei2-bao4,nr
澶,3462,chan2,ns
純貞,3,chun2-zhen1,a
產生式系統,2,chan3-sheng1-shi4-xi4-tong3,l
挫裂傷,2,cuo4-lie4-shang1,n
撤,2173,che4,v
出口權,2,chu1-kou3-quan2,n
次之,438,ci4-zhi1,t
初試,50,chu1-shi4,vn
儕,72,chai2,zg
曾利明,9,ceng2-li4-ming2,nr
粗燈絲,3,cu1-deng1-si1,n
縝,46,chen1,zg
陳腐,52,chen2-fu3,nr
層雲,20,ceng2-yun2,n
成親,279,cheng2-qin1,n
粗陋,35,cu1-lou4,a
城調隊,7,cheng2-diao4-dui4,n
媰,14,chu2,zg
產褥熱,2,chan3-ru4-re4,n
程增強,2,cheng2-zeng1-qiang2,nr
稱體裁衣,3,cheng1-ti3-cai2-yi1,n
脃,10,cui4,zg
傳聞中,3,chuan2-wen2-zhong1,n
刺痛,188,ci4-tong4,v
持續音,3,chi2-xu4-yin1,n
撤回抗訴,3,che4-hui2-kang4-su4,nr
車斗,17,che1-dou4,n
採料,3,cai3-liao4,v
梣,7,cen2,zg
創劇痛深,3,chuang4-ju4-tong4-shen1,n
測微表,3,ce4-wei1-biao3,n
床頭櫃,48,chuang2-tou2-gui4,n
齒接手,3,chi3-jie1-shou3,n
場地感,3,chang3-de-gan3,n
插翅,3,cha1-chi4,v
初露崢嶸,3,chu1-lu4-zheng1-rong2,nr
躊,7,chou2,v
朝奉郎,2,chao2-feng4-lang2,nr
慈聖太后,4,ci2-sheng4-tai4-hou4,nr
春上,3,chun1-shang4,t
沖沖水,3,chong1-chong1-shui3,i
處理完畢,3,chu4-li3-wan2-bi4,i
齒輪泵,3,chi3-lun2-beng4,n
辭訟,4,ci2-song4,v
稱奇道絕,3,cheng1-qi2-dao4-jue2,i
柴火垛,9,chai2-huo3-duo3,nr
參政權,3,can1-zheng4-quan2,n
傳統醫學,3,chuan2-tong3-yi1-xue2,n
慘澹經營,3,can3-dan4-jing1-ying2,v
串串香,3,chuan4-chuan4-xiang1,n
草坪區,3,cao3-ping2-qu1,ns
財雄勢大,5,cai2-xiong2-shi4-da4,l
充斥市面,3,chong1-chi4-shi4-mian4,n
陳介祺,9,chen2-jie4-qi2,nr
成吉思汗,946,cheng2-ji2-si1-han2,nr
創設,244,chuang4-she4,vn
場裡,53,chang3-li3,s
搓,645,cuo1,v
操縱索,3,cao1-zong4-suo3,nr
茶葉店,3,cha2-ye4-dian4,n
車擊舟連,3,che1-ji1-zhou1-lian2,nr
陳祥興,5,chen2-xiang2-xing4,nr
出言成章,3,chu1-yan2-cheng2-zhang1,i
促進法,7,cu4-jin4-fa3,v
騁懷遊目,3,cheng3-huai2-you2-mu4,nr
撤兵,119,che4-bing1,v
拆出,3,chai1-chu1,v
敕授,3,chi4-shou4,n
陳,5608,chen2,nr
陳登往,2,chen2-deng1-wang3,nr
次等貨,3,ci4-deng3-huo4,n
朝鮮,4488,chao2-xian1,ns
蔡顯楓,2,cai4-xian3-feng1,nr
穿壁引光,3,chuan1-bi4-yin3-guang1,n
聰明智能,3,cong1-ming2-zhi4-neng2,i
出現,25633,chu1-xian4,v
仇士良,15,chou2-shi4-liang2,nr
遲誤,81,chi2-wu4,v
從雅虎,2,cong2-ya3-hu3,nr
廠醫,3,chang3-yi1,n
抽樣法,3,chou1-yang4-fa3,l
曾答允,7,ceng2-da1-yun3,nr
出毛病,21,chu1-mao2-bing4,n
臭肉來蠅,3,chou4-rou4-lai2-ying2,i
採集者,27,cai3-ji2-zhe3,n
茶樹油,3,cha2-shu4-you2,n
遲滯,85,chi2-zhi4,a
醋栗,4,cu4-li4,n
鶉衣,3,chun2-yi1,i
查擺,3,cha2-bai3,v
吃宵夜,3,chi1-xiao1-ye4,i
草創未就,3,cao3-chuang4-wei4-jiu4,l
衝勁兒,3,chong1-jin4-er2,n
參展人,2,can1-zhan3-ren2,n
充暢,3,chong1-chang4,a
曹書佐,2,cao2-shu1-zuo3,nr
磁盤碎片,3,ci2-pan2-sui4-pian4,n
禪寺,59,chan2-si4,n
篡逆,20,cuan4-ni4,v
車盤嶺,2,che1-pan2-ling3,n
叢竹林,2,cong2-zhu2-lin2,nr
廚房電器,3,chu2-fang2-dian4-qi4,n
蟬不知雪,3,chan2-bu4-zhi1-xue3,v
臭錢,3,chou4-qian2,n
出塵脫俗,2,chu1-chen2-tuo1-su2,i
成善德,16,cheng2-shan4-de2,nr
春袋,3,chun1-dai4,n
槽糕,3,cao2-gao1,n
觸雷,8,chu4-lei2,v
擦乾,3,ca1-qian2,v
出於意外,3,chu1-yu2-yi4-wai4,l
唱出來,3,chang4-chu1-lai2,l
策略決策,2,ce4-lve4-jue2-ce4,n
池中物,5,chi2-zhong1-wu4,nr
川西碧,4,chuan1-xi1-bi4,nr
成份股,9,cheng2-fen4-gu3,n
纏訟,3,chan2-song4,v
萃聚,3,cui4-ju4,v
餐巾,21,can1-jin1,n
催涎劑,3,cui1-xian2-ji4,n
蔡河中,2,cai4-he2-zhong1,nr
測數據,3,ce4-shu4-ju4,n
蔥花,37,cong1-hua1,n
刺毛,3,ci4-mao2,n
椎心嘔血,3,chui2-xin1-ou3-xue4,vn
穇,13,can3,zg
層狀介質,3,ceng2-zhuang4-jie4-zhi4,n
車裡雅賓斯克,13,che1-li3-ya3-bin1-si1-ke4,ns
初時,540,chu1-shi2,t
衝冠怒發,3,chong1-guan1-nu4-fa1,i
楚春申,8,chu3-chun1-shen1,nr
村組,9,cun1-zu3,n
藏民,50,cang2-min2,n
昌河,18,chang1-he2,ns
車次表,3,che1-ci4-biao3,nz
辭讓,15,ci2-rang4,v
串音,3,chuan4-yin1,n
超級瑪麗,3,chao1-ji2-ma3-li4,n
蹴,74,cu4,g
穿梭往返,3,chuan1-suo1-wang3-fan3,v
陳年,109,chen2-nian2,nr
慈禧冷,6,ci2-xi3-leng3,nr
陳建力,5,chen2-jian4-li4,nr
楚盟,5,chu3-meng2,ns
陳子龍,27,chen2-zi-long2,nr
層析數據,3,ceng2-xi1-shu4-ju4,n
材料科,3,cai2-liao4-ke1,n
承恩襲,2,cheng2-en1-xi2,nr
從慧梅,7,cong2-hui4-mei2,nr
觸頭,18,chu4-tou2,v
蔡少芬,3,cai4-shao3-fen1,nr
創刊,350,chuang4-kan1,n
朝鮮民主主義人民共和國,63,chao2-xian1-min2-zhu3-zhu3-yi4-ren2-min2-gong4-he2-guo2,nt
茶梅,3,cha2-mei2,n
重生爺孃,3,chong2-sheng1-ye2-niang2,n
超重,60,chao1-zhong4,v
茶毛蟲,3,cha2-mao2-chong2,n
藏富,3,cang2-fu4,nz
產繭量,5,chan3-jian3-liang4,n
讒構,3,chan2-gou4,n
痴,3,chi1,zg
陳逸飛,66,chen2-yi4-fei1,nr
才短氣粗,3,cai2-duan3-qi4-cu1,i
查應奎,4,cha2-ying1-kui2,nr
層次結構,22,ceng2-ci4-jie2-gou4,n
常綠林,5,chang2-lv4-lin2,nr
測試表明,4,ce4-shi4-biao3-ming2,nz
春運,85,chun1-yun4,n
嚐出,3,chang2-chu1,vn
察言觀行,3,cha2-yan2-guan1-xing2,i
重合,129,chong2-he2,vn
藏僧靈,2,cang2-seng1-ling2,nr
慘傷,3,can3-shang1,a
測儀,3,ce4-yi2,nz
踟躕,60,chi2-chu2,v
磁區,3,ci2-qu1,n
磁碟檔,3,ci2-die2-dang4,n
曾用名,18,ceng2-yong4-ming2,nr
常規化,4,chang2-gui1-hua4,b
儲藏間,3,chu3-cang2-jian1,n
成幼文,6,cheng2-you4-wen2,nr
粗粒度,2,cu1-li4-du4,n
插足,39,cha1-zu2,v
朝西北,3,chao2-xi1-bei3,ns
徹底改變,3,che4-di3-gai3-bian4,i
垂頭喪氣,147,chui2-tou2-sang4-qi4,i
草蛇,3,cao3-she2,n
傳經送寶,3,chuan2-jing1-song4-bao3,n
陳婉雯,2,chen2-wan3-wen2,nr
陳辭濫調,3,chen2-ci2-lan4-diao4,i
柷,11,chu4,zg
陳岱孫,5,chen2-dai4-sun1,nrfg
緟,69,chong2,zg
楚梅布,4,chu3-mei2-bu4,nr
蔥,710,cong1,n
藏藏,3,cang2-cang2,n
此項工作,3,ci3-xiang4-gong1-zuo4,l
場強儀,3,chang3-qiang2-yi2,n
醇溶液,4,chun2-rong2-ye4,nz
成特定,3,cheng2-te4-ding4,nr
重新點燃,3,chong2-xin1-dian3-ran2,i
成大群,6,cheng2-da4-qun2,nr
承租方,3,cheng2-zu1-fang1,n
叢中,399,cong2-zhong1,f
承值太監,2,cheng2-zhi2-tai4-jian1,n
觸電而死,3,chu4-dian4-er2-si3,i
陳建民,3,chen2-jian4-min2,nr
草本,355,cao3-ben3,n
抽繹出,3,chou1-yi4-chu1,i
陳婷婷,3,chen2-ting2-ting2,nr
澄識,3,cheng2-shi2,v
陳君石,9,chen2-jun1-shi2,nr
財務局,3,cai2-wu4-ju2,nt
吹瓶,3,chui1-ping2,n
杵臼之交,3,chu3-jiu4-zhi1-jiao1,n
蔡元培,317,cai4-yuan2-pei2,nr
崇仁,137,chong2-ren2,nrt
撤回去,3,che4-hui2-qu4,z
操觀,2,cao1-guan1,v
菜名,12,cai4-ming2,n
垂枝盆景,3,chui2-zhi1-pen2-jing3,i
齜,135,chai2,v
串線,3,chuan4-xian4,n
出鋒頭,3,chu1-feng1-tou2,n
吹氣勝蘭,3,chui1-qi4-sheng4-lan2,n
倡亂,3,chang4-luan4,v
馳,1203,chi2,vg
參天貳地,3,can1-tian1-er4-de,z
催乳素,6,cui1-ru3-su4,n
池口,2,chi2-kou3,n
傳球法,3,chuan2-qiu2-fa3,n
出租屋,5,chu1-zu1-wu1,n
晁蓋聽,3,chao2-gai4-ting1,nr
沖垮,44,chong1-kua3,v
粗毛皮,3,cu1-mao2-pi2,n
誠成文化,3,cheng2-cheng2-wen2-hua4,l
從屬性,8,cong2-shu3-xing4,b
紬,43,chou2,zg
傳奇人物,3,chuan2-qi2-ren2-wu4,n
措美,3,cuo4-mei3,n
超級市場,48,chao1-ji2-shi4-chang3,n
傳統節日,3,chuan2-tong3-jie2-ri4,n
茶葉罐,3,cha2-ye4-guan4,n
承筋,3,cheng2-jin1,v
曹溪宗,4,cao2-xi1-zong1,nr
草寫,3,cao3-xie3,n
出離,3,chu1-li2,v
藏布,3,cang2-bu4,v
陳雲崗,3,chen2-yun2-gang3,nr
愁雲慘淡,3,chou2-yun2-can3-dan4,i
沖淡,143,chong1-dan4,a
蒼蠅粉,3,cang1-ying2-fen3,vn
從勒爾,2,cong2-lei1-er3,nr
傳聞異辭,3,chuan2-wen2-yi4-ci2,i
茶店,8,cha2-dian4,n
陳旭麓,6,chen2-xu4-lu4,nr
傳承者,3,chuan2-cheng2-zhe3,n
椎埋狗竊,3,chui2-mai2-gou3-qie4,n
初體驗,3,chu1-ti3-yan4,vn
粗聲暴氣,3,cu1-sheng1-bao4-qi4,i
綽,190,chuo4,n
串聯詞,3,chuan4-lian2-ci2,n
蟲聲,3,chong2-sheng1,n
純屬捏造,3,chun2-shu3-nie1-zao4,vn
出埃及記,3,chu1-ai1-ji2-ji4,i
程新廣,3,cheng2-xin1-guang3,nr
此刻,3271,ci3-ke4,r
測試環境,4,ce4-shi4-huan2-jing4,n
稱重量,3,cheng1-zhong4-liang4,n
猜測到,3,cai1-ce4-dao4,l
朝陽門,61,chao2-yang2-men2,ns
暢銷品,7,chang4-xiao1-pin3,n
陳燕玲,2,chen2-yan4-ling2,nr
柴達木河,3,chai2-da2-mu4-he2,ns
傳染性,167,chuan2-ran3-xing4,n
傳染科,5,chuan2-ran3-ke1,n
朝鮮外務省,5,chao2-xian1-wai4-wu4-sheng3,nt
崔百勝,3,cui1-bai3-sheng4,nr
菜單欄,3,cai4-dan1-lan2,n
陳詞,44,chen2-ci2,nr
曾圖南,17,ceng2-tu2-nan2,nr
車婉婉,3,che1-wan3-wan3,nr
赤手空拳,246,chi4-shou3-kong1-quan2,i
鏟土機,3,chan3-tu3-ji1,n
持戈試馬,3,chi2-ge1-shi4-ma3,i
崇安區,3,chong2-an1-qu1,ns
朝儀,3,chao2-yi2,nz
創智科技,2,chuang4-zhi4-ke1-ji4,n
成幫結隊,3,cheng2-bang1-jie2-dui4,n
錩,9,chang1,zg
茶點心,3,cha2-dian3-xin1,n
從這時起,3,cong2-zhe4-shi2-qi3,l
稠乎乎,3,chou2-hu1-hu1,i
裁量,14,cai2-liang4,n
乘座,3,cheng2-zuo4,n
殘月,40,can2-yue4,t
傳杯換盞,3,chuan2-bei1-huan4-zhan3,n
程家大,3,cheng2-jia1-da4,nr
出得,3,chu1-de2,v
車庫,32,che1-ku4,n
川麗江,3,chuan1-li4-jiang1,nr
慈善賽,3,ci2-shan4-sai4,nr
草薙,3,cao3-ti4,vn
產米地,3,chan3-mi3-de,n
柴智屏,3,chai2-zhi4-ping2,nr
沉得住,3,chen2-de2-zhu4,v
重新聚集,3,chong2-xin1-ju4-ji2,nz
沖溝,3,chong1-gou1,ns
崔先生,2,cui1-xian1-sheng1,nr
磁卡,27,ci2-ka3,n
常進節,16,chang2-jin4-jie2,nr
夎,601,cuo4,zg
產院,3,chan3-yuan4,n
趁人之危,6,chen4-ren2-zhi1-wei1,i
車房,3,che1-fang2,n
磁化水,3,ci2-hua4-shui3,n
叉燒包,3,cha1-shao1-bao1,n
醋心,3,cu4-xin1,n
吃光,47,chi1-guang1,v
陳煥然,3,chen2-huan4-ran2,nr
成反比,3,cheng2-fan3-bi3,j
重印書目,3,chong2-yin4-shu1-mu4,n
此間,1076,ci3-jian1,t
初修通,2,chu1-xiu1-tong1,nr
翠柏,25,cui4-bai3,nr
傳過去,3,chuan2-guo4-qu4,v
出韻,3,chu1-yun4,n
初蕭何,2,chu1-xiao1-he2,nr
側重於,3,ce4-zhong4-yu2,n
刺玫,2,ci4-mei2,n
彩筆,7,cai3-bi3,n
承扶,3,cheng2-fu2,v
潮陽市,5,chao2-yang2-shi4,ns
叱吒,27,chi4-zha1,v
磁單極子,3,ci2-dan1-ji2-zi,n
茶几,322,cha2-ji1,n
傳染期,2,chuan2-ran3-qi1,n
彩虹女,3,cai3-hong2-nv3,n
慈父嚴母,3,ci2-fu4-yan2-mu3,nr
財政率,3,cai2-zheng4-lv4,n
草蓆,48,cao3-xi2,n
雌質,3,ci2-zhi4,n
陳法蓉,3,chen2-fa3-rong2,nr
踩點,10,cai3-dian3,v
陳吉餘,2,chen2-ji2-yu2,nr
存儲用戶,2,cun2-chu3-yong4-hu4,n
參知政事,98,can1-zhi1-zheng4-shi4,n
沉凝,7,chen2-ning2,vn
餐刀,3,can1-dao1,n
插頁,180,cha1-ye4,n
錯填,3,cuo4-tian2,v
殘民害理,3,can2-min2-hai4-li3,n
寸白蟲,3,cun4-bai2-chong2,n
腸骨,11,chang2-gu3,n
仇富,15,chou2-fu4,nr
察顏觀色,14,cha2-yan2-guan1-se4,i
遲慢,3,chi2-man4,d
成員,4686,cheng2-yuan2,n
場點,3,chang3-dian3,n
查察,42,cha2-cha2,v
秤不離砣,3,cheng4-bu4-li2-tuo2,n
穿牆術,3,chuan1-qiang2-shu4,n
草率將事,3,cao3-shuai4-jiang1-shi4,n
乘勝逐北,3,cheng2-sheng4-zhu2-bei3,i
昌寧縣,3,chang1-ning2-xian4,ns
創立者,105,chuang4-li4-zhe3,n
滄浪,3,cang1-lang4,ns
常識推理,3,chang2-shi2-tui1-li3,l
充放電,11,chong1-fang4-dian4,n
常捷軍,3,chang2-jie2-jun1,nr
採購供應,3,cai3-gou4-gong1-ying1,n
楚軍營,3,chu3-jun1-ying2,nr
翠,1094,cui4,nr
產品銷售,10,chan3-pin3-xiao1-shou4,j
毳,7,cui4,g
藏漫閣,3,cang2-man4-ge2,nr
赤身露體,30,chi4-shen1-lu4-ti3,i
傳送速度,4,chuan2-song4-su4-du4,n
傳神寫照,2,chuan2-shen2-xie3-zhao4,n
寸陰是惜,3,cun4-yin1-shi4-xi1,l
熾燃,3,chi4-ran2,a
穿針,3,chuan1-zhen1,n
詞盲,3,ci2-mang2,n
財經部門,3,cai2-jing1-bu4-men2,n
巢門,2,chao2-men2,ns
逞威風,11,cheng3-wei1-feng1,l
呈色反應,3,cheng2-se4-fan3-ying1,n
車篷,3,che1-peng2,n
出路,881,chu1-lu4,v
常用對數,10,chang2-yong4-dui4-shu4,l
蠶紙,3,can2-zhi3,n
曾參殺人,3,ceng2-can1-sha1-ren2,nr
城堡,616,cheng2-bao3,ns
吹毛洗垢,3,chui1-mao2-xi3-gou4,i
饞涎,3,chan2-xian2,i
初夏,130,chu1-xia4,t
曹熙,3,cao2-xi1,nrfg
賜與,48,ci4-yu3,v
馳騁疆場,4,chi2-cheng3-jiang1-chang3,l
船昀室,3,chuan2-yun2-shi4,v
陳大林,2,chen2-da4-lin2,nr
彲,560,chi1,zg
彩票軟件,3,cai3-piao4-ruan3-jian4,l
初啟程序,3,chu1-qi3-cheng2-xu4,l
財務部門,3,cai2-wu4-bu4-men2,n
重霄,4,chong2-xiao1,n
從何而來,3,cong2-he2-er2-lai2,l
酢漿草,3,cu4-jiang1-cao3,vn
陳之才,22,chen2-zhi1-cai2,nr
陳少白,19,chen2-shao3-bai2,nr
c#,3,c#,nz
衝樁管線,3,chong1-zhuang1-guan3-xian4,n
充,1549,chong1,v
