chinese,frequency,pinyin,posseg
女模特,3,nv3-mo2-te4,nr
內幣,3,nei4-bi4,n
牛蹄之魚,3,niu2-ti2-zhi1-yu2,n
那思摩,2,na4-si1-mo2,nr
那粒紅,2,na4-li4-hong2,nr
齧齒類,3,nie4-chi3-lei4,nz
南斯拉夫共產主義者聯盟,6,nan2-si1-la1-fu1-gong4-chan3-zhu3-yi4-zhe3-lian2-meng2,nt
囊漏貯中,3,nang2-lou4-zhu4-zhong1,n
倪,229,ni2,nr
弄巧成拙,47,nong4-qiao3-cheng2-zhuo1,i
女童軍,3,nv3-tong2-jun1,n
南池子,132,nan2-chi2-zi,nr
女傑,9,nv3-jie2,n
南康縣,6,nan2-kang1-xian4,ns
腦瘤,28,nao3-liu2,n
奶粉,446,nai3-fen3,n
難眠,3,nan2-mian2,v
暱交,3,ni4-jiao1,n
男人網,3,nan2-ren2-wang3,n
黏皮著骨,3,nian2-pi2-zhe-gu3,n
挪用資金,3,nuo2-yong4-zi1-jin1,n
納舶,2,na4-bo2,n
內牆,14,nei4-qiang2,n
能力差異,3,neng2-li4-cha4-yi4,i
農機配件,3,nong2-ji1-pei4-jian4,n
南王爺,2,nan2-wang2-ye2,nr
牛羊勿踐,3,niu2-yang2-wu4-jian4,nr
奶孃,71,nai3-niang2,n
寧遠府,2,ning2-yuan3-fu3,nr
鬧市區,180,nao4-shi4-qu1,n
女用,3,nv3-yong4,n
尿瀦留,3,niao4-zhu1-liu2,vn
鬧騰,167,nao4-teng2,v
南平市,24,nan2-ping2-shi4,ns
年成交額,2,nian2-cheng2-jiao1-e2,n
南昌,829,nan2-chang1,ns
能掐會算,3,neng2-qia1-hui4-suan4,l
黏膜炎,2,nian2-mo2-yan2,n
內科,205,nei4-ke1,n
那信遞,2,na4-xin4-di4,nr
農經,3,nong2-jing1,n
泥牛入海,10,ni2-niu2-ru4-hai3,i
耐勞,14,nai4-lao2,a
內蘊,47,nei4-yun4,n
弄斜,3,nong4-xie2,v
妮弗,5,ni1-fu2,nrt
難料,3,nan2-liao4,n
尼科西亞,11,ni2-ke1-xi1-ya4,ns
泥腿,3,ni2-tui3,n
鬧荒,3,nao4-huang1,v
尼爾遜,5,ni2-er3-xun4,nr
男用錶,3,nan2-yong4-biao3,n
鳥獸,112,niao3-shou4,n
扭力,4,niu3-li4,n
那狗官,9,na4-gou3-guan1,nr
倪寬贊,2,ni2-kuan1-zan4,nr
泥磚,3,ni2-zhuan1,n
喃,47,nan2,o
納采問,2,na4-cai3-wen4,nr
聶伯灣,2,nie4-bo2-wan1,nr
寧可信其,3,ning2-ke3-xin4-qi2,nr
怒目而視,88,nu4-mu4-er2-shi4,i
拈輕掇重,3,nian1-qing1-duo1-zhong4,z
那西亞斯,16,na4-xi1-ya4-si1,ns
納吉布,21,na4-ji2-bu4,nr
溺職,3,ni4-zhi2,v
農工民主黨中央,3,nong2-gong1-min2-zhu3-dang3-zhong1-yang1,nt
難友,29,nan2-you3,n
那小王爺,5,na4-xiao3-wang2-ye2,nr
內存大小,3,nei4-cun2-da4-xiao3,n
女伶,3,nv3-ling2,n
能奈,3,neng2-nai4,n
鬧著玩兒,23,nao4-zhe-wan2-er2,v
尿囊,16,niao4-nang2,n
孃,2,niang2,zg
年終考評,3,nian2-zhong1-kao3-ping2,n
南雄水,2,nan2-xiong2-shui3,ns
濃豔,33,nong2-yan4,a
內政部長,56,nei4-zheng4-bu4-zhang3,n
男女搭配,3,nan2-nv3-da1-pei4,l
內勤,11,nei4-qin2,n
南征北伐,4,nan2-zheng1-bei3-fa2,nr
鯰,142,nian2,n
那就好,3,na4-jiu4-hao3,l
妳愛,3,ni3-ai4,z
南陵,6,nan2-ling2,ns
女神,307,nv3-shen2,n
內華達,89,nei4-hua2-da2,ns
女鬼,3,nv3-gui3,n
努兒海,3,nu3-er2-hai3,ns
擬品,3,ni3-pin3,n
諾韋爾,10,nuo4-wei2-er3,nrt
涅瓦河,13,nie4-wa3-he2,ns
內涵式,7,nei4-han2-shi4,n
哪一隻,3,na3-yi1-zhi1,c
農委,13,nong2-wei3,n
奶聲奶氣,6,nai3-sheng1-nai3-qi4,n
年產量,244,nian2-chan3-liang4,n
拈線,3,nian1-xian4,v
聶拉木縣,3,nie4-la1-mu4-xian4,ns
猱,66,nao2,g
萘酚,23,nai4-fen1,nz
扭直作曲,3,niu3-zhi2-zuo4-qu1,l
男明星,3,nan2-ming2-xing1,n
努沙登加拉,16,nu3-sha1-deng1-jia1-la1,nrt
尼龍帶,3,ni2-long2-dai4,nr
粘液性,3,nian2-ye4-xing4,n
鳥啼花落,3,niao3-ti2-hua1-luo4,i
女人性,3,nv3-ren2-xing4,n
寧巴,3,ning2-ba1,ns
拿在手上,3,na2-zai4-shou3-shang4,l
南京農業,3,nan2-jing1-nong2-ye4,nt
農宜牧,4,nong2-yi2-mu4,nr
女大難留,3,nv3-da4-nan2-liu2,i
駑下,3,nu2-xia4,a
逆流層析,3,ni4-liu2-ceng2-xi1,l
南門市場,3,nan2-men2-shi4-chang3,ns
擰成,3,ning2-cheng2,v
弄混,3,nong4-hun4,v
內部事務,3,nei4-bu4-shi4-wu4,n
內廷尚,2,nei4-ting2-shang4,nr
尼斯頓,2,ni2-si1-dun4,nrt
尿失禁,3,niao4-shi1-jin4,v
逆勢,12,ni4-shi4,vd
南東東,3,nan2-dong1-dong1,ns
寧宮皇后,2,ning2-gong1-huang2-hou4,nr
唸了,3,nian4-le,y
霓紅燈,3,ni2-hong2-deng1,n
那姓尹,2,na4-xing4-yin3,nr
納爾遜,36,na4-er3-xun4,nr
暖壽,3,nuan3-shou4,n
難為,10,nan2-wei4,d
牛力盡,2,niu2-li4-jin3,nr
捏碎,3,nie1-sui4,v
能力差,3,neng2-li4-cha4,n
那夥,3,na4-huo3,r
那紫衫,6,na4-zi3-shan1,nr
女兒島,3,nv3-er2-dao3,n
男保姆,3,nan2-bao3-mu3,n
女舉,6,nv3-ju3,n
男歌星,3,nan2-ge1-xing1,n
南開,155,nan2-kai1,ns
年齡段,119,nian2-ling2-duan4,n
鬧鈴,2,nao4-ling2,n
尿道,234,niao4-dao4,n
南京站,39,nan2-jing1-zhan4,nt
哪樣,64,na3-yang4,r
聶斯托,11,nie4-si1-tuo1,nr
那斯城,3,na4-si1-cheng2,nr
捏成,3,nie1-cheng2,v
牛有成,2,niu2-you3-cheng2,nr
尼爾回,2,ni2-er3-hui2,nr
嫩芽,59,nen4-ya2,n
南柯夢,5,nan2-ke1-meng4,nr
囊螢照書,3,nang2-ying2-zhao4-shu1,nz
耐久黴素,3,nai4-jiu3-mei2-su4,n
鳥島,50,niao3-dao3,n
諾里斯,2,nuo4-li3-si1,nrt
暖風機,3,nuan3-feng1-ji1,n
鼐,217,nai4,g
濃咖啡,3,nong2-ka1-fei1,nr
納布盧斯,2,na4-bu4-lu2-si1,nrt
農林牧漁,10,nong2-lin2-mu4-yu2,j
逆水順舟,3,ni4-shui3-shun4-zhou1,i
腦梗塞,3,nao3-geng3-se4,n
紐約日報,3,niu3-yue1-ri4-bao4,nt
內查外調,3,nei4-cha2-wai4-diao4,n
納月,2,na4-yue4,nz
那無君,2,na4-wu2-jun1,nr
能文能武,13,neng2-wen2-neng2-wu3,nr
男式大衣,3,nan2-shi4-da4-yi1,n
那星官,3,na4-xing1-guan1,nr
內心深處,3,nei4-xin1-shen1-chu4,i
那越兒,2,na4-yue4-er2,nr
乃至,1309,nai3-zhi4,c
奴才相,3,nu2-cai2-xiang1,n
諾爾蘭,5,nuo4-er3-lan2,nrt
奶奶家,3,nai3-nai3-jia1,n
尼一世,2,ni2-yi1-shi4,nr
牛排館,3,niu2-pai2-guan3,nt
泥人,97,ni2-ren2,n
躡腳躡手,3,nie4-jiao3-nie4-shou3,vn
農技站,11,nong2-ji4-zhan4,n
念動訓練,3,nian4-dong4-xun4-lian4,n
能量最優,3,neng2-liang4-zui4-you1,nr
南方澳,3,nan2-fang1-ao4,nr
氼,2,ni4,zg
尼塞河,4,ni2-sai1-he2,ns
內堂奔,3,nei4-tang2-ben1,nr
擰下,3,ning2-xia4,v
男家,30,nan2-jia1,n
寧靜,652,ning2-jing4,nr
鳥店,3,niao3-dian4,n
牛毛,33,niu2-mao2,nr
那姓姬,4,na4-xing4-ji1,nr
那仙器,2,na4-xian1-qi4,nr
南迴線,3,nan2-hui2-xian4,l
倪匡,3,ni2-kuang1,nr
農業,16233,nong2-ye4,n
農業投入,3,nong2-ye4-tou2-ru4,n
釹鐵硼,5,nv3-tie3-peng2,n
腦顱,27,nao3-lu2,n
那晴雯,3,na4-qing2-wen2,nr
廿四個,6,nian4-si4-ge4,m
拿大頭,3,na2-da4-tou2,l
聶耳,28,nie4-er3,nr
擬聲,3,ni3-sheng1,d
凝結水,3,ning2-jie2-shui3,nr
貀,16,na4,zg
女公子,5,nv3-gong1-zi3,n
擬妥,3,ni3-tuo3,v
農業裝備,3,nong2-ye4-zhuang1-bei4,n
鎳幣,2,nie4-bi4,n
擬正則元,3,ni3-zheng4-ze2-yuan2,n
寧寺敬,7,ning2-si4-jing4,nr
泥工,3,ni2-gong1,n
內行星,16,nei4-xing2-xing1,n
尼貝龍,3,ni2-bei4-long2,nr
南豐村,3,nan2-feng1-cun1,ns
男才女貌,3,nan2-cai2-nv3-mao4,i
粘膜,404,nian2-mo2,n
難不住,3,nan2-bu2-zhu4,d
女褲,3,nv3-ku4,n
那蠶兒,8,na4-can2-er2,nr
南陽市,26,nan2-yang2-shi4,ns
耐藥,38,nai4-yao4,nz
牛鬥虎,2,niu2-dou4-hu3,nr
南充市,16,nan2-chong1-shi4,ns
捻滅,3,nian3-mie4,v
寧海溫泉,14,ning2-hai3-wen1-quan2,nr
能御之,2,neng2-yu4-zhi1,nr
內張力,3,nei4-zhang1-li4,n
攆走,30,nian3-zou3,v
南明諸,3,nan2-ming2-zhu1,nr
牛脊肉,3,niu2-ji2-rou4,n
南溪縣,3,nan2-xi1-xian4,ns
女子高級,3,nv3-zi3-gao1-ji2,n
男青年,3,nan2-qing1-nian2,n
尼爾,22,ni2-er3,nrt
鈉泵,6,na4-beng4,nz
能看能寫,3,neng2-kan4-neng2-xie3,i
內容梗概,3,nei4-rong2-geng3-gai4,n
農四師,2,nong2-si4-shi1,nr
農學家,30,nong2-xue2-jia1,n
女壘,16,nv3-lei3,n
逆流而上,3,ni4-liu2-er2-shang4,i
那三春,4,na4-san1-chun1,nr
弄清,362,nong4-qing1,v
年度預算,3,nian2-du4-yu4-suan4,l
蔫呼呼,3,nian1-hu1-hu1,z
娘娘,972,niang2-niang2,n
內閣總理,90,nei4-ge2-zong3-li3,n
牛相鬥,2,niu2-xiang1-dou4,nr
難鳴孤掌,3,nan2-ming2-gu1-zhang3,i
那巨蟲,3,na4-ju4-chong2,nr
內江市,10,nei4-jiang1-shi4,ns
凝固劑,3,ning2-gu4-ji4,n
內酰胺,3,nei4-xian1-an4,n
南亞工專,3,nan2-ya4-gong1-zhuan1,nt
南運河,40,nan2-yun4-he2,ns
農校,15,nong2-xiao4,n
寧海州,4,ning2-hai3-zhou1,ns
內聚性,5,nei4-ju4-xing4,n
女校長,3,nv3-xiao4-zhang3,n
男團,17,nan2-tuan2,n
碾盤,72,nian3-pan2,n
農技,46,nong2-ji4,n
納爾瓦,16,na4-er3-wa3,nr
尼克,28,ni2-ke4,nrt
齧臂之好,3,nie4-bi4-zhi1-hao3,n
年俸,5,nian2-feng4,n
內對口器,3,nei4-dui4-kou3-qi4,n
內防,3,nei4-fang2,n
那條,891,na4-tiao2,mq
農用物資,3,nong2-yong4-wu4-zi1,n
男女平等,47,nan2-nv3-ping2-deng3,l
那小官,10,na4-xiao3-guan1,nr
那龜奴,3,na4-gui1-nu2,nr
內頁,3,nei4-ye4,n
年終獎金,3,nian2-zhong1-jiang3-jin1,n
膿,296,nong2,n
碾米廠,6,nian3-mi3-chang3,n
扭動,127,niu3-dong4,v
南京港,13,nan2-jing1-gang3,ns
南寧德,2,nan2-ning2-de2,nr
男伴,8,nan2-ban4,n
女鞍,3,nv3-an1,n
難於啟齒,3,nan2-yu2-qi3-chi3,i
牛鞅,3,niu2-yang4,nr
牛皮鞋,6,niu2-pi2-xie2,nr
內伶仃島,4,nei4-ling2-ding1-dao3,ns
內官監,4,nei4-guan1-jian1,nr
南威爾士,6,nan2-wei1-er3-shi4,ns
內層,87,nei4-ceng2,n
南漢宸,2,nan2-han4-chen2,nr
拿藥,23,na2-yao4,n
弄虛作假,112,nong4-xu1-zuo4-jia3,i
逆水,14,ni4-shui3,n
尼龍襪,7,ni2-long2-wa4,nz
奈良,65,nai4-liang2,v
那霸市,5,na4-ba4-shi4,nr
年久月深,3,nian2-jiu3-yue4-shen1,t
哪家,108,na3-jia1,r
諾曼人,41,nuo4-man4-ren2,nrt
那蓉兒,4,na4-rong2-er2,nr
挪威人,35,nuo2-wei1-ren2,n
努力奮鬥,3,nu3-li4-fen4-dou4,nr
那舵主,3,na4-duo4-zhu3,nr
駑馬十舍,3,nu2-ma3-shi2-she3,n
南水峪村,2,nan2-shui3-yu4-cun1,ns
內銷品,3,nei4-xiao1-pin3,n
奴隸主,361,nu2-li4-zhu3,n
難關,269,nan2-guan1,v
寧夷州,2,ning2-yi2-zhou1,ns
南樑,5,nan2-liang2,ns
南巖,3,nan2-yan2,ns
泥灰,3,ni2-hui1,n
寧完我,3,ning2-wan2-wo3,nr
尼科爾森,7,ni2-ke1-er3-sen1,nrt
凝眸,24,ning2-mou2,v
內閣會議,3,nei4-ge2-hui4-yi4,n
紐波特,8,niu3-bo1-te4,nrt
內耳,66,nei4-er3,n
內伸,3,nei4-shen1,v
鎳鋼,8,nie4-gang1,n
農林牧副,3,nong2-lin2-mu4-fu4,j
尼塞,4,ni2-sai1,nrt
黏成,3,nian2-cheng2,v
納託爾,2,na4-tuo1-er3,nr
能成善,16,neng2-cheng2-shan4,nr
能臣,6,neng2-chen2,n
能屈能伸,32,neng2-qu1-neng2-shen1,i
倪世斌,5,ni2-shi4-bin1,nr
南關,137,nan2-guan1,ns
拿定主意,3,na2-ding4-zhu3-yi4,n
泥腳,3,ni2-jiao3,n
耐水,3,nai4-shui3,n
內布拉,3,nei4-bu4-la1,nrt
那寶玉,19,na4-bao3-yu4,nr
尿流屁滾,3,niao4-liu2-pi4-gun3,n
納右旗,5,na4-you4-qi2,nr
紐崔萊,3,niu3-cui1-lai2,nz
尼泊爾語,9,ni2-po1-er3-yu3,nz
納黎宣,8,na4-li2-xuan1,nr
奶房,3,nai3-fang2,n
南京日報,3,nan2-jing1-ri4-bao4,nz
囊蓋,3,nang2-gai4,v
納布,4,na4-bu4,v
凝汽器,8,ning2-qi4-qi4,n
鬧洞房,13,nao4-dong4-fang2,n
耐鹽作物,3,nai4-yan2-zuo4-wu4,l
男兒本色,3,nan2-er2-ben3-se4,n
納資代,3,na4-zi1-dai4,n
凝視,681,ning2-shi4,v
撓癢,6,nao2-yang3,v
內省法,3,nei4-sheng3-fa3,n
農業專科,3,nong2-ye4-zhuan1-ke1,n
南錫學派,3,nan2-xi1-xue2-pai4,nr
扭力天平,3,niu3-li4-tian1-ping2,l
女歌唱家,3,nv3-ge1-chang4-jia1,n
那紅玉,4,na4-hong2-yu4,nr
凝視著,3,ning2-shi4-zhe,n
能免則免,3,neng2-mian3-ze2-mian3,l
那散修,2,na4-san4-xiu1,nr
黏附力,3,nian2-fu4-li4,n
儂,92,nong2,g
南開區,17,nan2-kai1-qu1,ns
鎿,59,na2,zg
霓虹,23,ni2-hong2,n
瑙,812,nao3,nrt
尿毒症,54,niao4-du2-zheng4,n
南至北,2,nan2-zhi4-bei3,ns
寧宮朝,4,ning2-gong1-chao2,nr
耐髒,3,nai4-zang1,n
內核,178,nei4-he2,n
內地版,3,nei4-de-ban3,n
難於上天,3,nan2-yu2-shang4-tian1,i
擰,640,ning2,v
怒目,130,nu4-mu4,n
那鐵躍,3,na4-tie3-yue4,nr
女裸體,3,nv3-luo3-ti3,i
內燃機車,30,nei4-ran2-ji1-che1,n
納莫埃,2,na4-mo4-ai1,nr
南康市,3,nan2-kang1-shi4,ns
男權,38,nan2-quan2,n
內業,9,nei4-ye4,n
牛疫,3,niu2-yi4,n
那東珠,2,na4-dong1-zhu1,nr
南蠻,51,nan2-man2,nr
逆我者死,3,ni4-wo3-zhe3-si3,i
內外貿,2,nei4-wai4-mao4,n
年均值,4,nian2-jun1-zhi2,n
年近花甲,11,nian2-jin4-hua1-jia3,l
農民之友,3,nong2-min2-zhi1-you3,l
南渡,2,nan2-du4,ns
南河村,6,nan2-he2-cun1,ns
納爾德,2,na4-er3-de2,nr
鬧矛盾,3,nao4-mao2-dun4,l
農藝館,3,nong2-yi4-guan3,n
扭秧歌,10,niu3-yang1-ge1,n
內疚,194,nei4-jiu4,a
女權,51,nv3-quan2,n
農務,3,nong2-wu4,n
納尼亞,3,na4-ni2-ya4,nr
男子單打,3,nan2-zi-dan1-da3,l
氖,538,nai3,n
鬧聲,3,nao4-sheng1,n
南島,143,nan2-dao3,ns
逆道亂常,3,ni4-dao4-luan4-chang2,i
南方週末,3,nan2-fang1-zhou1-mo4,nr
你們,21386,ni3-men,r
能而君,2,neng2-er2-jun1,nr
年齡特徵,3,nian2-ling2-te4-zhi3,n
黏上,3,nian2-shang4,n
難聞,46,nan2-wen2,n
內科主任,3,nei4-ke1-zhu3-ren4,n
內容摘要,3,nei4-rong2-zhai1-yao4,n
牛肉,1183,niu2-rou4,n
南京政府,65,nan2-jing1-zheng4-fu3,nt
紐西蘭,3,niu3-xi1-lan2,ns
扭轉局勢,3,niu3-zhuan3-ju2-shi4,n
年薪制,6,nian2-xin1-zhi4,n
能忍則安,3,neng2-ren3-ze2-an1,i
奶製品,63,nai3-zhi4-pin3,n
男巫,3,nan2-wu1,n
努起,3,nu3-qi3,v
能聽能看,3,neng2-ting1-neng2-kan4,i
唸好,3,nian4-hao3,z
年久失修,45,nian2-jiu3-shi1-xiu1,l
那柄刀,3,na4-bing3-dao1,nr
內子,3,nei4-zi,n
能徵,5,neng2-zheng1,n
寧洪虎,8,ning2-hong2-hu3,nr
尼克會,4,ni2-ke4-hui4,nr
捏控,3,nie1-kong4,v
鈕釦,119,niu3-kou4,n
鎳材,3,nie4-cai2,n
黏手,3,nian2-shou3,n
捻土為香,3,nian3-tu3-wei4-xiang1,n
牛山島,2,niu2-shan1-dao3,nr
那木罕,21,na4-mu4-han3,nr
南劍州,9,nan2-jian4-zhou1,nr
內明,3,nei4-ming2,n
暖通設計,3,nuan3-tong1-she4-ji4,n
捏壞,3,nie1-huai4,v
男同性戀,3,nan2-tong2-xing4-lian4,n
年事已高,184,nian2-shi4-yi3-gao1,l
牛軛湖,20,niu2-e4-hu2,n
挪威語,6,nuo2-wei1-yu3,nz
南華西,3,nan2-hua2-xi1,ns
男舞者,2,nan2-wu3-zhe3,n
喏喏連聲,3,nuo4-nuo4-lian2-sheng1,z
南戶窺郎,3,nan2-hu4-kui1-lang2,n
紐芬蘭省,2,niu3-fen1-lan2-sheng3,ns
那識君,2,na4-shi2-jun1,nr
鳥浴,3,niao3-yu4,n
農交會,3,nong2-jiao1-hui4,j
女相士,2,nv3-xiang4-shi4,n
納唐,3,na4-tang2,nz
男員工,3,nan2-yuan2-gong1,n
怒罵,138,nu4-ma4,v
年期,73,nian2-qi1,t
南聯,4,nan2-lian2,ns
恁般,56,nen4-ban1,u
拈弄,3,nian1-nong4,v
那華箏,2,na4-hua2-zheng1,nr
聶莊村,3,nie4-zhuang1-cun1,nr
女幹事,3,nv3-gan4-shi4,n
女織男耕,3,nv3-zhi1-nan2-geng1,n
南流江,5,nan2-liu2-jiang1,ns
扭過來,3,niu3-guo4-lai2,l
內在激勵,3,nei4-zai4-ji1-li4,l
內格夫沙漠,2,nei4-ge2-fu1-sha1-mo4,ns
南票區,3,nan2-piao4-qu1,ns
躡腳根,3,nie4-jiao3-gen1,i
腦溢血,22,nao3-yi4-xue4,n
檸檬霜,3,ning2-meng2-shuang1,nz
濃煙滾滾,14,nong2-yan1-gun3-gun3,l
納屨踵決,3,na4-ju4-zhong3-jue2,i
牛尾,15,niu2-wei3,n
諾羅敦,8,nuo4-luo2-dun1,ns
縌,3,ni4,zg
那文士,10,na4-wen2-shi4,nr
薴,47,ning2,n
南投人,3,nan2-tou2-ren2,nz
難乎為情,3,nan2-hu1-wei4-qing2,i
捏造者,3,nie1-zao4-zhe3,l
挪威海,33,nuo2-wei1-hai3,ns
年末,696,nian2-mo4,t
拿不準,3,na2-bu4-zhun3,v
諾貝爾化學獎,62,nuo4-bei4-er3-hua4-xue2-jiang3,nz
廿二日,3,nian4-er4-ri4,m
逆城市化,3,ni4-cheng2-shi4-hua4,j
乃蠻,69,nai3-man2,n
惱頭,3,nao3-tou2,v
糯米飯,535,nuo4-mi3-fan4,n
南緣,153,nan2-yuan2,f
嫋裊繞繞,3,niao3-niao3-rao4-rao4,i
南鄭,35,nan2-zheng4,ns
溺嬰罪,3,ni4-ying1-zui4,n
寧陽,9,ning2-yang2,ns
納哈揚,2,na4-ha1-yang2,nr
那青躍,2,na4-qing1-yue4,nr
年齡層,3,nian2-ling2-ceng2,n
農夫山泉,2,nong2-fu1-shan1-quan2,nz
凝結,336,ning2-jie2,v
南非非洲人國民大會,7,nan2-fei1-fei1-zhou1-ren2-guo2-min2-da4-hui4,nt
泥而不滓,3,nie4-er2-bu4-zi3,n
聶永芳,3,nie4-yong3-fang1,nr
弄清情況,3,nong4-qing1-qing2-kuang4,n
霓紅柱,3,ni2-hong2-zhu4,n
那知楊,13,na4-zhi1-yang2,nr
乃曰,3,nai3-yue1,c
難治性,10,nan2-zhi4-xing4,n
農負,3,nong2-fu4,n
那焙茗,2,na4-bei4-ming2,nr
南斯拉夫政府,3,nan2-si1-la1-fu1-zheng4-fu3,nt
那神兵,2,na4-shen2-bing1,nr
南京航空航天大學,19,nan2-jing1-hang2-kong1-hang2-tian1-da4-xue2,nt
能源網,3,neng2-yuan2-wang3,n
凝注,9,ning2-zhu4,v
納托爾,2,na4-tuo1-er3,nr
能如龍,2,neng2-ru2-long2,nr
內皮細胞,3,nei4-pi2-xi4-bao1,n
鳥籠,53,niao3-long2,n
躡,83,nie4,z
哪一塊,3,na3-yi1-kuai4,r
那夥群,2,na4-huo3-qun2,nr
南丹,12,nan2-dan1,ns
女孩子家,6,nv3-hai2-zi-jia1,n
內肽酶,3,nei4-tai4-mei2,n
納木措,5,na4-mu4-cuo4,nr
南南北北,3,nan2-nan2-bei3-bei3,ns
難以逾越,3,nan2-yi3-yu2-yue4,i
那谷主,4,na4-gu3-zhu3,nr
牛嘎陪,2,niu2-ga1-pei2,nr
難賺,3,nan2-zhuan4,v
年近古稀,3,nian2-jin4-gu3-xi1,l
納蘇斯,3,na4-su1-si1,nr
納木錯,26,na4-mu4-cuo4,nr
內丹,11,nei4-dan1,ns
尿水,3,niao4-shui3,n
娘兒們,92,niang2-er2-men,n
農豐,3,nong2-feng1,nz
倪不小,3,ni2-bu4-xiao3,nr
囊狀體,5,nang2-zhuang4-ti3,n
哪次,3,na3-ci4,r
嫋嫋娜娜,16,niao3-niao3-na4-na4,z
農民,11866,nong2-min2,n
鳥為食亡,3,niao3-wei4-shi2-wang2,i
牛寶軍,3,niu2-bao3-jun1,nr
黏,154,nian2,zg
年高德邵,3,nian2-gao1-de2-shao4,nr
南里,24,nan2-li3,ns
那水養,2,na4-shui3-yang3,nr
那不勒斯,154,na4-bu4-le4-si1,ns
甯中則,3,ning2-zhong1-ze2,nr
弄璋之喜,3,nong4-zhang1-zhi1-xi3,v
年衰歲暮,3,nian2-shuai1-sui4-mu4,n
寧死不屈,69,ning2-si3-bu4-qu1,i
年終,137,nian2-zhong1,t
那姓雲,10,na4-xing4-yun2,nr
內阿爾,2,nei4-a1-er3,nr
那禪師,3,na4-chan2-shi1,nr
納巴島,4,na4-ba1-dao3,nr
廿一名,3,nian4-yi1-ming2,m
南昌大學,3,nan2-chang1-da4-xue2,nt
南皮,21,nan2-pi2,n
凝灰岩,30,ning2-hui1-yan2,n
南濟水,2,nan2-ji4-shui3,nr
鳥翼,3,niao3-yi4,n
那留斯,4,na4-liu2-si1,nr
拈輕怕重,3,nian1-qing1-pa4-zhong4,i
濃眉大眼,65,nong2-mei2-da4-yan3,i
弄懂,48,nong4-dong3,v
男上位,3,nan2-shang4-wei4,n
南北寬,3,nan2-bei3-kuan1,nr
牛子厚,4,niu2-zi-hou4,nr
囊蟲,9,nang2-chong2,n
年來,3,nian2-lai2,t
那聲兒,2,na4-sheng1-er2,nr
奴脣婢舌,3,nu2-chun2-bi4-she2,i
南潯區,3,nan2-xun2-qu1,ns
擬合,43,ni3-he2,v
農畜,52,nong2-chu4,n
弄扁,3,nong4-bian3,n
那波利,4,na4-bo1-li4,nr
牛年,21,niu2-nian2,t
弄垮,10,nong4-kua3,v
寧侯朱,2,ning2-hou2-zhu1,nr
齧合,3,nie4-he2,z
擬議調停,3,ni3-yi4-diao4-ting2,n
喃喃,800,nan2-nan2,o
南軍,20,nan2-jun1,nr
膩友,3,ni4-you3,n
難得糊塗,3,nan2-de2-hu2-tu2,i
南明河,2,nan2-ming2-he2,ns
南南西,3,nan2-nan2-xi1,ns
那小紅,10,na4-xiao3-hong2,nr
南鎮,4,nan2-zhen4,ns
納粹主義,22,na4-cui4-zhu3-yi4,n
農夫,313,nong2-fu1,n
南天一,3,nan2-tian1-yi1,nr
孃家人,25,niang2-jia1-ren2,n
南豐,51,nan2-feng1,ns
能源辦,5,neng2-yuan2-ban4,v
農場主,258,nong2-chang3-zhu3,n
泥匠,3,ni2-jiang4,n
難住,35,nan2-zhu4,v
農地,9,nong2-de,n
拿單,2,na2-dan1,a
女生版,3,nv3-sheng1-ban3,n
難以捉摸,3,nan2-yi3-zhuo1-mo1,i
怒目相向,3,nu4-mu4-xiang1-xiang4,i
耐燃性,3,nai4-ran2-xing4,n
年齡結構,3,nian2-ling2-jie2-gou4,n
顳顬,16,nie4-ru2,n
儂,3,nong2,zg
尿卟啉,3,niao4-bu3-lin2,nr
能詩善,4,neng2-shi1-shan4,nr
拿開,3,na2-kai1,v
內傷,165,nei4-shang1,n
哪有什麼,3,na3-you3-shen2-me,l
牛腿琴,6,niu2-tui3-qin2,nr
廿四,37,nian4-si4,m
紐新,3,niu3-xin1,ns
內服,97,nei4-fu2,n
南屏山,6,nan2-ping2-shan1,ns
尼特斯,7,ni2-te4-si1,nr
牛羊魚,2,niu2-yang2-yu2,nr
農忙時節,3,nong2-mang2-shi2-jie2,l
牛刀,3,niu2-dao1,n
納稅人,177,na4-shui4-ren2,n
廿一日,2,nian4-yi1-ri4,m
那姓瑞,4,na4-xing4-rui4,nr
南臺工專,3,nan2-tai2-gong1-zhuan1,j
奴隸,4041,nu2-li4,n
暖水瓶,9,nuan3-shui3-ping2,n
農桑輯,12,nong2-sang1-ji2,n
尼昂,3,ni2-ang2,ns
硸,7,nve4,zg
囓齒類,3,nie4-chi3-lei4,nz
苧,47,ning2,n
能量色散,3,neng2-liang4-se4-san4,n
那大,395,na4-da4,ns
南澳,34,nan2-ao4,ns
寧夏大學,15,ning2-xia4-da4-xue2,nt
內海地區,3,nei4-hai3-di4-qu1,ns
牛頭馬面,11,niu2-tou2-ma3-mian4,n
那尊藤,2,na4-zun1-teng2,nr
娘子,1126,niang2-zi,n
紐約聯邦儲備銀行,3,niu3-yue1-lian2-bang1-chu3-bei4-yin2-xing2,nt
女騙子,3,nv3-pian4-zi,n
鈉,894,na4,n
南沙蔘,3,nan2-sha1-shen1,nr
能穿孔,3,neng2-chuan1-kong3,n
內部噪聲,3,nei4-bu4-zao4-sheng1,n
南柯一夢,21,nan2-ke1-yi1-meng4,nz
