chinese,frequency,pinyin,posseg
憂國愛民,3,you1-guo2-ai4-min2,i
慾障,3,yu4-zhang4,n
莜麥,22,you2-mai4,n
楊隆演,6,yang2-long2-yan3,nr
永和國小,3,yong3-he2-guo2-xiao3,nr
燕悉起,2,yan4-xi1-qi3,nr
一梯,3,yi1-ti1,n
由協修,2,you2-xie2-xiu1,nr
炎熇,3,yan2-he4,z
一絲不紊,3,yi1-si1-bu4-wen3,i
演進到,3,yan3-jin4-dao4,v
尹居士,10,yin3-ju1-shi4,nr
楊鳳城,5,yang2-feng4-cheng2,nr
葉爾馬克,24,ye4-er3-ma3-ke4,nrt
印地安話,3,yin4-de-an1-hua4,n
一千五百多名,2,yi1-qian1-wu3-bai3-duo1-ming2,m
鷹瞵虎視,3,ying1-lin2-hu3-shi4,v
運輸區劃,3,yun4-shu1-qu1-hua4,n
野景,2,ye3-jing3,n
一應,372,yi1-ying1,d
閻基陪,2,yan2-ji1-pei2,nr
盈懷,2,ying2-huai2,n
葉芽,12,ye4-ya2,nr
養大,3,yang3-da4,nr
一顯身手,34,yi1-xian3-shen1-shou3,i
一點四十五分,5,yi1-dian3-si4-shi2-wu3-fen1,m
有功之臣,3,you3-gong1-zhi1-chen2,i
一十四個,9,yi1-shi2-si4-ge4,m
陽平關,34,yang2-ping2-guan1,ns
楊小姐,18,yang2-xiao3-jie3,nr
殷吉微微,2,yin1-ji2-wei1-wei1,nr
亞美利加,9,ya4-mei3-li4-jia1,ns
譯意風,3,yi4-yi4-feng1,n
運城戰役,3,yun4-cheng2-zhan4-yi4,nz
鑰匙卡,3,yao4-shi-ka3,n
於祁山,2,yu2-qi2-shan1,nr
有歡容,2,you3-huan1-rong2,nr
有例可援,3,you3-li4-ke3-yuan2,l
義務獻工,3,yi4-wu4-xian4-gong1,n
雅興,42,ya3-xing4,ns
冶鍛,3,ye3-duan4,n
養殖場,49,yang3-zhi2-chang3,n
言片語,2,yan2-pian4-yu3,nz
遊擊隊員,84,you2-ji1-dui4-yuan2,n
語言文字,3,yu3-yan2-wen2-zi4,n
亦應如此,3,yi4-ying1-ru2-ci3,i
異形字,3,yi4-xing2-zi4,n
楊幹貞,4,yang2-gan4-zhen1,nr
楊聽罷,3,yang2-ting1-ba4,nr
茵席之臣,3,yin1-xi2-zhi1-chen2,n
遠古,294,yuan3-gu3,ns
翼緣板,3,yi4-yuan2-ban3,n
亞洲地區,55,ya4-zhou1-de-qu1,ns
野丫頭,3,ye3-ya1-tou2,n
隱隱,1144,yin3-yin3,z
韻詩,2,yun4-shi1,n
有高有低,26,you3-gao1-you3-di1,l
掩護著,3,yan3-hu4-zhe,l
預警機,265,yu4-jing3-ji1,n
義憤,89,yi4-fen4,n
羊肉,900,yang2-rou4,n
印蓋,2,yin4-gai4,ns
吟詩,133,yin2-shi1,v
玉翠兒,2,yu4-cui4-er2,nr
引狼,3,yin3-lang2,n
吖,21,ya1,x
意合情投,3,yi4-he2-qing2-tou2,nt
楊寅立,5,yang2-yin2-li4,nr
一步之遙,3,yi1-bu4-zhi1-yao2,l
演藝,95,yan3-yi4,n
淫賤,3,yin2-jian4,a
一百頃,4,yi4-bai3-qing3,m
養殖,2675,yang3-zhi2,vn
野蠻暴行,3,ye3-man2-bao4-xing2,i
亞麻棉,3,ya4-ma2-mian2,nr
以夷治夷,3,yi3-yi2-zhi4-yi2,ns
殃,61,yang1,vg
郵寄,105,you2-ji4,v
雲窗霧閣,3,yun2-chuang1-wu4-ge2,nr
異國他鄉,40,yi4-guo2-ta1-xiang1,l
羽聯,7,yu3-lian2,ns
抎,5,yun3,zg
鶯期燕約,3,ying1-qi1-yan4-yue1,i
一去不復返了,29,yi1-qu4-bu4-fu4-fan3-le,l
英屬維爾京群島,16,ying1-shu3-wei2-er3-jing1-qun2-dao3,ns
油幹火盡,3,you2-gan4-huo3-jin3,i
羊肉串,14,yang2-rou4-chuan4,n
一心同歸,3,yi1-xin1-tong2-gui1,i
因公行私,3,yin1-gong1-xing2-si1,n
蛘,75,yang2,g
楊宋鎮,2,yang2-song4-zhen4,nr
雲州,32,yun2-zhou1,ns
搖嘴掉舌,3,yao2-zui3-diao4-she2,l
瀛州鎮,3,ying2-zhou1-zhen4,ns
姚湘成,256,yao2-xiang1-cheng2,nr
俞正燮,4,yu2-zheng4-xie4,nr
偃武櫜兵,3,yan3-wu3-gao1-bing1,v
袁家騮,4,yuan2-jia1-liu2,nr
園林藝術,3,yuan2-lin2-yi4-shu4,n
訝,62,ya4,v
閻婆告,2,yan2-po2-gao4,nr
一千五,4,yi1-qian1-wu3,m
殞,42,yun3,v
醫藥品,4,yi1-yao4-pin3,n
尤特凱,4,you2-te4-kai3,nr
應急照明,3,ying1-ji2-zhao4-ming2,i
永貝裡,12,yong3-bei4-li3,nrt
原象,2,yuan2-xiang4,n
義警,3,yi4-jing3,n
仰事俯育,3,yang3-shi4-fu3-yu4,l
音效卡,3,yin1-xiao4-ka3,n
月子,34,yue4-zi,n
於鹽政,3,yu2-yan2-zheng4,nr
油壓,12,you2-ya1,n
夁,2,yi1,zg
引誘劑,4,yin3-you4-ji4,nz
移相器,5,yi2-xiang1-qi4,n
一呵而就,3,yi1-he1-er2-jiu4,i
玉馬,6,yu4-ma3,ns
由慧英,3,you2-hui4-ying1,nr
幽靈公主,3,you1-ling2-gong1-zhu3,n
願心,12,yuan4-xin1,v
野芹菜,3,ye3-qin2-cai4,nr
月落星沉,3,yue4-luo4-xing1-chen2,i
言之成理,38,yan2-zhi1-cheng2-li3,i
燕青拿,2,yan4-qing1-na2,nr
陰暗,244,yin1-an4,a
沿街叫賣,3,yan2-jie1-jiao4-mai4,n
一個三十,19,yi1-ge4-san1-shi2,m
銀海,258,yin2-hai3,ns
一瓶子不滿,2,yi1-ping2-zi-bu4-man3,n
冶鐵,3,ye3-tie3,n
要有光,3,yao4-you3-guang1,n
遠緣,21,yuan3-yuan2,n
眼鏡廠,3,yan3-jing4-chang3,n
一般性,86,yi4-ban1-xing4,l
亞青賽,13,ya4-qing1-sai4,nr
由難到易,3,you2-nan2-dao4-yi4,l
燕東園,3,yan4-dong1-yuan2,nr
嚴格主義,3,yan2-ge2-zhu3-yi4,nr
雲布雨施,3,yun2-bu4-yu3-shi1,nr
亞尼,10,ya4-ni2,nrt
益陽,39,yi4-yang2,ns
迎春會,2,ying2-chun1-hui4,nr
楊輕嘆,2,yang2-qing1-tan4,nr
牙買加政府,6,ya2-mai3-jia1-zheng4-fu3,nt
野性美,3,ye3-xing4-mei3,nz
玉米濃湯,3,yu4-mi3-nong2-tang1,nr
一萬二千餘,2,yi1-wan4-er4-qian1-yu2,m
飲冰茹,3,yin3-bing1-ru2,n
葉狀體,22,ye4-zhuang4-ti3,n
揚榷,3,yang2-que4,v
源興,4,yuan2-xing4,v
一籃,3,yi1-lan2,n
養兔場,2,yang3-tu4-chang3,n
養雞業,9,yang3-ji1-ye4,n
異,5,yi4,zg
妖鬼,3,yao1-gui3,n
楊春心,2,yang2-chun1-xin1,nr
英姿勃勃,9,ying1-zi1-bo2-bo2,i
遠視眼,6,yuan3-shi4-yan3,n
異塗同歸,3,yi4-tu2-tong2-gui1,i
楊過續,3,yang2-guo4-xu4,nr
爺倆,8,ye2-lia3,n
尢溪縣,3,you2-xi1-xian4,nt
揚厲,3,yang2-li4,nr
楊升南,2,yang2-sheng1-nan2,nr
禦敵於國門之外,18,yu4-di2-yu2-guo2-men2-zhi1-wai4,i
衣內摸,2,yi1-nei4-mo1,nr
伊利埃斯庫,2,yi1-li4-ai1-si1-ku4,nz
一代宗師,3,yi2-dai4-zong1-shi1,i
楊家臺,256,yang2-jia1-tai2,nr
驗偽機,3,yan4-wei3-ji1,l
煙簑雨笠,3,yan1-suo1-yu3-li4,n
閱卷組,3,yue4-juan3-zu3,n
永壽,19,yong3-shou4,ns
餘輛,48,yu2-liang4,m
嵃,8,yan3,zg
以色列國防軍,25,yi3-se4-lie4-guo2-fang2-jun1,nt
氧化電位,3,yang3-hua4-dian4-wei4,n
魚香茄子,3,yu2-xiang1-qie2-zi,n
油水,122,you2-shui3,n
演算出,3,yan3-suan4-chu1,v
應天順,2,ying1-tian1-shun4,nr
一百一十卷,3,yi4-bai3-yi1-shi2-juan3,m
養而不教,3,yang3-er2-bu4-jiao4,i
一千億,4,yi1-qian1-yi4,m
遺物箱,3,yi2-wu4-xiang1,n
葉江川,46,ye4-jiang1-chuan1,nr
原地不動,3,yuan2-di4-bu4-dong4,l
殷堂主,2,yin1-tang2-zhu3,nr
泱泱大風,3,yang1-yang1-da4-feng1,i
屹,29,yi4,v
夜叉,76,ye4-cha1,n
雲浮,12,yun2-fu2,ns
葉顯恩,2,ye4-xian3-en1,nr
一百二十斤,6,yi1-bai3-er4-shi2-jin1,m
搖滾秀,3,yao2-gun3-xiu4,i
援鱉失龜,3,yuan2-bie1-shi1-gui1,n
噫,102,yi1,e
嫣,958,yan1,b
閹寺,3,yan1-si4,n
一頓,2300,yi1-dun4,m
噎住,70,ye1-zhu4,v
壓圈,3,ya1-quan1,n
遊辭巧飾,3,you2-ci2-qiao3-shi4,n
牙科醫生,3,ya2-ke1-yi1-sheng1,nz
遊騎聘懷,3,you2-qi2-pin4-huai2,nr
伊卡薩,2,yi1-ka3-sa4,nr
煙熅,3,yan1-yun4,z
雅稱,6,ya3-cheng1,n
沂蒙九章,3,yi2-meng2-jiu3-zhang1,ns
音型,13,yin1-xing2,n
依其,3,yi1-qi2,d
原地待命,3,yuan2-di4-dai4-ming4,l
遙遙無期,40,yao2-yao2-wu2-qi1,i
右么元,3,you4-me-yuan2,v
愈,2641,yu4,d
遙祝,7,yao2-zhu4,v
原路潛,2,yuan2-lu4-qian2,nr
洋溢著,3,yang2-yi4-zhe,l
煙臺港,2,yan1-tai2-gang3,ns
陽翰笙,23,yang2-han4-sheng1,nr
因小失大,20,yin1-xiao3-shi1-da4,i
衣錦榮歸,2,yi1-jin3-rong2-gui1,nr
猶太教徒,30,you2-tai4-jiao4-tu2,n
一千一百里,2,yi1-qian1-yi4-bai3-li3,m
藝徒,3,yi4-tu2,n
一刻不停,26,yi1-ke4-bu4-ting2,l
依言,38,yi1-yan2,n
亞文化,25,ya4-wen2-hua4,nr
影視劇集,3,ying3-shi4-ju4-ji2,n
躍出,398,yue4-chu1,v
煙花巷,3,yan1-hua1-xiang4,i
永無,3,yong3-wu2,b
一束花,3,yi1-shu4-hua1,n
銀帶獎,3,yin2-dai4-jiang3,n
於根偉,2,yu2-gen1-wei3,nr
銀行賬號,3,yin2-xing2-zhang4-hao4,n
楊和古,4,yang2-he2-gu3,nr
倚傍,3,yi3-bang4,v
研發部門,3,yan2-fa1-bu4-men2,n
耀,403,yao4,nz
藥科,10,yao4-ke1,n
魚尾獅,2,yu2-wei3-shi1,nr
義國,3,yi4-guo2,ns
遠程目標,3,yuan3-cheng2-mu4-biao1,n
雲錚道,13,yun2-zheng1-dao4,nr
油煙味,4,you2-yan1-wei4,n
雅愛,3,ya3-ai4,nr
雍,269,yong1,nr
逸才,3,yi4-cai2,n
於平南,2,yu2-ping2-nan2,ns
魚油,48,yu2-you2,n
藝術化,16,yi4-shu4-hua4,n
用心險惡,17,yong4-xin1-xian3-e4,n
紆佩金紫,3,yu1-pei4-jin1-zi3,ns
鴨肉,35,ya1-rou4,n
亞歐大陸橋,24,ya4-ou1-da4-lu4-qiao2,ns
鴨絨毛,3,ya1-rong2-mao2,n
越傳越,20,yue4-chuan2-yue4,nr
油脂精煉,3,you2-zhi1-jing1-lian4,i
搖籃曲,11,yao2-lan2-qu1,n
永世長存,4,yong3-shi4-zhang3-cun2,nr
一萬二千兩,2,yi1-wan4-er4-qian1-liang3,m
牙痕舌,3,ya2-hen2-she2,l
元亨利,3,yuan2-heng1-li4,nr
妍妍,3,yan2-yan2,a
源江,3,yuan2-jiang1,ns
一十七歲,2,yi1-shi2-qi1-sui4,m
掩面而過,3,yan3-mian4-er2-guo4,i
隱蔽處,26,yin3-bi4-chu4,n
嚴老爹,2,yan2-lao3-die1,nr
頤神養壽,3,yi2-shen2-yang3-shou4,i
魚爛土崩,3,yu2-lan4-tu3-beng1,i
一百九十餘,2,yi4-bai3-jiu3-shi2-yu2,m
議決案,3,yi4-jue2-an4,n
音界號,3,yin1-jie4-hao4,n
揖,777,yi1,vg
移作,3,yi2-zuo4,vn
熨帖,11,yu4-tie1,n
玉花,2,yu4-hua1,n
雨幕,16,yu3-mu4,n
楊過伸,10,yang2-guo4-shen1,nr
楊璉真,2,yang2-lian3-zhen1,nr
運算子,3,yun4-suan4-zi,n
於心何,2,yu2-xin1-he2,nr
袁,2870,yuan2,nr
伊拉克阿拉伯復興社會黨,2,yi1-la1-ke4-a1-la1-bo2-fu4-xing4-she4-hui4-dang3,nt
一暝不視,3,yi1-ming2-bu4-shi4,v
楊志毅,45,yang2-zhi4-yi4,nr
一九八三年,14,yi1-jiu3-ba1-san1-nian2,m
霣,8,yun3,zg
異像,3,yi4-xiang4,n
於蓮抱,2,yu2-lian2-bao4,nr
營林,14,ying2-lin2,n
有形損耗,3,you3-xing2-sun3-hao4,l
慾望,918,yu4-wang4,v
言必有中,6,yan2-bi4-you3-zhong4,l
憶往昔,3,yi4-wang3-xi1,nr
益智類,3,yi4-zhi4-lei4,nr
遠在天邊,18,yuan3-zai4-tian1-bian1,i
約見,55,yue1-jian4,v
有效數字,4,you3-xiao4-shu4-zi4,l
湧霞,3,yong3-xia2,n
伊吾城,3,yi1-wu2-cheng2,ns
雲山白,3,yun2-shan1-bai2,nr
洋媳婦,2,yang2-xi2-fu4,n
煙雨夢,3,yan1-yu3-meng4,i
一小撮一小撮,2,yi1-xiao3-cuo1-yi1-xiao3-cuo1,m
用水,542,yong4-shui3,n
運算法,3,yun4-suan4-fa3,n
浴療學,3,yu4-liao2-xue2,n
演算法,3,yan3-suan4-fa3,n
嚴,2591,yan2,a
玉皇廟,5,yu4-huang2-miao4,nr
溢滿,3,yi4-man3,v
異母兄弟,3,yi4-mu3-xiong1-di4,n
浴場,118,yu4-chang3,n
伊方,15,yi1-fang1,nz
嵒,30,yan2,zg
右上角,29,you4-shang4-jiao3,f
揚威曜武,3,yang2-wei1-yao4-wu3,nr
鹽適量,3,yan2-shi4-liang4,n
饔飧不飽,3,yong1-sun1-bu4-bao3,v
應試教育,3,ying1-shi4-jiao4-yu4,l
一堆,882,yi1-dui1,m
豔福,49,yan4-fu2,a
餘幹,3,yu2-gan4,m
榆樹,89,yu2-shu4,ns
演講者,8,yan3-jiang3-zhe3,n
依據,3856,yi1-ju4,p
遺聲墜緒,3,yi2-sheng1-zhui4-xu4,n
一千餘名,5,yi1-qian1-yu2-ming2,m
耘田,3,yun2-tian2,n
一言千金,3,yi1-yan2-qian1-jin1,i
億噸,1135,yi4-dun1,m
楊不悔,79,yang2-bu4-hui3,nr
於淺海,4,yu2-qian3-hai3,nr
藝術形象,3,yi4-shu4-xing2-xiang4,n
洋海嘯,3,yang2-hai3-xiao4,n
一切眾生,17,yi1-qie4-zhong4-sheng1,i
野王,10,ye3-wang2,nrt
楊雪仰,3,yang2-xue3-yang3,nr
元子,16,yuan2-zi,n
用電戶,2,yong4-dian4-hu4,n
衙前,51,ya2-qian2,ns
搖鵝毛扇,5,yao2-e2-mao2-shan4,i
欲設,3,yu4-she4,v
英式足球,3,ying1-shi4-zu2-qiu2,n
菸民,38,yan1-min2,n
盈盈秋水,3,ying2-ying2-qiu1-shui3,n
醃製,133,yan1-zhi4,v
約克,97,yue1-ke4,nrt
元雅,3,yuan2-ya3,nr
雲龍縣,4,yun2-long2-xian4,ns
垣曲縣,7,yuan2-qu1-xian4,ns
亞諾爾,2,ya4-nuo4-er3,nr
眼不見為淨,15,yan3-bu4-jian4-wei4-jing4,i
幼名,3,you4-ming2,n
銀輝灑,2,yin2-hui1-sa3,nr
夜行衣,3,ye4-xing2-yi1,n
一言,3,yi1-yan2,u
優先購買,3,you1-xian1-gou4-mai3,l
游泳衣,11,you2-yong3-yi1,n
鹽政,3,yan2-zheng4,n
硬碟,3,ying4-die2,n
銀柴胡,3,yin2-chai2-hu2,nr
有容乃大,10,you3-rong2-nai3-da4,l
引進設備,3,yin3-jin4-she4-bei4,i
遊易,2,you2-yi4,n
亞里士,4,ya4-li3-shi4,ns
鷹瞵鴞視,3,ying1-lin2-xiao1-shi4,vn
一腔熱血,20,yi1-qiang1-re4-xue4,i
獄卒,159,yu4-zu2,n
一言未發,3,yi1-yan2-wei4-fa1,i
陽關道,10,yang2-guan1-dao4,nr
耘地,3,yun2-de,n
崦,19,yan1,x
漁陽鼙鼓,3,yu2-yang2-pi2-gu3,z
岩屑,46,yan2-xie4,n
譽滿,3,yu4-man3,v
遙相應和,3,yao2-xiang1-ying1-he2,i
約等於,3,yue1-deng3-yu2,v
牙口,273,ya2-kou3,n
尹子庚,2,yin3-zi-geng1,nr
用不聞,3,yong4-bu4-wen2,l
嚴密性,15,yan2-mi4-xing4,nr
牙槽膿腫,3,ya2-cao2-nong2-zhong3,n
舀去,3,yao3-qu4,n
癮頭,14,yin3-tou2,n
一下半,3,yi1-xia4-ban4,m
葉城縣,3,ye4-cheng2-xian4,ns
釉上彩,11,you4-shang4-cai3,n
與世偃仰,3,yu3-shi4-yan3-yang3,vn
伊爾汗,3,yi1-er3-han4,nr
瑀,30,yu3,zg
藥瓶,65,yao4-ping2,n
餘情未了,3,yu2-qing2-wei4-liao3,l
燕國殷,3,yan4-guo2-yin1,nr
議商,6,yi4-shang1,n
楊守敬,262,yang2-shou3-jing4,nr
冶金工業部,2,ye3-jin1-gong1-ye4-bu4,nt
由欽天,3,you2-qin1-tian1,nr
葉海峰,256,ye4-hai3-feng1,nr
厭煩感,11,yan4-fan2-gan3,n
野蔥,6,ye3-cong1,b
言與心違,3,yan2-yu3-xin1-wei2,i
言不及義,11,yan2-bu4-ji2-yi4,i
顏博爾,2,yan2-bo2-er3,nr
一八二六年,2,yi1-ba1-er4-liu4-nian2,m
語術,2,yu3-shu4,n
癮,2,yin3,zg
羽扇,50,yu3-shan4,n
印書館,9,yin4-shu1-guan3,nt
遊嬉恰,16,you2-xi1-qia4,nr
一路節,2,yi1-lu4-jie2,m
言觸,2,yan2-chu4,v
易讀,3,yi4-du2,v
耶誕夜,3,ye2-dan4-ye4,n
牙髓鈣化,3,ya2-sui3-gai4-hua4,n
逾越節,4,yu2-yue4-jie2,t
原國統,2,yuan2-guo2-tong3,n
葉公,2,ye4-gong1,nr
幼兒圓,3,you4-er2-yuan2,nr
印度政府,131,yin4-du4-zheng4-fu3,nt
一字千秋,3,yi1-zi4-qian1-qiu1,i
元順帝,104,yuan2-shun4-di4,nr
鹽稅,91,yan2-shui4,n
億利,3,yi4-li4,nz
押陣,3,ya1-zhen4,v
御道口,2,yu4-dao4-kou3,n
一己之私,6,yi1-ji3-zhi1-si1,i
渝水,2,yu2-shui3,ns
牙旁囊腫,3,ya2-pang2-nang2-zhong3,n
壓延機,3,ya1-yan2-ji1,n
蚖,2,yuan2,zg
原地,479,yuan2-di4,n
燕山街,2,yan1-shan1-jie1,ns
燕山山脈,41,yan1-shan1-shan1-mai4,ns
一撇,86,yi1-pie1,m
一過,3,yi1-guo4,c
一閃而過,50,yi1-shan3-er2-guo4,l
咬字清楚,3,yao3-zi4-qing1-chu3,l
音旁,3,yin1-pang2,n
由紅兒,2,you2-hong2-er2,nr
延長縣,2,yan2-zhang3-xian4,ns
陽世,12,yang2-shi4,nr
雲開霧散,8,yun2-kai1-wu4-san4,nr
葉尼基河,3,ye4-ni2-ji1-he2,ns
鹽邊縣,2,yan2-bian1-xian4,ns
原位,72,yuan2-wei4,n
語語,4,yu3-yu3,n
於德爾,2,yu2-de2-er3,nr
壓花機,3,ya1-hua1-ji1,n
益壽堂,5,yi4-shou4-tang2,nr
軼類超群,3,yi4-lei4-chao1-qun2,vn
欹嶔歷落,3,yi1-qin1-li4-luo4,ns
銀髮族,3,yin2-fa4-zu2,nz
一塊,7001,yi1-kuai4,m
一畝,112,yi1-mu3,m
雲,6,yun2,zg
有限目標,4,you3-xian4-mu4-biao1,l
醫學科,13,yi1-xue2-ke1,n
瑜珈,23,yu2-jia1,n
羊祜死,2,yang2-hu4-si3,nr
巖崖,9,yan2-ya2,n
飲,3189,yin3,n
氧化鎂,30,yang3-hua4-mei3,n
衣宮女,3,yi1-gong1-nv3,nr
以上,24969,yi3-shang4,f
月令,23,yue4-ling4,n
玉佛,6,yu4-fo2,nr
燕尾,3,yan4-wei3,ns
伊格爾森,18,yi1-ge2-er3-sen1,nrt
薏仁,3,yi4-ren2,n
億千米,12,yi4-qian1-mi3,m
煙視媚行,3,yan1-shi4-mei4-xing2,i
雲爆彈,3,yun2-bao4-dan4,n
楊陵,17,yang2-ling2,nr
英花,4,ying1-hua1,nz
藥學會,8,yao4-xue2-hui4,nt
眼饞肚飽,3,yan3-chan2-du4-bao3,v
燕惠王,11,yan4-hui4-wang2,nr
仰靠著,3,yang3-kao4-zhe,v
影迷,30,ying3-mi2,vn
一拖,62,yi1-tuo1,j
隱身草,3,yin3-shen1-cao3,n
漁陽鞞鼓,3,yu2-yang2-bing3-gu3,n
由衷讚佩,3,you2-zhong1-zan4-pei4,v
一百一十七個,2,yi4-bai3-yi1-shi2-qi1-ge4,m
幽默家,3,you1-mo4-jia1,n
易九世,10,yi4-jiu3-shi4,nr
優勝者杯,9,you1-sheng4-zhe3-bei1,n
鄖西,11,yun2-xi1,ns
以此為準,3,yi3-ci3-wei4-zhun3,i
咽炎,32,yan1-yan2,n
飲酒者,11,yin3-jiu3-zhe3,n
引物連類,3,yin3-wu4-lian2-lei4,n
於李乎,2,yu2-li3-hu1,nr
一千五百文,2,yi1-qian1-wu3-bai3-wen2,m
伊斯特,50,yi1-si1-te4,nrt
陽春縣,3,yang2-chun1-xian4,nr
言詩者,2,yan2-shi1-zhe3,nr
一品白衫,3,yi1-pin3-bai2-shan1,n
鷂,98,yao4,ng
葉小君,6,ye4-xiao3-jun1,nr
楊過勢,2,yang2-guo4-shi4,nr
伊吾屯,6,yi1-wu2-tun2,ns
右江河谷,2,you4-jiang1-he2-gu3,ns
音長,5,yin1-zhang3,n
雨水,591,yu3-shui3,n
右邊,672,you4-bian1,f
煙槍洞,3,yan1-qiang1-dong4,n
亞美尼亞共和國,7,ya4-mei3-ni2-ya4-gong4-he2-guo2,ns
言和意順,3,yan2-he2-yi4-shun4,i
雨鞋,12,yu3-xie2,n
圓,3841,yuan2,n
一簍,16,yi1-lou3,m
遊說,165,you2-shuo1,n
遙寄,3,yao2-ji4,v
夜靜更深,7,ye4-jing4-geng1-shen1,i
揚一揚,8,yang2-yi1-yang2,i
雨傘節,3,yu3-san3-jie2,l
萒,66,yan3,zg
言行相悖,3,yan2-xing2-xiang1-bei4,i
一邊倒,80,yi1-bian1-dao4,i
嶽北,3,yue4-bei3,ns
洋片,11,yang2-pian4,n
羊壩,30,yang2-ba4,n
伊通,5,yi1-tong1,nz
易燃品,3,yi4-ran2-pin3,n
洋兵,3,yang2-bing1,n
野獸派,3,ye3-shou4-pai4,n
營養,4114,ying2-yang3,n
羊水,47,yang2-shui3,n
養雞場,282,yang3-ji1-chang3,n
游進來,3,you2-jin4-lai2,nr
影舞者,3,ying3-wu3-zhe3,n
有失身份,3,you3-shi1-shen1-fen4,n
一鼓作氣,88,yi1-gu3-zuo4-qi4,i
餘寬休,2,yu2-kuan1-xiu1,nr
應討,3,ying1-tao3,v
悠哉遊哉,10,you1-zai1-you2-zai1,l
浂,8,yi4,zg
一碗水,40,yi1-wan3-shui3,n
予以,2431,yu3-yi3,v
由威廉,4,you2-wei1-lian2,nr
一籌莫展,117,yi1-chou2-mo4-zhan3,i
預調,2,yu4-diao4,v
已不,3,yi3-bu4,d
氧化去膠,3,yang3-hua4-qu4-jiao1,n
遠郊區,9,yuan3-jiao1-qu1,s
蟻窩,3,yi3-wo1,n
一身輕,3,yi1-shen1-qing1,d
要雨得雨,3,yao4-yu3-de2-yu3,i
依依惜別,15,yi1-yi1-xi1-bie2,i
誘導法,3,you4-dao3-fa3,n
嚴察,3,yan2-cha2,v
陽陵泉,3,yang2-ling2-quan2,nr
野戰軍,656,ye3-zhan4-jun1,n
垼,2,yi4,zg
引錐刺股,3,yin3-zhui1-ci4-gu3,l
瑩潤,10,ying2-run4,nz
遺韻,12,yi2-yun4,n
一推兩搡,3,yi1-tui1-liang3-sang3,v
儀表非凡,3,yi2-biao3-fei1-fan2,l
魚水和諧,3,yu2-shui3-he2-xie2,nr
延,846,yan2,j
嵎,27,yu2,zg
一服藥水,3,yi1-fu4-yao4-shui3,n
蒷,4,yun2,zg
一輛,1161,yi1-liang4,m
嚴子陵,15,yan2-zi-ling2,nr
延胡索,21,yan2-hu2-suo3,nr
雅魯藏布,3,ya3-lu3-cang2-bu4,ns
油子,8,you2-zi,n
印刷電路,3,yin4-shua1-dian4-lu4,n
遠徵隊,3,yuan3-zheng1-dui4,n
用途,1375,yong4-tu2,n
雲棲茶,2,yun2-qi1-cha2,nr
鴨湯,12,ya1-tang1,n
預付卡,3,yu4-fu4-ka3,n
巖鷹,3,yan2-ying1,n
有輸有贏,3,you3-shu1-you3-ying2,n
一帆順風,3,yi1-fan1-shun4-feng1,i
一勞永逸,34,yi1-lao2-yong3-yi4,nr
魚復山,3,yu2-fu4-shan1,nr
易輸難學,3,yi4-shu1-nan2-xue2,n
虞舜,18,yu2-shun4,nr
眼界,288,yan3-jie4,n
喁,49,yong2,g
旖旎風光,11,yi3-ni3-feng1-guang1,l
影訊,3,ying3-xun4,n
飲食文化,3,yin3-shi2-wen2-hua4,l
殷二哥,5,yin1-er4-ge1,nr
異構體,161,yi4-gou4-ti3,n
映眼,3,ying4-yan3,v
一百八十年,3,yi1-bai3-ba1-shi2-nian2,m
杳渺,3,yao3-miao3,i
由點到面,2,you2-dian3-dao4-mian4,l
一發而不可收拾,6,yi1-fa1-er2-bu4-ke3-shou1-shi2,i
玉性,2,yu4-xing4,n
螘,2,yi3,zg
右半球,3,you4-ban4-qiu2,n
伊萊,5,yi1-lai2,nrt
以疑決疑,3,yi3-yi2-jue2-yi2,l
由城邦,48,you2-cheng2-bang1,nr
遺產,2995,yi2-chan3,vn
姨媽家,3,yi2-ma1-jia1,n
一干人犯,10,yi1-gan1-ren2-fan4,i
醫林改錯,3,yi1-lin2-gai3-cuo4,n
油漆工,2,you2-qi1-gong1,n
棩,330,yuan1,zg
一九七八,3,yi1-jiu3-qi1-ba1,m
依樣畫葫蘆,8,yi1-yang4-hua4-hu2-lu2,l
營銷師,3,ying2-xiao1-shi1,n
亞硫酸鹽,7,ya4-liu2-suan1-yan2,nz
飲彈身亡,3,yin3-dan4-shen1-wang2,i
一盞燈,3,yi1-zhan3-deng1,n
言財利,2,yan2-cai2-li4,nr
雍門刎首,3,yong1-men2-wen3-shou3,v
一樓,106,yi1-lou2,n
漁人得利,5,yu2-ren2-de2-li4,n
有毒氣體,3,you3-du2-qi4-ti3,l
壓強,202,ya1-qiang2,v
預備期,3,yu4-bei4-qi1,n
羊裘垂釣,3,yang2-qiu2-chui2-diao4,nr
影版,3,ying3-ban3,vn
肙,14,yuan4,zg
遊如夢,4,you2-ru2-meng4,nr
蟻王,5,yi3-wang2,n
浴佛,10,yu4-fo2,n
友情網,3,you3-qing2-wang3,n
原子能委,3,yuan2-zi3-neng2-wei3,n
衣紫繡,2,yi1-zi3-xiu4,nr
啞口無言,85,ya3-kou3-wu2-yan2,i
楊過心,87,yang2-guo4-xin1,nr
應授田,3,ying1-shou4-tian2,nr
夜行人,3,ye4-xing2-ren2,n
原形,60,yuan2-xing2,n
由安拉,3,you2-an1-la1,nr
兗州煤業,23,yan3-zhou1-mei2-ye4,nz
